leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
10,900,3,0.4,3,0.9041,0.4217,0.2084
4,300,3,0.12,2,0.8596,0.167,0.1901
6,1000,3,0.14,3,0.8952,0.4904,0.2084
8,700,3,0.2,3,0.8947,0.4997,0.2084
6,500,3,0.1,1,0.8568,0.4626,0.2332
6,60,3,0.02,2,0.5735,0.2297,0.1901
8,600,3,0.14,3,0.8867,0.5404,0.2084
8,1400,3,0.8,1,0.8969,0.4221,0.2332
10,200,3,0.02,3,0.7212,0.5239,0.2084
8,400,3,0.6,2,0.8921,0.0681,0.1901
4,500,3,0.06,1,0.8321,0.4663,0.2332
6,900,3,0.08,3,0.8844,0.5385,0.2084
10,1000,3,0.1,3,0.8891,0.5063,0.2084
8,300,3,0.06,1,0.8,0.4679,0.2332
6,400,3,0.4,2,0.8878,0.1359,0.1901
10,900,3,0.8,3,0.909,0.2518,0.2084
8,400,3,0.1,2,0.8627,0.1179,0.1901
4,500,3,0.08,2,0.8623,0.142,0.1901
6,1400,3,0.2,3,0.9037,0.4489,0.2084
8,300,3,0.14,2,0.8648,0.1591,0.1901
6,700,3,0.6,1,0.8933,0.3876,0.2332
10,500,3,0.08,2,0.8606,0.1395,0.1901
8,700,3,0.14,2,0.8809,0.1448,0.1901
10,1200,3,0.08,3,0.8874,0.512,0.2084
8,1200,3,0.8,1,0.8966,0.4252,0.2332
10,600,3,0.2,2,0.8843,0.1157,0.1901
6,800,3,0.02,2,0.8242,0.1586,0.1901
10,1200,3,0.8,3,0.9097,0.2431,0.2084
6,300,3,0.04,2,0.8071,0.1418,0.1901
10,1400,3,0.04,3,0.8766,0.5264,0.2084
8,100,3,0.04,2,0.7445,0.1726,0.1901
10,1200,3,0.4,1,0.8917,0.4625,0.2332
4,400,3,0.04,3,0.8198,0.5553,0.2084
4,1000,3,0.04,2,0.8627,0.1908,0.1901
4,60,3,0.14,3,0.7684,0.5462,0.2084
