leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
6,20,5,0.06,2,0.6042,0.3587,0.2258
6,800,5,0.06,1,0.9067,0.5448,0.186
8,200,5,0.04,1,0.8289,0.5328,0.186
10,900,5,0.8,1,0.9264,0.4091,0.186
4,600,5,0.8,1,0.9263,0.3054,0.186
10,400,5,0.04,2,0.8619,0.5578,0.2258
6,700,5,0.2,1,0.9209,0.4585,0.186
6,700,5,0.12,2,0.9161,0.6336,0.2258
10,1400,5,0.14,1,0.9223,0.4861,0.186
8,800,5,0.12,2,0.9165,0.6422,0.2258
8,1400,5,0.06,3,0.9232,0.4879,0.2114
8,900,5,0.4,2,0.9256,0.5352,0.2258
10,600,5,0.2,1,0.9189,0.5841,0.186
4,200,5,0.1,3,0.8864,0.5641,0.2114
10,1400,5,0.08,3,0.9251,0.5244,0.2114
6,60,5,0.12,1,0.8179,0.5077,0.186
8,500,5,0.14,1,0.9138,0.5553,0.186
10,300,5,0.12,2,0.8975,0.6034,0.2258
10,100,5,0.14,2,0.8546,0.5477,0.2258
10,600,5,0.06,2,0.8974,0.6258,0.2258
10,1200,5,0.04,1,0.9059,0.5339,0.186
8,300,5,0.14,1,0.9049,0.5533,0.186
6,60,5,0.6,2,0.8973,0.5231,0.2258
6,800,5,0.1,3,0.9236,0.4791,0.2114
8,100,5,0.1,2,0.8306,0.5238,0.2258
10,900,5,0.12,2,0.9168,0.6075,0.2258
8,900,5,0.8,3,0.9333,0.3197,0.2114
6,500,5,0.12,1,0.9117,0.534,0.186
10,1000,5,0.06,1,0.9093,0.5183,0.186
4,1000,5,0.4,1,0.9258,0.4309,0.186
8,1000,6,0.02,2,0.8693,0.5017,0.2258
10,1200,6,0.6,2,0.931,0.389,0.2258
4,500,6,0.06,3,0.8896,0.6369,0.2114
6,800,6,0.8,3,0.9315,0.4984,0.2114
4,400,6,0.14,3,0.9107,0.6369,0.2114
6,700,6,0.06,1,0.8992,0.5652,0.186
10,100,6,0.12,3,0.8523,0.6068,0.2114
8,1000,6,0.8,1,0.9279,0.2526,0.186
4,200,6,0.04,1,0.8261,0.5369,0.186
6,200,6,0.12,2,0.8762,0.5302,0.2258
8,60,6,0.14,2,0.8267,0.4824,0.2258
8,1000,6,0.02,3,0.8762,0.6415,0.2114
6,1200,6,0.2,2,0.9271,0.5918,0.2258
6,1000,6,0.12,1,0.9188,0.5626,0.186
6,900,6,0.2,2,0.9252,0.5854,0.2258
10,60,6,0.6,2,0.8959,0.3404,0.2258
