leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
4,100,3,0.4,2,0.8495,0.5352,0.2258
10,1000,3,0.6,3,0.9047,0.3162,0.2114
6,900,3,0.6,2,0.8887,0.1558,0.2258
4,200,3,0.12,2,0.8237,0.5245,0.2258
8,20,3,0.14,3,0.692,0.4461,0.2114
8,100,3,0.4,2,0.847,0.5252,0.2258
4,500,3,0.2,2,0.8698,0.5175,0.2258
8,500,3,0.14,2,0.8615,0.5055,0.2258
6,200,3,0.04,2,0.7489,0.5048,0.2258
8,1000,3,0.06,1,0.8741,0.4776,0.186
10,400,3,0.1,3,0.8687,0.4414,0.2114
4,500,3,0.12,2,0.8607,0.5212,0.2258
6,1400,3,0.04,1,0.8735,0.431,0.186
4,900,3,0.06,1,0.8721,0.4552,0.186
6,400,3,0.6,3,0.9013,0.3467,0.2114
8,60,3,0.8,1,0.8702,0.4265,0.186
10,300,3,0.04,2,0.7783,0.5051,0.2258
4,600,3,0.2,2,0.8728,0.5129,0.2258
10,900,3,0.04,2,0.8411,0.5359,0.2258
8,400,3,0.06,3,0.8475,0.4835,0.2114
6,800,3,0.6,3,0.9053,0.3039,0.2114
10,900,3,0.2,3,0.8943,0.3695,0.2114
10,1000,3,0.04,3,0.8676,0.4526,0.2114
6,200,3,0.4,3,0.8889,0.4064,0.2114
6,900,3,0.08,1,0.8799,0.4541,0.186
6,1000,3,0.12,3,0.8929,0.3894,0.2114
10,100,3,0.04,2,0.7049,0.4335,0.2258
8,1200,3,0.4,2,0.8869,0.4439,0.2258
8,100,3,0.06,2,0.7321,0.4967,0.2258
10,1000,3,0.06,3,0.879,0.4185,0.2114
4,20,3,0.8,2,0.7876,0.4628,0.2258
6,1400,3,0.04,1,0.8735,0.431,0.186
8,400,3,0.1,1,0.8626,0.4668,0.186
8,1200,3,0.2,3,0.8975,0.3483,0.2114
6,300,3,0.08,1,0.8447,0.496,0.186
4,700,3,0.6,1,0.9014,0.2849,0.186
10,500,3,0.8,3,0.9044,0.1059,0.2114
8,20,3,0.14,1,0.6849,0.4781,0.186
10,400,3,0.2,3,0.8865,0.3968,0.2114
6,700,3,0.8,1,0.9031,0.242,0.186
4,1400,3,0.06,1,0.8821,0.4354,0.186
6,700,3,0.04,3,0.8545,0.4721,0.2114
6,100,3,0.8,1,0.8816,0.3152,0.186
4,1000,3,0.06,1,0.875,0.4497,0.186
10,700,3,0.04,2,0.8315,0.5325,0.2258
6,600,4,0.14,3,0.9166,0.4268,0.2114
4,1000,4,0.4,2,0.9291,0.5044,0.2258
4,700,4,0.12,1,0.9111,0.4765,0.186
6,800,4,0.8,2,0.9304,0.3811,0.2258
6,400,4,0.14,3,0.9088,0.4443,0.2114
8,700,4,0.4,2,0.9257,0.5662,0.2258
10,600,4,0.8,1,0.9259,0.275,0.186
10,200,4,0.4,2,0.9129,0.4478,0.2258
6,600,4,0.6,1,0.9245,0.3627,0.186
6,1200,4,0.6,1,0.9267,0.367,0.186
8,1200,4,0.02,2,0.8741,0.4092,0.2258
8,1400,4,0.12,1,0.9179,0.5216,0.186
6,100,4,0.14,1,0.8398,0.4951,0.186
4,300,4,0.6,3,0.9261,0.3301,0.2114
8,900,4,0.1,3,0.917,0.4162,0.2114
10,1200,4,0.4,1,0.9244,0.4677,0.186
10,60,4,0.12,2,0.796,0.3275,0.2258
6,100,4,0.2,2,0.8698,0.4156,0.2258
8,60,4,0.1,2,0.7895,0.2794,0.2258
8,60,4,0.6,1,0.8941,0.4485,0.186
4,400,4,0.2,2,0.9148,0.4012,0.2258
10,900,4,0.08,1,0.9072,0.5265,0.186
4,700,4,0.14,3,0.9189,0.4195,0.2114
4,1000,4,0.1,1,0.9142,0.4956,0.186
6,800,4,0.6,3,0.93,0.2359,0.2114
4,1400,4,0.1,1,0.9178,0.5001,0.186
6,500,4,0.14,1,0.9086,0.5355,0.186
6,200,4,0.06,2,0.8352,0.3692,0.2258
8,1000,4,0.2,3,0.9246,0.4408,0.2114
8,60,4,0.14,3,0.8145,0.4779,0.2114
