leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
6,300,2,0.1,2,0.8663,0.4211,0.1454
4,300,2,0.06,2,0.8619,0.4229,0.1454
6,300,2,0.06,1,0.8626,0.4718,0.2191
6,60,2,0.4,2,0.8647,0.3079,0.1454
4,1400,2,0.4,3,0.8933,0.2433,0.1968
8,600,2,0.06,2,0.8676,0.3742,0.1454
6,800,2,0.04,2,0.8673,0.408,0.1454
10,1400,2,0.2,2,0.8723,0.3524,0.1454
10,600,2,0.02,1,0.8512,0.4618,0.2191
4,400,2,0.14,2,0.87,0.3599,0.1454
4,500,2,0.12,1,0.8719,0.4752,0.2191
10,800,2,0.8,2,0.8729,0.3468,0.1454
8,900,2,0.14,3,0.8919,0.3649,0.1968
8,500,2,0.02,1,0.8446,0.4816,0.2191
4,400,2,0.02,3,0.8532,0.3987,0.1968
8,1400,2,0.14,2,0.872,0.4269,0.1454
4,700,2,0.1,1,0.872,0.5001,0.2191
8,500,2,0.08,2,0.8677,0.3924,0.1454
8,20,2,0.02,3,0.3149,0.0968,0.1968
4,1400,2,0.02,2,0.8668,0.3922,0.1454
6,700,2,0.12,3,0.8914,0.3058,0.1968
4,500,2,0.12,2,0.8706,0.3981,0.1454
10,600,2,0.08,3,0.8891,0.3504,0.1968
8,900,2,0.04,3,0.8877,0.3208,0.1968
4,700,2,0.1,3,0.8913,0.3704,0.1968
4,1200,2,0.4,2,0.873,0.3455,0.1454
8,1200,2,0.02,2,0.8641,0.3998,0.1454
6,200,2,0.08,2,0.8593,0.45,0.1454
8,800,2,0.4,3,0.8931,0.1019,0.1968
10,700,2,0.1,2,0.8701,0.4208,0.1454
8,400,2,0.02,1,0.8288,0.4699,0.2191
8,400,2,0.4,1,0.8734,0.3236,0.2191
6,100,2,0.1,3,0.8666,0.364,0.1968
6,100,2,0.1,2,0.8436,0.4257,0.1454
4,20,2,0.06,1,0.5754,0.3445,0.2191
4,800,2,0.2,1,0.8741,0.4696,0.2191
8,400,2,0.04,1,0.8599,0.4808,0.2191
8,100,2,0.02,2,0.6925,0.3912,0.1454
10,700,2,0.12,1,0.8715,0.4902,0.2191
4,900,2,0.2,3,0.8929,0.2902,0.1968
10,300,2,0.12,2,0.866,0.3158,0.1454
6,1400,2,0.08,3,0.892,0.3692,0.1968
6,1400,2,0.14,1,0.874,0.5038,0.2191
10,1200,2,0.14,3,0.8921,0.275,0.1968
8,100,2,0.02,1,0.6876,0.3796,0.2191
10,500,2,0.6,2,0.8726,0.2831,0.1454
4,800,2,0.6,2,0.8729,0.1609,0.1454
10,1200,2,0.8,2,0.873,0.348,0.1454
10,100,2,0.02,3,0.7111,0.3532,0.1968
8,200,2,0.12,3,0.8844,0.3691,0.1968
8,1000,2,0.02,3,0.8828,0.3562,0.1968
10,700,2,0.04,3,0.8855,0.3213,0.1968
4,60,2,0.2,3,0.8742,0.3029,0.1968
10,200,2,0.12,2,0.8631,0.3145,0.1454
6,1200,2,0.06,2,0.8707,0.4491,0.1454
10,100,2,0.08,3,0.8503,0.4019,0.1968
6,100,2,0.08,3,0.8509,0.4184,0.1968
8,300,2,0.8,3,0.8927,-0.1292,0.1968
4,900,2,0.14,2,0.8719,0.3582,0.1454
8,1400,2,0.4,2,0.8729,0.4174,0.1454
8,1400,2,0.6,3,0.8934,-0.0066,0.1968
4,400,2,0.04,1,0.8608,0.4203,0.2191
6,900,2,0.08,1,0.872,0.4811,0.2191
4,800,2,0.06,3,0.8899,0.3216,0.1968
8,400,2,0.06,3,0.8847,0.3364,0.1968
6,200,2,0.6,3,0.892,0.1284,0.1968
8,900,2,0.02,1,0.8617,0.5023,0.2191
6,700,2,0.04,2,0.8665,0.4077,0.1454
10,300,2,0.14,1,0.8677,0.5275,0.2191
6,700,2,0.8,2,0.873,0.3318,0.1454
4,400,2,0.08,1,0.8689,0.5299,0.2191
10,800,2,0.6,1,0.8746,0.3169,0.2191
8,100,2,0.14,2,0.8547,0.441,0.1454
6,500,2,0.8,2,0.8729,0.3324,0.1454
8,60,2,0.2,1,0.8524,0.413,0.2191
6,1000,2,0.12,3,0.8922,0.303,0.1968
10,1400,2,0.6,2,0.873,0.2856,0.1454
6,60,2,0.1,3,0.831,0.3866,0.1968
4,900,2,0.08,2,0.871,0.3772,0.1454
6,700,2,0.04,2,0.8665,0.4077,0.1454
10,200,2,0.12,3,0.8839,0.331,0.1968
4,200,2,0.14,1,0.8675,0.496,0.2191
10,900,2,0.1,1,0.8718,0.4953,0.2191
10,700,3,0.8,1,0.7497,0.4363,0.1494
4,1200,3,0.04,2,0.7348,0.4708,0.2035
4,1000,3,0.1,2,0.7381,0.4475,0.2035
4,100,3,0.08,2,0.6839,0.5754,0.2035
4,100,3,0.2,2,0.7245,0.499,0.2035
4,400,3,0.2,3,0.7847,0.3125,0.213
6,900,3,0.12,3,0.7852,0.2903,0.213
10,400,3,0.4,3,0.786,0.231,0.213
8,400,3,0.1,3,0.7785,0.3634,0.213
6,60,3,0.1,3,0.7011,0.4035,0.213
4,800,3,0.8,2,0.7428,0.2526,0.2035
10,20,3,0.04,1,0.3754,0.2932,0.1494
4,200,3,0.14,2,0.7288,0.4882,0.2035
10,300,3,0.08,3,0.7719,0.4209,0.213
6,200,3,0.4,2,0.7378,0.4351,0.2035
10,500,3,0.06,2,0.7272,0.5132,0.2035
6,1400,3,0.8,3,0.789,0.0406,0.213
10,600,3,0.2,3,0.7847,0.3037,0.213
4,1000,3,0.06,3,0.7832,0.3433,0.213
10,200,3,0.08,2,0.7152,0.5604,0.2035
8,200,3,0.04,3,0.7273,0.4189,0.213
6,20,3,0.2,3,0.6746,0.3968,0.213
4,20,3,0.04,2,0.3525,0.2045,0.2035
8,400,3,0.4,3,0.7861,0.3038,0.213
4,60,3,0.06,3,0.6563,0.4067,0.213
8,100,3,0.8,3,0.7824,0.2866,0.213
4,60,3,0.12,2,0.6792,0.5659,0.2035
10,900,3,0.12,3,0.784,0.3106,0.213
6,100,3,0.1,1,0.7104,0.3458,0.1494
4,500,3,0.12,1,0.7445,0.5209,0.1494
6,700,3,0.06,1,0.7417,0.5,0.1494
6,1400,3,0.12,3,0.7867,0.2508,0.213
10,800,3,0.14,2,0.7382,0.3986,0.2035
6,500,3,0.8,3,0.7885,0.1038,0.213
6,200,3,0.12,3,0.7712,0.3947,0.213
10,700,3,0.08,1,0.7423,0.481,0.1494
10,600,3,0.1,2,0.7349,0.4741,0.2035
4,1400,3,0.6,3,0.789,0.1316,0.213
8,100,3,0.08,1,0.6971,0.4968,0.1494
6,500,3,0.04,1,0.7336,0.4907,0.1494
10,1200,3,0.1,3,0.7848,0.2864,0.213
10,400,3,0.08,1,0.7376,0.467,0.1494
10,60,3,0.12,2,0.6763,0.5507,0.2035
4,200,3,0.14,3,0.7767,0.3804,0.213
8,1200,3,0.14,3,0.7861,0.2228,0.213
6,1000,3,0.02,2,0.724,0.4992,0.2035
10,400,3,0.08,2,0.7286,0.5292,0.2035
6,600,3,0.04,2,0.7263,0.525,0.2035
6,200,3,0.08,3,0.7642,0.4097,0.213
8,1000,3,0.8,2,0.7429,0.2848,0.2035
6,900,3,0.04,2,0.7314,0.5051,0.2035
4,600,3,0.1,3,0.7826,0.3353,0.213
6,600,3,0.08,1,0.7423,0.4444,0.1494
8,300,3,0.04,1,0.7191,0.4362,0.1494
6,100,3,0.6,2,0.7363,0.3662,0.2035
8,500,3,0.2,2,0.7377,0.3532,0.2035
4,500,3,0.6,1,0.7495,0.4527,0.1494
4,500,3,0.8,2,0.7425,0.2655,0.2035
8,600,3,0.4,1,0.7488,0.3407,0.1494
4,1400,3,0.2,2,0.7421,0.3302,0.2035
4,600,3,0.12,2,0.7374,0.4898,0.2035
10,500,3,0.06,3,0.7746,0.3728,0.213
6,600,3,0.8,1,0.7498,0.469,0.1494
6,1000,3,0.6,2,0.7428,0.2557,0.2035
6,200,3,0.08,3,0.7642,0.4097,0.213
4,1400,3,0.12,2,0.7407,0.4448,0.2035
8,500,3,0.14,2,0.7361,0.4487,0.2035
6,600,3,0.06,2,0.7316,0.4752,0.2035
10,200,3,0.2,1,0.7402,0.4916,0.1494
10,1000,3,0.04,3,0.7778,0.3559,0.213
4,400,3,0.4,3,0.7868,0.1971,0.213
6,500,3,0.14,2,0.7366,0.4055,0.2035
10,800,3,0.4,3,0.7878,0.191,0.213
10,60,3,0.4,1,0.7371,0.3433,0.1494
10,60,3,0.02,1,0.4646,0.3645,0.1494
4,700,3,0.6,2,0.7425,0.2944,0.2035
4,700,3,0.04,2,0.7296,0.5034,0.2035
4,800,3,0.2,1,0.7481,0.5298,0.1494
6,900,3,0.4,2,0.7422,0.345,0.2035
6,300,3,0.12,2,0.7318,0.4858,0.2035
10,800,3,0.04,3,0.7756,0.3699,0.213
6,20,3,0.06,3,0.4903,0.3273,0.213
8,100,3,0.12,1,0.7163,0.4611,0.1494
10,700,3,0.02,1,0.7225,0.409,0.1494
10,500,3,0.6,2,0.7417,0.331,0.2035
8,60,3,0.04,3,0.6073,0.353,0.213
6,1400,3,0.4,3,0.7888,0.1697,0.213
8,700,3,0.2,2,0.7391,0.3376,0.2035
8,800,3,0.2,2,0.7396,0.3276,0.2035
10,20,3,0.12,1,0.5852,0.427,0.1494
10,100,3,0.1,3,0.7384,0.4121,0.213
4,600,3,0.8,2,0.7426,0.2592,0.2035
4,300,3,0.08,2,0.7266,0.5176,0.2035
10,20,3,0.04,2,0.3453,0.2075,0.2035
10,200,3,0.2,1,0.7402,0.4916,0.1494
6,700,3,0.14,1,0.7459,0.5643,0.1494
8,1000,3,0.14,2,0.739,0.429,0.2035
8,700,3,0.06,1,0.7413,0.5063,0.1494
6,100,3,0.06,3,0.7039,0.4352,0.213
8,1200,3,0.14,1,0.7478,0.4446,0.1494
6,100,4,0.6,3,0.8826,0.5386,0.2691
6,60,4,0.8,2,0.8596,0.2258,0.1846
8,1400,4,0.04,1,0.8609,0.4023,0.2421
6,100,4,0.2,1,0.8433,0.4458,0.2421
10,500,4,0.1,3,0.8784,0.5029,0.2691
8,60,4,0.14,1,0.7986,0.4779,0.2421
8,1000,4,0.6,1,0.8697,0.1789,0.2421
6,200,4,0.02,2,0.741,0.3517,0.1846
6,20,4,0.12,2,0.6958,0.272,0.1846
8,1000,4,0.6,2,0.8675,0.2609,0.1846
6,400,4,0.02,3,0.8077,0.5508,0.2691
