leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
10,1400,6,0.06,3,0.8814,0.2782,0.2387
4,500,6,0.2,1,0.8457,0.4075,0.1744
4,300,6,0.04,1,0.8152,0.3764,0.1744
4,1400,6,0.6,1,0.8491,0.4477,0.1744
6,400,6,0.1,3,0.8764,0.3,0.2387
10,800,6,0.06,2,0.8611,0.6782,0.1832
4,20,6,0.6,3,0.8564,0.146,0.2387
8,300,6,0.04,3,0.8513,0.2224,0.2387
8,200,6,0.12,3,0.8683,0.3303,0.2387
8,100,6,0.1,1,0.8045,0.4242,0.1744
10,300,6,0.4,2,0.8658,0.6262,0.1832
10,60,6,0.6,1,0.838,0.5187,0.1744
4,800,6,0.06,1,0.8422,0.4386,0.1744
8,900,6,0.2,1,0.8471,0.473,0.1744
4,200,6,0.06,1,0.8152,0.4052,0.1744
10,100,6,0.08,2,0.8113,0.6111,0.1832
8,200,6,0.02,2,0.7553,0.542,0.1832
10,900,6,0.8,1,0.8489,0.4093,0.1744
8,600,6,0.04,2,0.8528,0.6568,0.1832
10,600,6,0.1,1,0.8413,0.4236,0.1744
6,800,6,0.04,3,0.8738,0.2451,0.2387
6,60,6,0.04,3,0.7303,0.2477,0.2387
6,800,6,0.6,1,0.8488,0.5077,0.1744
8,500,6,0.14,1,0.8433,0.4539,0.1744
4,600,6,0.08,3,0.8789,0.2732,0.2387
6,700,6,0.04,1,0.834,0.4102,0.1744
8,1000,6,0.08,1,0.8438,0.4013,0.1744
6,900,6,0.2,2,0.8671,0.651,0.1832
4,100,6,0.2,2,0.8512,0.6347,0.1832
4,800,6,0.12,3,0.8835,0.2316,0.2387
6,1000,6,0.06,3,0.8807,0.3161,0.2387
8,400,6,0.6,1,0.848,0.4466,0.1744
4,100,6,0.06,1,0.7709,0.3632,0.1744
8,20,6,0.2,2,0.7586,0.5461,0.1832
10,400,6,0.02,3,0.8285,0.245,0.2387
8,1200,6,0.4,1,0.8487,0.4636,0.1744
6,500,6,0.06,2,0.8571,0.6672,0.1832
10,60,6,0.8,2,0.8587,0.5293,0.1832
6,1000,6,0.8,2,0.8686,0.5254,0.1832
10,60,6,0.4,2,0.8528,0.6147,0.1832
8,900,6,0.4,2,0.868,0.6637,0.1832
4,300,6,0.14,1,0.8413,0.4803,0.1744
4,1200,6,0.04,2,0.8631,0.6594,0.1832
4,1400,6,0.8,2,0.8686,0.5771,0.1832
4,200,6,0.08,1,0.8242,0.4032,0.1744
10,400,6,0.12,1,0.8394,0.4402,0.1744
8,700,6,0.12,1,0.8444,0.4128,0.1744
8,20,6,0.12,2,0.7069,0.4595,0.1832
8,300,6,0.6,1,0.8473,0.4471,0.1744
10,100,6,0.1,1,0.8037,0.3866,0.1744
6,700,6,0.02,3,0.8572,0.2503,0.2387
8,800,6,0.4,3,0.8856,0.2914,0.2387
4,900,6,0.6,3,0.8861,0.1706,0.2387
4,700,6,0.04,2,0.8568,0.6556,0.1832
10,600,6,0.6,1,0.8483,0.4949,0.1744
4,900,6,0.04,2,0.8603,0.6579,0.1832
10,700,6,0.14,1,0.8445,0.4395,0.1744
6,500,6,0.06,1,0.8349,0.424,0.1744
8,200,6,0.08,3,0.8608,0.2231,0.2387
10,100,6,0.06,1,0.7665,0.3042,0.1744
10,500,6,0.08,1,0.8364,0.4241,0.1744
8,1200,6,0.8,1,0.8491,0.3861,0.1744
8,400,6,0.2,2,0.8645,0.6515,0.1832
10,1000,6,0.12,1,0.8455,0.4424,0.1744
6,400,6,0.8,3,0.8858,-0.0826,0.2387
4,100,6,0.12,1,0.816,0.4235,0.1744
4,300,6,0.06,1,0.8277,0.4212,0.1744
6,700,6,0.06,3,0.8772,0.3157,0.2387
8,600,6,0.2,2,0.866,0.6501,0.1832
4,60,6,0.2,3,0.8488,0.2421,0.2387
4,1000,6,0.8,2,0.8686,0.5775,0.1832
8,200,6,0.06,3,0.854,0.2512,0.2387
4,60,6,0.04,2,0.6972,0.5031,0.1832
8,1200,6,0.12,3,0.8841,0.3157,0.2387
4,600,6,0.04,3,0.8702,0.2788,0.2387
4,500,6,0.08,1,0.84,0.4169,0.1744
8,900,6,0.08,1,0.8432,0.4035,0.1744
6,800,6,0.12,3,0.8829,0.2577,0.2387
8,500,6,0.6,3,0.8855,0.285,0.2387
6,1400,6,0.12,3,0.8846,0.2525,0.2387
6,600,6,0.08,3,0.8783,0.2881,0.2387
4,1000,6,0.2,3,0.8853,0.2502,0.2387
4,1200,6,0.4,2,0.8684,0.6628,0.1832
10,400,6,0.08,3,0.8723,0.296,0.2387
4,1400,6,0.12,2,0.8675,0.6422,0.1832
6,100,6,0.04,3,0.7824,0.24,0.2387
6,600,6,0.04,3,0.8698,0.2308,0.2387
4,100,6,0.6,2,0.8647,0.5835,0.1832
4,1000,6,0.12,2,0.8667,0.644,0.1832
10,400,6,0.08,1,0.8336,0.4202,0.1744
10,100,6,0.04,2,0.7537,0.5274,0.1832
8,500,6,0.02,3,0.8433,0.2424,0.2387
6,1000,6,0.08,3,0.8821,0.285,0.2387
6,20,6,0.8,3,0.8567,-0.0305,0.2387
10,400,6,0.4,1,0.8467,0.4614,0.1744
4,60,6,0.1,1,0.773,0.3635,0.1744
6,20,6,0.14,2,0.7193,0.4833,0.1832
10,1000,6,0.08,1,0.843,0.422,0.1744
10,100,7,0.02,2,0.5509,0.2317,0.1932
10,100,7,0.04,2,0.6385,0.2806,0.1932
6,1200,7,0.02,3,0.7585,0.4439,0.2094
10,1400,7,0.06,2,0.7848,0.2746,0.1932
10,900,7,0.4,1,0.7707,-0.2223,0.1753
4,1200,7,0.06,1,0.7628,-0.0779,0.1753
4,200,7,0.02,1,0.609,-0.0268,0.1753
6,600,7,0.2,3,0.7981,0.3446,0.2094
8,100,7,0.12,2,0.7283,0.3352,0.1932
10,900,7,0.04,1,0.7461,0.0169,0.1753
6,600,7,0.06,2,0.7743,0.2968,0.1932
8,400,7,0.04,3,0.7395,0.4585,0.2094
6,1400,7,0.06,1,0.7624,-0.0795,0.1753
10,400,7,0.6,3,0.8031,0.1343,0.2094
4,500,7,0.12,3,0.7892,0.3524,0.2094
6,500,7,0.6,1,0.7715,0.0399,0.1753
6,800,7,0.08,1,0.7571,-0.0144,0.1753
6,1000,7,0.02,3,0.7513,0.4515,0.2094
8,500,7,0.04,2,0.7565,0.3036,0.1932
10,600,7,0.8,1,0.7719,-0.2412,0.1753
10,400,7,0.2,1,0.7625,-0.0761,0.1753
6,800,7,0.12,1,0.7642,-0.0175,0.1753
4,1400,7,0.04,1,0.7589,-0.0358,0.1753
8,100,7,0.06,3,0.6587,0.4393,0.2094
6,400,7,0.1,3,0.7753,0.4104,0.2094
10,1000,7,0.1,2,0.7869,0.2841,0.1932
8,1200,7,0.12,3,0.7983,0.2813,0.2094
6,400,7,0.04,2,0.7491,0.3046,0.1932
10,900,7,0.6,2,0.7972,0.228,0.1932
10,400,7,0.14,3,0.7818,0.3139,0.2094
10,1000,7,0.12,3,0.7918,0.2896,0.2094
6,900,7,0.12,2,0.7896,0.2712,0.1932
8,800,7,0.14,1,0.7647,-0.1065,0.1753
6,800,7,0.08,1,0.7571,-0.0144,0.1753
8,20,7,0.14,3,0.5682,0.4096,0.2094
4,1000,7,0.12,3,0.799,0.2835,0.2094
6,1400,7,0.8,3,0.8077,0.0874,0.2094
6,1400,7,0.04,2,0.7824,0.2829,0.1932
4,300,7,0.06,1,0.7252,0.0113,0.1753
10,400,7,0.08,1,0.7432,0.0484,0.1753
10,200,7,0.14,3,0.7631,0.3779,0.2094
4,1200,7,0.12,2,0.7928,0.2646,0.1932
6,500,7,0.02,3,0.7071,0.4741,0.2094
4,700,7,0.04,1,0.7421,0.0015,0.1753
6,100,7,0.12,2,0.7353,0.3085,0.1932
4,500,7,0.12,3,0.7892,0.3524,0.2094
4,700,7,0.08,2,0.7835,0.2712,0.1932
8,400,7,0.1,1,0.7512,0.0385,0.1753
10,300,7,0.1,1,0.7413,0.0716,0.1753
10,20,7,0.08,2,0.512,0.2407,0.1932
8,800,7,0.2,1,0.7676,-0.1251,0.1753
6,1200,7,0.12,2,0.7918,0.2662,0.1932
4,1200,7,0.02,2,0.7655,0.3127,0.1932
6,1400,7,0.8,2,0.7982,0.2711,0.1932
10,800,7,0.02,3,0.7374,0.4562,0.2094
6,1400,7,0.04,2,0.7824,0.2829,0.1932
8,800,7,0.2,1,0.7676,-0.1251,0.1753
6,400,7,0.1,3,0.7753,0.4104,0.2094
8,900,7,0.08,2,0.7841,0.2553,0.1932
8,300,7,0.02,1,0.648,0.0141,0.1753
10,1400,7,0.02,1,0.7407,0.0284,0.1753
4,200,7,0.08,1,0.7185,0.0533,0.1753
4,1200,7,0.4,3,0.807,0.1568,0.2094
4,700,7,0.1,2,0.7865,0.3064,0.1932
8,1000,7,0.04,3,0.7754,0.4131,0.2094
6,400,7,0.06,3,0.7604,0.4324,0.2094
10,1200,7,0.04,2,0.7779,0.2945,0.1932
8,1200,7,0.12,2,0.7908,0.2944,0.1932
6,700,7,0.04,2,0.7689,0.3037,0.1932
8,60,7,0.06,1,0.6002,-0.0282,0.1753
8,60,7,0.08,1,0.6337,-0.0298,0.1753
6,400,7,0.6,2,0.796,0.2814,0.1932
8,1000,7,0.02,2,0.7587,0.3075,0.1932
6,700,7,0.14,1,0.765,-0.1062,0.1753
6,1000,7,0.14,1,0.7675,-0.1341,0.1753
4,400,7,0.06,1,0.7364,0.0204,0.1753
4,20,7,0.6,1,0.7045,-0.0372,0.1753
10,20,7,0.4,2,0.7074,0.3042,0.1932
10,100,7,0.12,2,0.7308,0.3133,0.1932
4,1200,7,0.4,3,0.807,0.1568,0.2094
8,300,7,0.06,2,0.7515,0.3244,0.1932
6,100,7,0.04,1,0.6125,-0.0595,0.1753
10,400,7,0.6,1,0.7698,-0.0803,0.1753
10,1400,7,0.02,1,0.7407,0.0284,0.1753
4,500,7,0.06,3,0.7704,0.4224,0.2094
10,1200,7,0.2,1,0.7692,-0.1673,0.1753
8,200,7,0.14,2,0.7666,0.3463,0.1932
4,1000,7,0.2,2,0.7945,0.2273,0.1932
10,20,7,0.6,1,0.707,0.083,0.1753
8,100,7,0.14,2,0.7383,0.3394,0.1932
6,800,7,0.12,1,0.7642,-0.0175,0.1753
4,400,7,0.6,3,0.8048,0.1559,0.2094
10,800,7,0.4,2,0.7954,0.2501,0.1932
8,400,7,0.4,1,0.7681,-0.1165,0.1753
10,600,7,0.12,3,0.7846,0.3351,0.2094
10,900,7,0.1,2,0.7858,0.2848,0.1932
8,300,7,0.14,3,0.7779,0.4107,0.2094
10,400,7,0.04,2,0.7462,0.3168,0.1932
10,700,7,0.8,3,0.8066,-0.0393,0.2094
4,20,7,0.12,3,0.5394,0.3954,0.2094
6,400,8,0.04,1,0.8096,0.4844,0.1776
4,700,8,0.02,3,0.8694,-0.1164,0.2331
6,1000,8,0.02,1,0.8176,0.4654,0.1776
6,500,8,0.4,2,0.857,0.5404,0.1854
10,500,8,0.04,1,0.815,0.5014,0.1776
4,700,8,0.8,1,0.8414,0.5074,0.1776
10,500,8,0.08,2,0.8465,0.5716,0.1854
8,700,8,0.06,3,0.8985,-0.3067,0.2331
6,800,8,0.04,1,0.829,0.5072,0.1776
4,60,8,0.02,2,0.5365,0.3115,0.1854
6,600,8,0.06,3,0.8978,-0.3072,0.2331
8,200,8,0.2,1,0.8293,0.4983,0.1776
4,400,8,0.6,1,0.8411,0.5496,0.1776
10,1400,8,0.8,3,0.9118,-0.6022,0.2331
6,100,8,0.04,3,0.7858,0.0384,0.2331
4,60,8,0.08,1,0.7355,0.383,0.1776
8,1000,8,0.02,1,0.8171,0.4827,0.1776
4,300,8,0.14,3,0.9025,-0.435,0.2331
10,300,8,0.1,2,0.8398,0.5795,0.1854
10,1000,8,0.14,2,0.8551,0.5072,0.1854
8,400,8,0.6,1,0.8407,0.573,0.1776
8,100,8,0.2,2,0.8349,0.5794,0.1854
6,400,8,0.12,2,0.8497,0.5329,0.1854
10,600,8,0.2,1,0.8387,0.5145,0.1776
10,60,8,0.14,1,0.7696,0.4395,0.1776
10,20,8,0.02,3,0.2921,0.042,0.2331
8,1000,8,0.4,3,0.9115,-0.497,0.2331
8,200,8,0.2,1,0.8293,0.4983,0.1776
4,60,8,0.1,1,0.7511,0.2803,0.1776
4,900,8,0.4,1,0.8413,0.4738,0.1776
10,1000,8,0.6,3,0.9116,-0.4946,0.2331
4,100,8,0.14,3,0.8742,-0.242,0.2331
10,200,8,0.6,2,0.8557,0.5043,0.1854
10,800,8,0.2,3,0.9097,-0.419,0.2331
6,600,8,0.4,1,0.8411,0.4938,0.1776
4,60,8,0.08,1,0.7355,0.383,0.1776
6,800,8,0.12,1,0.8392,0.4971,0.1776
8,700,8,0.12,1,0.838,0.4565,0.1776
6,500,8,0.1,2,0.8498,0.5259,0.1854
4,60,8,0.2,1,0.8005,0.4026,0.1776
10,20,8,0.12,1,0.652,0.2579,0.1776
10,60,8,0.06,2,0.7244,0.4621,0.1854
6,1200,8,0.2,3,0.9114,-0.4607,0.2331
10,600,8,0.06,1,0.8299,0.4672,0.1776
6,200,8,0.1,1,0.8157,0.4919,0.1776
10,300,8,0.4,1,0.8391,0.5268,0.1776
10,60,8,0.4,1,0.8216,0.5042,0.1776
6,300,8,0.06,3,0.8768,-0.1521,0.2331
8,1400,8,0.08,2,0.8553,0.548,0.1854
4,20,8,0.4,2,0.7848,0.4873,0.1854
4,700,8,0.4,2,0.8574,0.4788,0.1854
6,200,8,0.8,3,0.911,-0.7405,0.2331
10,1200,8,0.2,1,0.8402,0.5132,0.1776
8,200,8,0.4,2,0.854,0.5014,0.1854
8,600,8,0.1,3,0.9029,-0.3635,0.2331
6,300,8,0.06,1,0.8127,0.4633,0.1776
10,900,8,0.08,2,0.8518,0.5656,0.1854
6,400,8,0.2,2,0.8539,0.5204,0.1854
4,600,8,0.8,2,0.8575,0.4762,0.1854
8,200,8,0.04,2,0.793,0.5289,0.1854
10,1000,8,0.8,2,0.8575,0.4861,0.1854
10,1400,8,0.4,3,0.9117,-0.4663,0.2331
6,1200,8,0.8,1,0.8414,0.3942,0.1776
6,600,8,0.1,1,0.8366,0.537,0.1776
8,200,8,0.8,2,0.8563,0.4294,0.1854
6,20,8,0.04,1,0.4066,-0.0512,0.1776
10,60,8,0.02,1,0.5145,0.0423,0.1776
8,900,8,0.12,2,0.8551,0.5224,0.1854
8,900,8,0.06,2,0.8509,0.5383,0.1854
10,20,8,0.02,2,0.2854,0.1528,0.1854
4,1200,8,0.14,2,0.857,0.5433,0.1854
4,500,8,0.02,1,0.7911,0.4326,0.1776
4,1000,8,0.2,1,0.8409,0.4562,0.1776
10,1000,8,0.12,1,0.8387,0.5327,0.1776
8,400,8,0.6,1,0.8407,0.573,0.1776
10,500,8,0.6,3,0.9113,-0.4884,0.2331
10,1000,8,0.1,1,0.8386,0.5144,0.1776
6,200,8,0.02,2,0.7352,0.4667,0.1854
6,700,8,0.1,1,0.8376,0.5374,0.1776
6,1200,8,0.6,2,0.8575,0.5163,0.1854
8,300,8,0.06,3,0.8778,-0.1829,0.2331
4,100,8,0.6,1,0.8376,0.5503,0.1776
10,500,8,0.8,1,0.8412,0.4233,0.1776
4,500,8,0.1,3,0.9041,-0.4592,0.2331
8,20,8,0.8,1,0.8061,0.3483,0.1776
10,300,8,0.8,1,0.8408,0.4254,0.1776
6,300,8,0.2,2,0.8518,0.5276,0.1854
10,700,8,0.14,1,0.8375,0.5058,0.1776
4,400,8,0.02,3,0.8345,-0.0207,0.2331
6,200,8,0.4,3,0.9081,-0.4277,0.2331
6,20,8,0.2,3,0.7716,0.0564,0.2331
10,500,8,0.14,3,0.9041,-0.3019,0.2331
6,600,8,0.2,1,0.8398,0.4685,0.1776
8,1000,8,0.8,2,0.8575,0.428,0.1854
8,1200,8,0.06,3,0.9057,-0.3516,0.2331
10,1200,8,0.12,3,0.9095,-0.4414,0.2331
10,400,8,0.04,3,0.8721,-0.134,0.2331
10,700,8,0.8,1,0.8413,0.4241,0.1776
10,1000,8,0.8,3,0.9118,-0.5836,0.2331
8,500,8,0.14,3,0.9064,-0.4445,0.2331
10,700,9,0.1,3,0.8573,0.4467,0.1738
4,20,9,0.08,3,0.5769,0.1662,0.1738
10,700,9,0.6,1,0.8466,0.4314,0.1828
10,800,9,0.2,3,0.863,0.2083,0.1738
8,1400,9,0.1,2,0.8642,0.5289,0.221
10,60,9,0.14,3,0.793,0.2988,0.1738
8,200,9,0.6,3,0.8634,0.2372,0.1738
8,100,9,0.6,3,0.8572,0.2339,0.1738
4,900,9,0.6,3,0.8663,0.2456,0.1738
8,500,9,0.14,2,0.8611,0.508,0.221
6,600,9,0.6,3,0.866,0.3616,0.1738
8,600,9,0.02,2,0.8186,0.4897,0.221
4,500,9,0.6,1,0.8469,0.5339,0.1828
6,300,9,0.4,1,0.8439,0.4183,0.1828
8,1200,9,0.14,3,0.8641,0.3621,0.1738
10,600,9,0.02,2,0.8183,0.4952,0.221
10,1200,9,0.14,1,0.8442,0.457,0.1828
8,1000,9,0.02,3,0.8367,0.451,0.1738
10,60,9,0.08,3,0.7502,0.2703,0.1738
8,1000,9,0.02,3,0.8367,0.451,0.1738
10,1200,9,0.1,3,0.8619,0.4297,0.1738
6,20,9,0.14,2,0.694,0.3668,0.221
8,400,9,0.1,1,0.833,0.4604,0.1828
10,700,9,0.1,2,0.8589,0.4629,0.221
10,1400,9,0.08,1,0.8421,0.4963,0.1828
4,1400,9,0.6,2,0.866,0.4367,0.221
10,60,9,0.14,1,0.7776,0.2738,0.1828
8,700,9,0.2,2,0.8636,0.5051,0.221
8,1000,9,0.2,3,0.8641,0.4023,0.1738
10,200,9,0.06,3,0.8138,0.3704,0.1738
10,800,9,0.14,2,0.8622,0.5503,0.221
4,900,9,0.02,2,0.8373,0.5052,0.221
6,200,9,0.1,1,0.8186,0.4293,0.1828
4,400,9,0.2,3,0.8621,0.3199,0.1738
10,900,9,0.4,3,0.8659,0.2565,0.1738
10,800,9,0.2,3,0.863,0.2083,0.1738
4,20,9,0.6,2,0.8129,0.4408,0.221
6,300,9,0.04,3,0.8196,0.4203,0.1738
8,300,9,0.14,3,0.8536,0.3993,0.1738
8,800,9,0.4,2,0.8655,0.539,0.221
10,100,9,0.08,2,0.7942,0.4805,0.221
6,500,9,0.12,2,0.8597,0.5573,0.221
4,1400,9,0.06,2,0.8628,0.5504,0.221
4,20,9,0.2,2,0.739,0.4864,0.221
10,20,9,0.4,2,0.7862,0.464,0.221
8,1400,9,0.6,3,0.8664,0.1919,0.1738
8,600,9,0.6,2,0.8655,0.5275,0.221
10,1400,9,0.14,1,0.8446,0.4568,0.1828
10,800,9,0.06,3,0.8528,0.3903,0.1738
10,1200,9,0.04,2,0.8567,0.5425,0.221
8,900,9,0.14,2,0.8639,0.5071,0.221
6,100,9,0.1,3,0.8042,0.4223,0.1738
6,1000,9,0.04,3,0.853,0.4263,0.1738
6,1200,9,0.4,1,0.8471,0.4185,0.1828
10,800,9,0.4,3,0.8657,0.2568,0.1738
4,700,9,0.6,2,0.8658,0.4361,0.221
8,700,9,0.04,1,0.8251,0.4146,0.1828
8,400,9,0.14,1,0.838,0.468,0.1828
6,700,9,0.8,2,0.8659,0.4681,0.221
6,500,9,0.6,2,0.8656,0.5686,0.221
6,1200,9,0.08,1,0.8433,0.4873,0.1828
4,900,9,0.1,1,0.8433,0.4925,0.1828
4,1200,9,0.2,3,0.8656,0.2748,0.1738
4,500,9,0.02,1,0.7911,0.2858,0.1828
6,60,9,0.12,2,0.7873,0.5145,0.221
4,1400,9,0.1,1,0.8452,0.4964,0.1828
10,1200,9,0.4,1,0.8468,0.487,0.1828
8,300,9,0.02,2,0.775,0.4657,0.221
10,300,9,0.12,1,0.8286,0.4178,0.1828
10,1400,9,0.08,3,0.8622,0.3217,0.1738
8,800,9,0.2,2,0.8642,0.5052,0.221
8,1200,9,0.6,3,0.8663,0.1927,0.1738
8,100,9,0.8,1,0.8422,0.4306,0.1828
10,700,9,0.06,1,0.8318,0.4378,0.1828
6,700,9,0.12,2,0.8621,0.5571,0.221
8,800,9,0.1,2,0.8614,0.5257,0.221
4,400,9,0.04,2,0.8328,0.516,0.221
10,700,9,0.06,3,0.851,0.3928,0.1738
10,200,9,0.8,3,0.8641,0.104,0.1738
4,1400,9,0.12,2,0.865,0.5174,0.221
10,900,9,0.08,2,0.8598,0.5205,0.221
4,1400,9,0.04,3,0.8582,0.415,0.1738
8,600,9,0.6,2,0.8655,0.5275,0.221
6,500,9,0.1,1,0.8372,0.4651,0.1828
6,800,9,0.12,1,0.842,0.4984,0.1828
6,100,9,0.12,1,0.7978,0.3867,0.1828
6,1200,9,0.12,1,0.8437,0.504,0.1828
8,300,9,0.04,2,0.8179,0.4788,0.221
4,200,9,0.8,2,0.865,0.5443,0.221
8,400,9,0.6,1,0.8459,0.4949,0.1828
10,300,9,0.02,3,0.7745,0.3731,0.1738
6,1200,9,0.1,2,0.8638,0.496,0.221
4,1200,9,0.02,2,0.8453,0.5113,0.221
6,300,9,0.14,3,0.8524,0.31,0.1738
8,1200,9,0.06,1,0.8395,0.4856,0.1828
4,400,9,0.02,1,0.7773,0.2402,0.1828
8,1000,9,0.4,2,0.8657,0.5394,0.221
10,100,9,0.8,3,0.8602,0.1319,0.1738
6,60,9,0.04,1,0.6602,0.0627,0.1828
6,800,9,0.8,3,0.8664,0.0399,0.1738
4,1200,10,0.06,1,0.844,0.4964,0.1744
8,600,10,0.04,3,0.8612,0.3715,0.2387
8,300,10,0.8,1,0.8488,0.3014,0.1744
4,60,10,0.8,2,0.8587,0.1826,0.1832
4,900,10,0.08,3,0.8816,0.3372,0.2387
4,900,10,0.02,1,0.8154,0.4162,0.1744
6,400,10,0.08,3,0.8695,0.3711,0.2387
10,600,10,0.02,3,0.8377,0.3976,0.2387
10,1200,10,0.04,1,0.835,0.4729,0.1744
4,60,10,0.08,2,0.7598,0.449,0.1832
10,500,10,0.04,1,0.8151,0.4293,0.1744
6,20,10,0.04,1,0.4242,-0.0092,0.1744
8,1200,10,0.4,1,0.85,0.5602,0.1744
4,1000,10,0.2,2,0.8687,0.3115,0.1832
8,300,10,0.6,2,0.8677,0.2284,0.1832
10,900,10,0.02,3,0.852,0.3982,0.2387
8,1000,10,0.6,1,0.8504,0.4866,0.1744
6,300,10,0.04,1,0.7997,0.4016,0.1744
4,100,10,0.14,2,0.8282,0.4984,0.1832
10,60,10,0.1,3,0.7913,0.3377,0.2387
8,600,10,0.04,2,0.8465,0.4688,0.1832
8,400,10,0.04,2,0.8335,0.5093,0.1832
4,500,10,0.6,3,0.8874,0.332,0.2387
8,800,10,0.4,2,0.869,0.1783,0.1832
8,100,10,0.6,3,0.8767,0.3174,0.2387
8,300,10,0.06,1,0.8137,0.3853,0.1744
8,800,10,0.14,3,0.8826,0.3324,0.2387
10,900,10,0.06,3,0.876,0.3555,0.2387
10,900,10,0.06,3,0.876,0.3555,0.2387
10,60,10,0.6,2,0.8501,0.2854,0.1832
10,200,10,0.14,2,0.8488,0.4293,0.1832
6,800,10,0.2,3,0.8853,0.3658,0.2387
8,60,10,0.06,1,0.7121,0.1889,0.1744
6,1400,10,0.06,2,0.8653,0.424,0.1832
4,800,10,0.04,2,0.8551,0.3938,0.1832
6,900,10,0.14,3,0.8833,0.3298,0.2387
8,60,10,0.1,3,0.7906,0.3226,0.2387
10,100,10,0.8,1,0.8412,0.3845,0.1744
10,200,10,0.6,3,0.8825,0.339,0.2387
10,400,10,0.14,1,0.8351,0.5051,0.1744
10,500,10,0.2,2,0.8641,0.286,0.1832
8,800,10,0.12,3,0.883,0.3714,0.2387
10,1000,10,0.6,3,0.8875,0.344,0.2387
4,200,10,0.14,1,0.8281,0.4395,0.1744
6,500,10,0.6,2,0.8694,0.0547,0.1832
4,400,10,0.12,1,0.8383,0.4231,0.1744
6,900,10,0.1,1,0.8444,0.5026,0.1744
4,1200,10,0.4,2,0.8699,-0.1075,0.1832
6,200,10,0.08,3,0.8515,0.3748,0.2387
6,60,10,0.2,3,0.8371,0.3069,0.2387
6,400,10,0.02,2,0.7995,0.5167,0.1832
8,700,10,0.06,3,0.8747,0.3465,0.2387
4,700,10,0.2,3,0.8855,0.3795,0.2387
6,20,10,0.6,1,0.788,0.4086,0.1744
6,700,10,0.1,2,0.8632,0.414,0.1832
6,1200,10,0.12,3,0.8851,0.3248,0.2387
4,1400,10,0.02,2,0.8516,0.4223,0.1832
10,20,10,0.4,2,0.782,0.2905,0.1832
8,1400,10,0.12,3,0.8852,0.3712,0.2387
6,400,10,0.6,1,0.8491,0.439,0.1744
4,200,10,0.14,1,0.8281,0.4395,0.1744
8,800,10,0.4,1,0.8491,0.5602,0.1744
8,1400,10,0.04,1,0.8385,0.4787,0.1744
8,1000,10,0.08,1,0.8427,0.4829,0.1744
6,20,10,0.8,1,0.7908,0.2122,0.1744
10,400,10,0.02,2,0.7982,0.5381,0.1832
8,200,10,0.4,2,0.8635,0.2104,0.1832
8,700,10,0.04,2,0.8506,0.4522,0.1832
10,800,10,0.6,1,0.8503,0.5197,0.1744
8,100,10,0.4,2,0.8555,0.2962,0.1832
6,60,10,0.12,3,0.8089,0.2913,0.2387
10,20,10,0.02,1,0.2682,-0.1655,0.1744
8,500,10,0.14,2,0.863,0.3442,0.1832
10,1200,10,0.06,2,0.8631,0.4612,0.1832
10,1400,10,0.1,3,0.8838,0.3436,0.2387
4,800,10,0.1,2,0.8651,0.3761,0.1832
8,100,10,0.2,1,0.818,0.4013,0.1744
6,600,10,0.02,2,0.8208,0.5037,0.1832
8,500,10,0.12,1,0.8386,0.4795,0.1744
4,60,10,0.6,2,0.8537,0.0796,0.1832
8,1400,10,0.02,3,0.8656,0.3358,0.2387
8,20,10,0.14,1,0.6788,0.2117,0.1744
10,600,10,0.02,1,0.7973,0.4017,0.1744
6,200,10,0.08,2,0.8335,0.454,0.1832
10,1200,10,0.14,1,0.846,0.5273,0.1744
8,300,10,0.8,2,0.8685,-0.6441,0.1832
6,1400,10,0.6,1,0.8507,0.4418,0.1744
8,200,10,0.06,3,0.8389,0.3448,0.2387
6,60,10,0.2,3,0.8371,0.3069,0.2387
4,700,10,0.08,1,0.841,0.4473,0.1744
6,800,10,0.02,1,0.8122,0.4182,0.1744
8,1200,10,0.8,1,0.8506,0.3132,0.1744
8,20,10,0.2,1,0.7208,0.2185,0.1744
10,1000,10,0.02,2,0.8395,0.4944,0.1832
10,600,10,0.04,2,0.8447,0.465,0.1832
10,900,10,0.8,2,0.8698,-0.2204,0.1832
8,800,10,0.12,3,0.883,0.3714,0.2387
6,60,10,0.12,2,0.7892,0.4346,0.1832
8,1400,10,0.04,2,0.8612,0.4074,0.1832
10,600,10,0.4,2,0.8678,-0.2011,0.1832
8,900,11,0.04,2,0.8458,0.4262,0.1832
6,1000,11,0.4,1,0.8419,0.2293,0.1744
4,900,11,0.14,1,0.838,0.4015,0.1744
4,400,11,0.08,1,0.8248,0.4113,0.1744
6,500,11,0.04,1,0.8097,0.4098,0.1744
8,800,11,0.1,1,0.8328,0.4382,0.1744
8,200,11,0.6,2,0.8572,0.1491,0.1832
4,700,11,0.04,2,0.8435,0.4541,0.1832
4,1400,11,0.12,3,0.8803,-0.0964,0.2387
6,1400,11,0.6,3,0.8834,-0.3868,0.2387
4,400,11,0.06,3,0.862,-0.0956,0.2387
10,100,11,0.06,2,0.7736,0.4946,0.1832
8,100,11,0.8,1,0.8343,0.2749,0.1744
4,600,11,0.6,2,0.8612,0.3186,0.1832
8,900,11,0.04,1,0.8215,0.4552,0.1744
6,20,11,0.04,1,0.4609,0.0062,0.1744
10,700,11,0.8,3,0.8826,-0.5701,0.2387
