min_CNLs,consensus_thres,consensus_alg,random_seed,tree,learn_rate,leaves,depth,subsample,colsample_bylevel,accuracy_train,accuracy_test
5,0.0,removal,2,1000,0.03,13,7,0.15,0.69,0.8590807273016866,0.22343341167781683
5,0.25,replacement,1,600,0.05,4,6,0.52,0.07,0.8262220153397496,0.30911669595971414
3,0.0,removal,5,600,0.03,25,9,0.83,0.36,0.8046433073550562,0.2892540142967709
5,0.0,replacement,5,600,0.005,25,9,0.85,0.11,0.48257385581088363,0.2291888423696361
0,0.25,replacement,2,600,0.005,10,7,0.7,0.96,0.5209683248230615,0.3054411870152446
3,0.0,removal,3,600,0.05,13,8,0.12,0.94,0.8455185388359734,0.2899381993187341
5,0.0,replacement,3,600,0.01,7,10,0.73,0.18,0.6442602145239076,0.14310959758788033
3,0.2,replacement,5,1000,0.05,13,10,0.14,0.42,0.9054183006331646,0.26332052332578215
3,0.2,removal,2,800,0.01,10,7,0.84,0.71,0.7026744672297487,0.2877841291483886
1,0.25,removal,2,600,0.01,10,10,0.17,0.17,0.6093775108140687,0.168631220821314
3,0.0,replacement,2,600,0.005,10,10,0.93,0.67,0.5832232743915187,0.2768673786286606
1,0.0,replacement,5,600,0.01,4,9,0.74,0.4,0.631744956720613,0.16100230442908048
5,0.2,removal,4,600,0.03,25,7,0.43,0.35,0.815227772365689,0.10556940648999635
3,0.2,removal,1,600,0.01,25,8,0.73,0.92,0.6992642738383805,0.22903744072803744
0,0.2,removal,5,1000,0.05,10,7,0.36,0.62,0.8796949242942987,0.2623570834897029
0,0.0,removal,5,600,0.01,4,6,0.98,0.55,0.5558426246414798,0.3235215526326274
1,0.0,replacement,2,1000,0.005,25,6,0.88,0.92,0.606045054836175,0.14972660388657222
5,0.0,removal,3,600,0.01,25,9,0.38,0.6,0.694313073596637,0.13872446356446355
5,0.0,replacement,5,1000,0.01,7,6,0.79,0.34,0.6859321240578937,0.24687327973740747
5,0.0,removal,4,800,0.005,13,6,0.17,0.14,0.5091460107439536,0.14726760032409014
5,0.25,replacement,5,600,0.03,10,7,0.2,0.98,0.8155190784885109,0.2575160317443076
3,0.2,removal,1,1000,0.05,7,7,0.31,0.97,0.9287125825449595,0.15287387846928746
1,0.2,replacement,2,800,0.05,10,8,0.57,0.52,0.9392124060861884,0.08387937987474159
0,0.2,replacement,1,800,0.05,10,9,0.5,0.58,0.9278596852637317,0.23684185653728085
3,0.0,replacement,4,600,0.05,4,10,0.73,0.8,0.8949564655263457,0.31623673695737664
3,0.25,removal,1,800,0.03,7,8,0.6,0.61,0.8749770100904035,0.17340880204667442
0,0.25,removal,2,600,0.01,13,7,0.72,0.8,0.6041205786860788,0.34487954673133536
1,0.2,replacement,5,800,0.005,10,8,0.46,0.59,0.5648385001640608,0.12719191273645136
1,0.25,replacement,5,600,0.005,25,7,0.8,0.11,0.4405677954075309,0.13271635282327543
1,0.0,replacement,5,600,0.005,10,7,0.13,0.98,0.5375138758128615,0.13097628483813473
3,0.25,replacement,4,800,0.01,7,9,0.41,0.78,0.7280299970597062,0.28167574310397026
1,0.0,removal,4,800,0.05,25,9,0.24,0.43,0.8697200667040135,0.26986961203866433
0,0.0,removal,4,1000,0.005,10,10,0.95,0.79,0.6092052858850373,0.2978380300426935
0,0.0,removal,3,1000,0.03,7,10,0.5,0.94,0.8520366851151719,0.24220263360968197
1,0.0,replacement,5,800,0.05,13,7,0.3,0.9,0.8800757125181327,0.17296467598621856
3,0.2,removal,4,1000,0.05,13,10,0.07,0.8,0.8858496602640857,0.3205032113208135
0,0.0,removal,1,1000,0.03,25,10,0.09,0.62,0.7906635979386427,0.26285293366277984
3,0.2,replacement,1,1000,0.05,4,8,0.07,0.91,0.8687568869040037,0.15989145994053222
3,0.2,replacement,4,600,0.01,10,6,0.62,0.71,0.6460612081054664,0.27453681627219306
0,0.2,removal,2,1000,0.005,10,10,0.23,0.73,0.6039168388985994,0.34918120312790835
1,0.2,replacement,4,600,0.005,25,7,0.11,0.2,0.3972307757394964,0.20847537433891972
5,0.2,replacement,1,1000,0.005,13,6,0.33,0.43,0.5812269256515714,0.2885701021462148
3,0.25,replacement,5,1000,0.05,25,6,0.29,0.39,0.8736264250714838,0.26988420056269125
0,0.0,replacement,4,600,0.03,4,6,0.6,0.54,0.7100989016704572,0.2978608752615929
5,0.25,removal,1,600,0.03,13,9,0.07,0.46,0.7971326639478715,0.3093638002074096
1,0.0,removal,4,1000,0.005,25,10,0.27,0.89,0.6401880601649224,0.26139417674675414
3,0.2,replacement,3,800,0.03,10,10,0.74,0.76,0.9279620596730742,0.33702167706620123
1,0.2,replacement,5,600,0.05,10,6,0.71,0.39,0.8680044185320241,0.1493430731808011
3,0.25,removal,4,1000,0.05,25,6,0.7,0.57,0.9120872859031095,0.3026980381197111
3,0.2,removal,2,1000,0.03,7,6,0.71,0.11,0.7860857533084427,0.25463217901878654
1,0.2,replacement,2,1000,0.03,4,7,0.87,0.41,0.9104069796358795,0.09301052616715466
1,0.2,replacement,2,600,0.01,25,6,0.42,0.64,0.5905692490339727,0.14025182061839103
0,0.2,replacement,5,600,0.03,4,7,0.51,1.0,0.8147831543425001,0.30539683710353993
0,0.25,replacement,5,800,0.005,4,9,0.39,0.27,0.5079384468536585,0.27562533205155215
3,0.2,replacement,1,1000,0.01,4,7,0.96,0.12,0.689161151359599,0.19054887080056382
5,0.25,replacement,4,1000,0.03,10,6,0.54,0.3,0.894913254830193,0.06669675002795494
1,0.2,removal,3,800,0.005,10,6,0.06,0.62,0.5093618663929027,0.35797400071197494
1,0.2,replacement,2,1000,0.03,13,7,0.5,0.88,0.905319252839513,0.0969221330550456
5,0.2,removal,1,1000,0.03,13,9,0.51,0.43,0.9030440130044909,0.31129406986530106
5,0.2,removal,4,800,0.03,13,8,0.44,0.45,0.8740621683346232,0.10564546144521436
1,0.0,removal,2,600,0.03,4,7,0.45,0.32,0.7608704099376862,0.13401788154385363
5,0.2,replacement,1,600,0.005,13,7,0.33,0.19,0.4924010045751366,0.26944340006284384
0,0.25,removal,2,600,0.05,25,6,0.22,0.5,0.7782956469055525,0.3256255762483785
3,0.0,removal,5,1000,0.005,13,10,0.7,0.15,0.5761022078057128,0.32435386274108846
5,0.0,removal,2,1000,0.03,10,8,0.8,0.64,0.9014212153415725,0.21623830087353002
5,0.25,replacement,1,600,0.01,4,7,0.68,0.27,0.6262810639069347,0.292360485245333
0,0.2,removal,3,1000,0.05,4,7,0.99,0.92,0.8940496133293557,0.18172121536989216
3,0.25,removal,1,600,0.01,4,7,0.46,0.09,0.5643320539937524,0.21993046232903368
5,0.0,replacement,2,600,0.01,13,8,0.33,0.95,0.6791783951098858,0.2364172123399294
1,0.25,replacement,3,800,0.01,7,7,0.52,0.69,0.6530736648613663,0.37506355118367296
5,0.0,replacement,3,600,0.03,7,8,0.31,0.45,0.8228833570087934,0.1300279908490073
0,0.25,replacement,1,1000,0.05,4,10,0.54,0.14,0.9077620521727342,0.25797770159077316
3,0.0,removal,3,1000,0.05,7,8,0.55,0.45,0.916395549701788,0.2943709661303676
3,0.25,replacement,5,600,0.03,25,9,0.99,0.33,0.8790437881292805,0.28453307536790595
3,0.0,removal,2,800,0.05,7,8,0.9,0.75,0.9192227450177436,0.21609872466373325
5,0.0,removal,2,600,0.005,7,10,0.53,0.68,0.583348030176148,0.22591922353952876
5,0.0,replacement,5,1000,0.01,4,7,0.84,0.54,0.7290441307538711,0.22944209572093022
0,0.2,removal,4,600,0.005,7,9,0.91,1.0,0.5425286988151125,0.29200661943122685
3,0.0,removal,2,1000,0.05,7,8,0.71,0.98,0.9361229052041559,0.21203725981607113
1,0.25,removal,4,800,0.005,25,6,0.87,0.38,0.5493515853717315,0.2713042742109374
5,0.0,replacement,5,600,0.005,13,9,0.78,0.07,0.43985993776116306,0.22031961076518025
0,0.2,replacement,1,1000,0.03,10,7,0.61,0.88,0.9010403187999636,0.22958891873295006
5,0.2,removal,4,600,0.05,7,8,0.64,0.25,0.8844439086782456,0.10782242991778879
3,0.2,removal,5,800,0.005,7,9,0.37,0.46,0.6100371277507362,0.3217059867346943
0,0.25,removal,5,1000,0.005,4,8,0.08,0.81,0.565870080289432,0.31438678815571264
1,0.25,replacement,3,600,0.03,25,7,0.4,0.86,0.7887520410082868,0.3608551453742588
3,0.2,replacement,2,600,0.03,25,9,0.43,0.41,0.8639491733908656,0.26167475016429276
3,0.0,removal,3,800,0.05,7,8,0.44,0.25,0.8727022947998245,0.291954486845973
3,0.0,removal,2,1000,0.03,4,9,0.91,0.19,0.8583040842116546,0.2699816611194371
0,0.25,replacement,3,600,0.01,25,10,0.74,0.14,0.5714309780939808,0.28904201450615563
1,0.25,replacement,3,800,0.005,7,10,0.07,0.32,0.4663409959074336,0.33838482309405404
5,0.0,removal,4,600,0.03,4,10,0.86,0.82,0.86549162928196,0.03223842972233182
5,0.0,replacement,2,1000,0.05,13,9,0.65,0.53,0.9397585381351521,0.22075538594206057
0,0.0,replacement,2,1000,0.01,7,6,0.48,0.23,0.5750274524049286,0.3532548764759924
3,0.25,replacement,5,1000,0.005,13,10,0.68,0.69,0.6767621924156189,0.2764504800415588
0,0.2,replacement,3,1000,0.01,13,8,0.27,0.54,0.6868093878354788,0.3037772980391109
5,0.25,replacement,2,800,0.03,7,10,0.38,0.98,0.9186829307063199,0.2691854127369461
0,0.25,replacement,2,1000,0.03,25,6,0.06,0.28,0.5408956798214111,0.3251460037814231
5,0.0,replacement,3,800,0.03,4,9,0.8,0.3,0.8722377008593395,0.11429960253597682
3,0.25,replacement,3,800,0.05,4,10,0.4,0.25,0.9298421289463772,0.3063706714537644
5,0.0,removal,4,800,0.005,4,8,0.77,0.26,0.5900985360677191,0.13543092223095887
5,0.2,replacement,2,1000,0.005,10,7,0.21,0.39,0.5874679515090124,0.22311561598298824
3,0.25,removal,1,600,0.01,4,10,0.45,0.5,0.700970019058277,0.22545288228664895
5,0.0,replacement,3,600,0.03,13,10,0.06,0.87,0.7902069813449856,0.13520617897973675
1,0.0,replacement,5,1000,0.005,10,6,0.87,0.6,0.5826008502753575,0.14193006385515305
1,0.25,removal,3,600,0.005,7,10,0.28,0.84,0.5607906707465851,0.36226105168058476
3,0.0,replacement,3,1000,0.05,7,10,0.76,0.93,0.9352444269137792,0.30657242490907355
5,0.25,replacement,5,600,0.05,7,8,0.48,0.37,0.9261971461089812,0.27391111926223877
0,0.0,removal,3,800,0.05,25,8,0.21,0.16,0.7636896549995653,0.29357889262506176
5,0.2,replacement,4,600,0.03,10,8,0.36,0.99,0.874676049917239,0.0953134587937624
0,0.25,removal,4,800,0.005,10,7,0.2,0.19,0.47786734737207603,0.2989753864677466
3,0.25,removal,1,800,0.005,25,10,0.51,0.88,0.6622715146783349,0.22950092736786099
1,0.0,replacement,3,800,0.05,13,9,0.23,0.68,0.876574831387429,0.23114637846750485
1,0.0,replacement,3,1000,0.05,13,10,0.55,0.23,0.8841738541354667,0.2892703120575788
5,0.2,replacement,5,800,0.01,4,7,0.61,0.77,0.7305851382118467,0.2482287673470297
0,0.0,replacement,3,800,0.005,7,7,0.1,0.98,0.5197509344516078,0.28717095824375993
1,0.0,replacement,2,800,0.005,13,7,0.48,0.55,0.5827424183877109,0.14977316322516854
5,0.25,removal,2,800,0.03,4,8,0.12,0.57,0.8429623716629745,0.2217604943146052
5,0.0,replacement,1,1000,0.005,4,8,0.63,0.8,0.6619172490926265,0.3120164623306314
1,0.2,replacement,3,600,0.05,4,8,0.98,0.25,0.9046193102853222,0.340354003928919
3,0.0,replacement,2,800,0.05,13,6,0.57,0.76,0.8948868738836602,0.23984254865558996
5,0.25,removal,4,600,0.01,10,9,0.23,0.5,0.6914208698839792,0.13724870895664432
3,0.25,replacement,4,600,0.03,4,6,0.36,0.07,0.710950673218371,0.26169036273167534
1,0.2,removal,4,1000,0.03,10,6,0.32,0.67,0.8348603725122394,0.26912811238613055
3,0.2,replacement,2,1000,0.01,25,9,0.19,0.93,0.7168199436610697,0.2706389504298051
3,0.0,replacement,3,800,0.03,25,9,0.69,0.14,0.8078301161401295,0.3217340762250268
0,0.2,removal,5,1000,0.01,13,6,0.45,0.77,0.6376562225464668,0.31922991564283554
0,0.25,removal,5,600,0.05,13,7,0.49,0.42,0.812111760750246,0.2780243458995034
3,0.2,replacement,2,800,0.01,4,8,0.22,0.63,0.6883758734185577,0.27947944108477174
5,0.25,replacement,1,1000,0.005,13,9,0.85,0.18,0.6093657912001267,0.2903257432726174
3,0.2,removal,2,600,0.05,7,6,0.33,0.89,0.8669999049233652,0.24313804483310697
0,0.25,removal,2,800,0.03,13,10,0.87,0.96,0.8422707303632615,0.30756717280580037
1,0.2,removal,4,800,0.005,10,6,0.88,0.49,0.5560737918964617,0.2781302936537494
5,0.25,removal,1,600,0.03,7,9,0.97,0.69,0.8670193551033679,0.30040622991102484
5,0.0,removal,4,600,0.005,4,8,0.73,0.45,0.5733309308527413,0.11977875214839828
1,0.2,replacement,4,600,0.03,10,6,0.31,0.97,0.7888972448110411,0.2191114263708549
0,0.0,removal,5,800,0.05,4,9,0.09,0.3,0.7789171549243756,0.2773606735847751
1,0.0,replacement,1,600,0.01,7,8,0.82,0.38,0.6030693947322201,0.3326509201774306
1,0.2,removal,1,600,0.03,13,10,0.94,0.36,0.7928112459235571,0.280545148544019
5,0.0,removal,4,1000,0.03,10,8,0.66,0.46,0.8964565006165747,0.057384579399141655
1,0.0,replacement,4,600,0.03,13,8,0.44,0.53,0.791659325967633,0.2777533218818866
1,0.0,replacement,5,1000,0.05,25,8,0.15,0.42,0.8651509553731593,0.16094442353710525
0,0.25,replacement,3,800,0.05,7,7,0.23,0.78,0.8762640244696069,0.29226011863119505
1,0.0,replacement,5,600,0.03,10,8,0.19,0.68,0.7754804600453791,0.17862801281749996
5,0.0,removal,5,1000,0.005,10,7,0.22,0.6,0.6263727490695061,0.22835346811782897
1,0.25,replacement,1,600,0.01,25,7,0.93,0.58,0.6023972443823308,0.324403628191247
5,0.25,removal,5,1000,0.005,13,8,0.41,0.62,0.6695517744463921,0.21087321580795593
5,0.2,replacement,4,1000,0.005,7,8,0.57,0.47,0.6344892808435825,0.1378817511069671
1,0.0,removal,1,600,0.03,25,10,0.78,0.93,0.8145953619537439,0.2800675134689107
5,0.0,removal,4,1000,0.05,4,6,0.47,0.67,0.9236231156372989,0.0494457882767666
0,0.2,removal,3,600,0.005,10,8,0.84,0.67,0.5187022139059935,0.2757527645834952
3,0.25,removal,4,600,0.03,13,6,0.82,0.39,0.7677763439908232,0.3412277020961737
0,0.0,replacement,2,800,0.03,4,8,0.83,1.0,0.8277572806686893,0.32449804420735695
0,0.25,replacement,1,800,0.005,13,10,0.71,0.98,0.5935356744541314,0.2418484237012659
3,0.0,removal,1,1000,0.05,13,9,0.56,0.27,0.9154083367084854,0.16814800451007672
3,0.25,removal,3,600,0.05,4,9,0.9,0.29,0.8765019463820627,0.29577865049201735
3,0.0,removal,3,1000,0.01,13,10,0.85,0.41,0.7315483641630394,0.3334271739458847
5,0.2,replacement,3,600,0.03,10,9,0.79,0.66,0.907636874197359,0.21006897804539926
1,0.25,replacement,4,600,0.05,25,10,0.17,0.25,0.7981295094858718,0.22047598373510024
5,0.2,replacement,4,800,0.005,4,6,0.76,0.84,0.5888446386274657,0.14077664572298387
1,0.25,removal,3,800,0.01,7,8,0.41,0.17,0.6053618751656982,0.3780136435930451
5,0.25,replacement,3,800,0.005,4,9,0.31,0.26,0.5670576572377335,0.18056944386826834
1,0.2,removal,5,1000,0.005,25,9,0.45,0.59,0.6352718195808973,0.14676810299719723
0,0.0,removal,1,600,0.03,10,9,0.38,0.85,0.7811656849420626,0.24378985539731002
0,0.0,replacement,4,800,0.05,4,10,0.62,0.96,0.886618570012606,0.21983078494651764
3,0.0,removal,3,600,0.005,4,7,0.67,0.97,0.5604924074936817,0.3417980971469379
5,0.0,removal,4,600,0.005,25,9,0.44,0.75,0.5949291895289329,0.12327433609699534
5,0.25,replacement,3,800,0.01,10,6,0.71,0.23,0.664465918762597,0.18364114854846547
5,0.2,removal,2,1000,0.005,25,9,0.13,0.14,0.5870386084840366,0.22798157009607944
0,0.2,removal,2,600,0.03,13,6,0.53,0.9,0.7431511240592112,0.33854494545365965
1,0.0,removal,1,1000,0.005,4,7,0.8,0.31,0.5510982336433303,0.32609278954204557
1,0.0,replacement,4,800,0.005,10,9,0.96,0.69,0.6055471586376224,0.2644599842579869
1,0.2,replacement,4,600,0.01,4,7,0.77,0.41,0.6109125275580045,0.23457464416255325
3,0.25,removal,4,600,0.01,7,7,0.25,0.37,0.6191298207347555,0.34040889672057284
3,0.25,removal,1,600,0.03,25,6,0.81,0.11,0.7243944034052189,0.2057831861565026
3,0.2,removal,2,800,0.005,7,9,0.39,0.94,0.6410043483980843,0.28690702726779727
3,0.2,removal,4,600,0.005,4,6,0.71,0.85,0.5364213375499916,0.3201491622812225
3,0.2,removal,5,600,0.01,10,7,0.49,0.67,0.6537620969776643,0.3316425351087422
1,0.25,removal,5,1000,0.01,10,7,0.25,0.92,0.7046582022714569,0.1410827764842998
0,0.2,removal,5,1000,0.01,10,8,0.12,0.21,0.6033801292100864,0.30918581166174985
3,0.2,replacement,4,800,0.01,25,9,0.93,0.29,0.7179741876574247,0.2634444482611972
3,0.25,replacement,1,800,0.01,7,9,0.66,0.87,0.7510536740048592,0.20205477655135984
1,0.25,removal,5,1000,0.03,25,8,0.18,0.95,0.8619271182593757,0.1195414545035981
1,0.25,replacement,2,1000,0.01,25,10,0.91,0.2,0.7130541280723293,0.15027837978367842
0,0.0,replacement,2,600,0.03,4,10,0.35,0.65,0.779538352603056,0.35546682899807314
3,0.0,removal,4,600,0.01,7,10,0.26,0.45,0.6475977997140377,0.3416719229356343
0,0.0,removal,5,1000,0.01,25,6,0.25,0.31,0.589774230741656,0.31771368424835456
1,0.25,removal,4,800,0.01,25,9,0.59,0.23,0.6564559688198587,0.27958084880541145
0,0.25,replacement,4,800,0.01,13,6,0.42,0.32,0.5911514558849389,0.26359863800963357
1,0.2,replacement,2,600,0.05,7,6,0.94,0.58,0.8996720250602396,0.09956038517043952
3,0.25,removal,3,600,0.03,7,9,0.67,0.06,0.7054912240699774,0.32861826378481274
1,0.25,replacement,5,800,0.05,7,6,0.27,0.14,0.8033376009884086,0.19212805980798076
5,0.25,removal,5,600,0.03,7,8,1.0,0.5,0.8522000099919027,0.19984484024807703
1,0.25,removal,1,600,0.005,13,10,0.81,0.25,0.5176846464304259,0.3038886449981476
0,0.0,replacement,5,600,0.05,13,8,0.28,0.71,0.8260738607149494,0.2708818720281362
1,0.0,removal,5,800,0.01,13,7,0.96,0.13,0.5788031816264609,0.16839953717087075
0,0.25,replacement,5,1000,0.05,4,7,0.52,0.05,0.807410017928023,0.2724697905113924
1,0.0,replacement,1,1000,0.03,4,6,0.5,0.48,0.8058741301184137,0.31483735761796805
0,0.0,replacement,1,1000,0.01,4,7,0.35,0.17,0.5752665986069267,0.278173250424515
5,0.2,removal,1,600,0.005,4,10,0.51,0.73,0.6102319612961998,0.2984964325473012
1,0.25,replacement,3,800,0.03,10,10,0.23,0.84,0.8487506230675881,0.3655584894217726
3,0.0,removal,5,1000,0.03,25,7,0.26,0.32,0.8270110491514631,0.27866560372760585
0,0.2,removal,5,800,0.01,7,9,0.44,0.99,0.6723069392286605,0.31352571454736966
1,0.0,removal,2,1000,0.01,10,9,0.21,0.31,0.6829663031028534,0.14746725786855552
5,0.0,replacement,2,1000,0.01,7,7,0.63,0.13,0.6518422109139543,0.2359418530473646
5,0.0,replacement,5,800,0.005,25,6,0.71,0.26,0.5537264629458374,0.22981776018758437
5,0.25,replacement,4,600,0.01,25,10,0.96,0.83,0.7196968351602542,0.1313298952347577
3,0.2,replacement,5,800,0.05,4,6,0.95,0.34,0.9336775155738904,0.27478813297369564
1,0.25,replacement,2,800,0.05,4,9,0.53,0.18,0.9097774789047752,0.11864723654598441
1,0.25,replacement,3,800,0.03,7,7,0.73,0.29,0.85059416075506,0.3617797434069363
1,0.0,replacement,1,1000,0.01,7,6,0.2,0.1,0.533282452759978,0.3220796968828977
0,0.2,replacement,4,600,0.05,4,6,0.25,0.57,0.8137695856204036,0.2402782134563607
1,0.0,removal,1,1000,0.03,4,10,0.16,0.56,0.8308679801563074,0.2858743113487324
1,0.2,removal,1,800,0.05,10,6,0.71,0.58,0.8659256691324716,0.24169368355346244
5,0.0,replacement,4,1000,0.03,10,9,0.27,0.94,0.8995395205990228,0.08085846158542553
1,0.0,replacement,5,800,0.005,7,6,0.61,0.48,0.5478073551157367,0.142328079280039
0,0.25,removal,1,600,0.01,4,7,0.11,0.98,0.5921304621085655,0.26838306173805604
5,0.2,replacement,5,600,0.03,7,8,0.44,0.37,0.8639048816852901,0.26775600585736903
1,0.0,replacement,5,600,0.005,10,10,0.53,0.89,0.5690636082008134,0.12686639350286022
1,0.25,replacement,2,1000,0.03,25,6,0.89,0.84,0.8857033717519072,0.12298739565606287
