min_CNLs,consensus_thres,consensus_alg,random_seed,tree,learn_rate,leaves,depth,subsample,colsample_bylevel,accuracy_train,accuracy_test
2,0.2,removal,2,600,0.05,10,6,0.5881675330386347,0.929687612000057,0.867711145595237,0.3470362516377554
1,0.0,removal,1,600,0.01,13,9,0.5281152335286385,0.09613266188262237,0.5305671686279847,0.26512126398110214
1,0.0,replacement,1,600,0.08,10,7,0.03825171113506243,0.6686163985944238,0.8061187401042053,0.26520167759469204
0,0.1,replacement,3,800,0.01,7,8,0.9201914049173865,0.19328624899185343,0.6076438030973013,0.3100539725284317
0,0.0,replacement,2,1000,0.08,10,5,0.5688913234889044,0.24029499754352068,0.8378790028391669,0.4302424679846235
1,0.0,replacement,2,600,0.1,4,10,0.8234952695378066,0.7346447472067934,0.9383034626097778,0.34727826628458736
3,0.0,removal,2,600,0.01,13,6,0.009800413533167962,0.1672284792387646,0.41007780542306105,0.37765553207054525
3,0.2,removal,2,600,0.1,25,10,0.14218606483174145,0.658027027678322,0.9282764387964731,0.40552097344908633
3,0.0,removal,3,800,0.1,13,5,0.32939190040435196,0.7231254591028871,0.9174913677177599,0.3518458129240374
0,0.2,removal,2,800,0.01,4,9,0.9869074767748971,0.212623769381441,0.6111080773764334,0.43218145552291787
3,0.1,removal,3,600,0.01,7,10,0.843292145728519,0.2270120349873963,0.6528134073113988,0.3976673863606116
3,0.25,removal,2,600,0.05,25,9,0.407783262853757,0.723388340755827,0.9037075287294982,0.41452013479098415
3,0.0,removal,2,800,0.01,10,10,0.438500029647678,0.6191714267028123,0.7195206934543521,0.47552114432325054
1,0.25,removal,2,1000,0.05,4,8,0.23940033807666694,0.908958347250473,0.9185501310421313,0.322980349236193
0,0.0,removal,2,800,0.05,7,4,0.6335112881357261,0.13833674342922575,0.6440829435893508,0.43556416801985876
3,0.0,replacement,3,1000,0.08,7,6,0.5284422280058345,0.12237815431707388,0.8892058859424119,0.3632502030740088
1,0.25,removal,1,800,0.1,13,6,0.38638083879852947,0.7994666367000562,0.9350791851406103,0.1675192633332685
2,0.2,replacement,2,600,0.05,4,8,0.01057785243428322,0.43583373611771914,0.6122149564203796,0.3088485076668197
2,0.25,removal,3,600,0.08,4,4,0.25195201834988845,0.7504126052289184,0.8024934995803447,0.36370787407558636
1,0.1,removal,2,1000,0.05,4,9,0.9643042639120167,0.6975689345233522,0.9274780728701293,0.3446161634207813
1,0.2,replacement,1,800,0.1,10,5,0.12590634287721958,0.501560142423721,0.8193472052159775,0.27511927393052205
1,0.0,replacement,3,600,0.05,4,9,0.546580708732602,0.5391251572274425,0.8772689545732741,0.26791077098138616
3,0.2,replacement,1,600,0.08,13,9,0.7620022855626363,0.888185788740911,0.974423650539351,0.3314995703492547
2,0.1,replacement,2,600,0.1,7,9,0.05706236367680573,0.05792022240913486,0.778892911500751,0.28953078627942563
3,0.2,replacement,3,600,0.1,13,10,0.15113064979971247,0.9486238963416622,0.9358718098865546,0.33883564592776305
3,0.1,removal,1,1000,0.08,10,8,0.09862873391297233,0.23343973436203846,0.9046258894333812,0.2634368148659465
3,0.2,replacement,3,1000,0.1,4,9,0.5911985362743397,0.3043883468695001,0.9889707877691254,0.3392051541713962
1,0.2,replacement,3,1000,0.1,13,9,0.5999428818237431,0.034701386467567596,0.903952839792042,0.25395925289674937
0,0.1,removal,3,800,0.08,7,5,0.44729695328926766,0.8705591342194654,0.8723510111430661,0.22729163353968507
0,0.25,removal,1,1000,0.05,4,5,0.2779018887837541,0.7754192097220398,0.8495320880748483,0.19415406384069656
1,0.2,removal,3,1000,0.01,4,9,0.18327859452740447,0.8295127166337097,0.7365076356276989,0.279346712968886
2,0.25,removal,3,1000,0.1,13,5,0.05487952186513523,0.9151960426511538,0.8615415536550552,0.3347886473721937
1,0.25,removal,1,1000,0.05,4,5,0.2079022922648619,0.3153421848393223,0.816833522856958,0.29138573853588
1,0.25,removal,3,600,0.05,10,8,0.706535961910403,0.39396698820629683,0.8686472334363666,0.22653938260714324
2,0.1,replacement,1,600,0.1,10,5,0.4053725696755628,0.6020553302970137,0.9104642193590221,0.19522376005374997
1,0.2,replacement,3,600,0.05,4,5,0.8591528511949951,0.3253353527665461,0.839903676492473,0.3280637126047158
3,0.1,replacement,2,800,0.01,4,5,0.5856029581502977,0.8392244905050201,0.6469998880936769,0.3988707818299839
2,0.1,replacement,1,800,0.08,10,10,0.7638669606286232,0.27884662622706324,0.9750885774389726,0.1477555954697065
2,0.25,replacement,2,1000,0.1,25,5,0.1279584370551623,0.7972385323536595,0.8003084907130548,0.29483731171500427
3,0.0,removal,3,600,0.08,4,7,0.7063555947958222,0.3970461598498696,0.9159020924739361,0.3802561638163152
1,0.2,replacement,3,800,0.1,4,7,0.9067415638006562,0.4235181115787445,0.9786686704942443,0.24769640694560635
0,0.0,replacement,3,1000,0.08,10,4,0.8062683492068001,0.9530651895615272,0.8478860907229675,0.2608327542737018
0,0.25,replacement,2,1000,0.08,25,5,0.41251491495921955,0.9007652911261628,0.8878464721042301,0.38427335770171844
3,0.2,replacement,1,1000,0.08,10,10,0.09263347777702613,0.5192674657848149,0.9252696957180264,0.3158223416699373
