leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
6,1200,1,0.6,3,0.9961,0.3424,0.1923
6,400,1,0.08,1,0.9603,0.4666,0.2051
4,1000,1,0.06,3,0.9843,0.4379,0.1923
8,1000,1,0.4,2,0.9965,-0.0128,0.2113
4,800,1,0.08,2,0.9857,0.1311,0.2113
8,1200,1,0.1,1,0.9937,0.441,0.2051
4,600,1,0.2,2,0.9944,0.0692,0.2113
10,1400,1,0.6,1,0.9971,0.2536,0.2051
10,100,1,0.8,2,0.9893,-0.155,0.2113
4,1600,1,0.12,1,0.9964,0.4651,0.2051
6,1200,1,0.1,3,0.9937,0.4069,0.1923
6,500,1,0.04,3,0.9267,0.4426,0.1923
8,300,1,0.02,3,0.762,0.4195,0.1923
4,1400,1,0.04,3,0.9823,0.4224,0.1923
4,200,1,0.6,1,0.9946,0.2622,0.2051
10,500,1,0.6,1,0.997,0.255,0.2051
6,300,1,0.1,1,0.958,0.4772,0.2051
6,600,1,0.12,1,0.9883,0.4707,0.2051
6,1600,1,0.04,2,0.9859,0.1337,0.2113
8,1400,1,0.4,3,0.9961,0.3631,0.1923
6,200,1,0.1,1,0.9303,0.4639,0.2051
10,300,1,0.02,2,0.7713,0.2211,0.2113
8,1600,1,0.04,1,0.9849,0.4887,0.2051
6,1000,1,0.02,3,0.9265,0.4487,0.1923
10,800,1,0.4,1,0.997,0.3144,0.2051
10,1400,1,0.12,1,0.9958,0.4161,0.2051
4,1400,1,0.06,2,0.9907,0.1305,0.2113
4,100,1,0.04,3,0.6887,0.3943,0.1923
4,800,1,0.6,2,0.9965,-0.1853,0.2113
4,1000,1,0.6,1,0.9971,0.257,0.2051
10,800,1,0.02,2,0.915,0.2324,0.2113
10,1000,1,0.04,1,0.9699,0.4786,0.2051
10,200,1,0.06,2,0.882,0.1884,0.2113
8,1400,1,0.12,1,0.9958,0.4247,0.2051
4,500,1,0.04,2,0.9324,0.2165,0.2113
6,400,1,0.2,1,0.9899,0.4218,0.2051
10,500,1,0.6,1,0.997,0.255,0.2051
10,300,1,0.6,1,0.9963,0.256,0.2051
10,600,1,0.02,3,0.8743,0.4546,0.1923
6,400,1,0.12,2,0.979,0.1094,0.2113
6,1200,1,0.1,2,0.9942,0.106,0.2113
4,600,1,0.08,2,0.9781,0.1466,0.2113
4,200,1,0.2,1,0.9708,0.4799,0.2051
4,1600,1,0.2,1,0.997,0.4687,0.2051
6,400,1,0.04,2,0.9127,0.2031,0.2113
4,1000,1,0.02,3,0.9278,0.4424,0.1923
10,500,1,0.4,1,0.9965,0.3136,0.2051
6,1200,1,0.8,1,0.9971,0.3006,0.2051
6,1000,1,0.04,2,0.9723,0.1582,0.2113
10,200,1,0.08,3,0.9077,0.4276,0.1923
4,1400,1,0.6,1,0.9971,0.2569,0.2051
10,600,1,0.02,3,0.8743,0.4546,0.1923
4,100,1,0.1,2,0.8447,0.1857,0.2113
6,600,1,0.06,3,0.9666,0.4514,0.1923
8,400,1,0.08,1,0.9584,0.433,0.2051
10,300,1,0.6,3,0.9954,0.3088,0.1923
4,500,1,0.14,3,0.9875,0.3991,0.1923
6,500,1,0.04,3,0.9267,0.4426,0.1923
8,1200,1,0.4,1,0.9971,0.3964,0.2051
6,400,1,0.2,3,0.9896,0.3998,0.1923
4,1200,1,0.8,3,0.9961,0.1981,0.1923
10,400,2,0.12,2,0.9817,0.3673,0.1866
10,1400,2,0.06,3,0.9909,0.4905,0.1974
4,100,2,0.02,3,0.5566,0.3351,0.1974
8,600,2,0.1,3,0.9867,0.4975,0.1974
6,500,2,0.2,3,0.9933,0.4412,0.1974
8,800,2,0.06,2,0.9806,0.4113,0.1866
10,800,2,0.04,2,0.9643,0.4252,0.1866
4,600,2,0.02,1,0.8721,0.5607,0.1877
10,1600,2,0.12,2,0.9956,0.3712,0.1866
6,1600,2,0.04,2,0.9871,0.424,0.1866
8,1600,2,0.8,2,0.996,0.1115,0.1866
10,300,2,0.4,3,0.9946,0.4422,0.1974
10,600,2,0.14,2,0.9909,0.3838,0.1866
4,1000,2,0.4,1,0.9964,0.5349,0.1877
6,500,2,0.2,3,0.9933,0.4412,0.1974
4,300,2,0.6,1,0.996,0.4456,0.1877
8,1200,2,0.14,2,0.9953,0.393,0.1866
4,1000,2,0.2,1,0.9961,0.5392,0.1877
8,1200,2,0.14,1,0.9958,0.5604,0.1877
6,1600,2,0.14,2,0.9958,0.4164,0.1866
4,1000,2,0.12,3,0.9946,0.4912,0.1974
4,200,2,0.8,2,0.9953,0.1214,0.1866
10,400,2,0.2,3,0.991,0.4645,0.1974
6,300,2,0.4,3,0.9949,0.4505,0.1974
4,1600,2,0.08,3,0.9951,0.4888,0.1974
6,500,2,0.2,2,0.9932,0.3864,0.1866
10,1000,2,0.1,1,0.9933,0.5624,0.1877
6,800,2,0.04,3,0.9654,0.4922,0.1974
8,500,2,0.02,3,0.8408,0.489,0.1974
6,400,2,0.12,1,0.9817,0.5977,0.1877
8,600,2,0.1,2,0.9856,0.4129,0.1866
4,1600,2,0.6,1,0.9964,0.4437,0.1877
6,600,2,0.6,2,0.996,0.3291,0.1866
10,1200,2,0.06,2,0.9889,0.4252,0.1866
10,300,2,0.04,1,0.873,0.5573,0.1877
6,800,2,0.2,3,0.9957,0.4368,0.1974
8,400,2,0.6,2,0.9959,0.2077,0.1866
10,1000,2,0.2,1,0.996,0.5488,0.1877
6,1200,2,0.04,3,0.9813,0.4906,0.1974
6,1200,2,0.2,3,0.9963,0.4355,0.1974
4,200,2,0.4,1,0.9919,0.5413,0.1877
6,100,2,0.12,1,0.8634,0.5689,0.1877
4,100,2,0.04,2,0.7051,0.3848,0.1866
4,600,2,0.2,3,0.9948,0.5166,0.1974
10,400,2,0.02,2,0.8153,0.3954,0.1866
6,300,2,0.06,3,0.9197,0.4943,0.1974
10,500,2,0.2,3,0.9931,0.4641,0.1974
6,200,2,0.4,3,0.9913,0.4534,0.1974
4,600,2,0.2,3,0.9948,0.5166,0.1974
10,1200,2,0.6,1,0.9964,0.4801,0.1877
8,100,2,0.8,2,0.9907,0.1154,0.1866
4,200,2,0.1,3,0.926,0.4821,0.1974
8,200,2,0.06,3,0.8679,0.4862,0.1974
10,600,2,0.4,3,0.9963,0.441,0.1974
6,800,2,0.08,3,0.9878,0.5027,0.1974
8,600,2,0.4,2,0.9959,0.3261,0.1866
6,1200,2,0.4,3,0.9965,0.4477,0.1974
8,1200,2,0.04,2,0.9809,0.436,0.1866
6,1000,2,0.08,1,0.9918,0.5548,0.1877
6,100,2,0.08,2,0.8057,0.4018,0.1866
4,1600,2,0.02,1,0.9667,0.5747,0.1877
6,400,2,0.08,3,0.9635,0.5043,0.1974
8,1200,2,0.2,2,0.9959,0.3654,0.1866
4,500,2,0.12,2,0.9866,0.4133,0.1866
4,600,2,0.02,3,0.8682,0.4866,0.1974
8,400,2,0.1,3,0.9752,0.4982,0.1974
6,1200,2,0.4,1,0.9964,0.4881,0.1877
10,1400,2,0.6,2,0.996,0.159,0.1866
8,1400,2,0.2,3,0.9964,0.4636,0.1974
10,1600,2,0.1,1,0.9956,0.5639,0.1877
4,1600,2,0.08,3,0.9951,0.4888,0.1974
10,600,2,0.8,3,0.9965,0.2906,0.1974
6,800,2,0.1,1,0.9917,0.5345,0.1877
4,100,2,0.4,3,0.9748,0.4519,0.1974
4,500,2,0.14,3,0.9889,0.4661,0.1974
4,1000,2,0.6,2,0.996,0.1696,0.1866
4,100,2,0.2,2,0.9351,0.3932,0.1866
6,400,2,0.04,3,0.9084,0.4856,0.1974
8,1000,2,0.08,2,0.9902,0.4212,0.1866
8,1000,2,0.08,3,0.9911,0.5126,0.1974
8,1200,2,0.06,1,0.9899,0.5615,0.1877
4,400,2,0.1,2,0.9748,0.4128,0.1866
6,200,2,0.06,3,0.8642,0.4886,0.1974
4,1600,2,0.1,1,0.9958,0.5597,0.1877
4,800,2,0.08,3,0.9882,0.4911,0.1974
6,800,2,0.14,3,0.9943,0.4627,0.1974
6,1600,2,0.6,1,0.9964,0.5323,0.1877
4,300,2,0.06,2,0.9265,0.415,0.1866
10,1400,2,0.08,2,0.9933,0.4059,0.1866
4,1400,2,0.08,2,0.9935,0.422,0.1866
10,300,2,0.1,1,0.9597,0.5417,0.1877
6,100,2,0.02,2,0.5765,0.3277,0.1866
4,800,2,0.14,3,0.9942,0.4676,0.1974
6,200,2,0.1,1,0.9332,0.5271,0.1877
4,1600,2,0.12,2,0.9957,0.4092,0.1866
6,1400,2,0.6,3,0.9965,0.3553,0.1974
6,100,2,0.6,1,0.987,0.5275,0.1877
6,1600,2,0.08,2,0.9943,0.4105,0.1866
6,800,2,0.14,2,0.9939,0.417,0.1866
6,200,2,0.08,2,0.9128,0.415,0.1866
4,300,3,0.2,3,0.8677,0.5138,0.1825
6,600,3,0.06,3,0.8158,0.5045,0.1825
6,500,3,0.12,1,0.8571,0.44,0.1866
10,1600,3,0.06,1,0.8815,0.4399,0.1866
6,400,3,0.8,2,0.9421,0.3402,0.1938
4,400,3,0.02,1,0.6401,0.4174,0.1866
4,1400,3,0.6,3,0.9647,0.2444,0.1825
6,600,3,0.4,1,0.9356,0.304,0.1866
10,1000,3,0.04,1,0.8204,0.4423,0.1866
4,400,3,0.14,3,0.8579,0.4977,0.1825
8,800,3,0.1,1,0.8784,0.4343,0.1866
6,600,3,0.4,2,0.928,0.3973,0.1938
4,800,3,0.8,1,0.9536,0.1393,0.1866
10,1200,3,0.06,1,0.8624,0.4503,0.1866
6,400,3,0.12,3,0.8423,0.5009,0.1825
6,500,3,0.6,3,0.951,0.3734,0.1825
6,800,3,0.04,3,0.799,0.5042,0.1825
10,1400,3,0.4,2,0.9438,0.3607,0.1938
8,800,3,0.8,2,0.9531,0.2804,0.1938
4,300,3,0.8,2,0.9376,0.313,0.1938
6,1200,3,0.4,2,0.9454,0.3576,0.1938
6,1200,3,0.14,2,0.9103,0.4359,0.1938
8,800,3,0.1,1,0.8784,0.4343,0.1866
10,200,3,0.08,3,0.7177,0.4977,0.1825
4,400,3,0.8,2,0.944,0.2866,0.1938
10,1400,3,0.12,2,0.9041,0.4583,0.1938
4,800,3,0.02,3,0.7249,0.4966,0.1825
8,800,3,0.06,1,0.833,0.4512,0.1866
10,200,3,0.6,1,0.9048,0.3412,0.1866
6,1000,3,0.04,1,0.8221,0.4387,0.1866
8,600,3,0.1,1,0.8586,0.4371,0.1866
10,1400,3,0.4,1,0.948,0.2834,0.1866
10,600,3,0.06,1,0.8071,0.4564,0.1866
4,1200,3,0.12,2,0.9061,0.4462,0.1938
8,800,3,0.1,1,0.8784,0.4343,0.1866
6,1400,3,0.02,2,0.7801,0.5149,0.1938
8,100,3,0.6,3,0.8691,0.462,0.1825
4,500,3,0.06,2,0.7907,0.5116,0.1938
8,200,3,0.02,2,0.5449,0.4498,0.1938
6,1400,3,0.02,1,0.7838,0.45,0.1866
8,500,3,0.2,1,0.8951,0.408,0.1866
4,500,3,0.14,1,0.8672,0.4344,0.1866
6,1400,3,0.04,2,0.8495,0.4856,0.1938
10,200,3,0.2,1,0.8192,0.4097,0.1866
6,1600,3,0.1,1,0.9157,0.3751,0.1866
4,1400,3,0.8,2,0.9576,0.183,0.1938
4,800,3,0.8,1,0.9536,0.1393,0.1866
8,1400,3,0.02,3,0.7871,0.5003,0.1825
10,300,3,0.8,1,0.9357,0.2928,0.1866
6,1000,3,0.08,2,0.8718,0.4716,0.1938
8,1400,3,0.08,2,0.8871,0.4738,0.1938
8,1200,3,0.06,1,0.867,0.4465,0.1866
10,1000,3,0.4,1,0.9429,0.3111,0.1866
8,1400,3,0.8,1,0.9559,0.1392,0.1866
6,300,3,0.8,2,0.9354,0.3474,0.1938
8,200,3,0.1,1,0.7618,0.4302,0.1866
6,400,3,0.2,1,0.8806,0.4254,0.1866
8,200,3,0.14,3,0.7864,0.5011,0.1825
4,400,3,0.06,2,0.766,0.5117,0.1938
8,1000,3,0.1,1,0.8914,0.4233,0.1866
6,1600,3,0.1,3,0.9248,0.4474,0.1825
8,1200,3,0.12,2,0.9003,0.457,0.1938
6,300,3,0.12,1,0.8171,0.438,0.1866
8,1400,3,0.2,3,0.942,0.393,0.1825
4,100,3,0.1,1,0.6647,0.4186,0.1866
6,300,3,0.6,1,0.9292,0.3836,0.1866
6,500,3,0.12,2,0.8536,0.4794,0.1938
6,1400,3,0.06,3,0.8902,0.4849,0.1825
8,1000,3,0.6,1,0.9517,0.1682,0.1866
8,200,3,0.4,2,0.8812,0.4706,0.1938
4,400,3,0.1,2,0.8157,0.512,0.1938
8,1000,3,0.08,2,0.8688,0.4887,0.1938
10,200,3,0.02,1,0.5535,0.3702,0.1866
4,400,3,0.04,1,0.7257,0.4362,0.1866
8,400,3,0.8,3,0.954,0.3322,0.1825
8,500,3,0.04,1,0.7525,0.4456,0.1866
6,300,3,0.8,2,0.9354,0.3474,0.1938
6,1400,3,0.2,2,0.9266,0.4229,0.1938
4,600,3,0.6,1,0.9457,0.3467,0.1866
6,1600,3,0.6,3,0.9652,0.2602,0.1825
8,1200,3,0.04,3,0.8409,0.5004,0.1825
4,300,3,0.14,3,0.8249,0.4953,0.1825
10,600,3,0.4,2,0.9238,0.4207,0.1938
10,1200,3,0.4,2,0.9411,0.376,0.1938
8,300,3,0.02,2,0.5955,0.4697,0.1938
10,100,3,0.12,2,0.6802,0.4969,0.1938
4,100,3,0.02,2,0.4387,0.3881,0.1938
6,800,3,0.12,2,0.8848,0.4641,0.1938
4,800,3,0.2,1,0.9148,0.4042,0.1866
6,200,3,0.06,2,0.6839,0.4949,0.1938
6,300,3,0.08,1,0.7762,0.447,0.1866
10,500,3,0.08,2,0.8129,0.5091,0.1938
8,100,3,0.12,3,0.6843,0.463,0.1825
6,300,3,0.8,1,0.9383,0.275,0.1866
10,1400,3,0.14,3,0.9258,0.4269,0.1825
4,1000,3,0.02,3,0.7517,0.5061,0.1825
6,1200,3,0.08,2,0.8831,0.4666,0.1938
10,400,3,0.02,2,0.636,0.4825,0.1938
8,600,3,0.12,1,0.8652,0.4243,0.1866
8,600,3,0.12,3,0.875,0.4712,0.1825
6,100,4,0.08,2,0.7122,0.4913,0.1753
4,600,4,0.04,2,0.8825,0.4786,0.1753
4,500,4,0.14,3,0.9636,0.4488,0.2087
4,1600,4,0.6,2,0.9949,0.379,0.1753
6,200,4,0.2,2,0.9356,0.4519,0.1753
8,800,4,0.14,3,0.9773,0.457,0.2087
10,600,4,0.6,3,0.992,0.3369,0.2087
6,1000,4,0.14,3,0.9836,0.4677,0.2087
6,600,4,0.6,2,0.9943,0.3483,0.1753
8,300,4,0.14,1,0.9338,0.3547,0.1928
8,1600,4,0.4,1,0.9928,0.3571,0.1928
6,1600,4,0.8,1,0.9929,0.2515,0.1928
6,1200,4,0.02,1,0.8908,0.4236,0.1928
8,500,4,0.02,3,0.7742,0.4228,0.2087
8,1200,4,0.04,2,0.9413,0.4501,0.1753
6,300,4,0.6,2,0.9903,0.3542,0.1753
10,200,4,0.4,1,0.9692,0.3112,0.1928
6,200,4,0.12,2,0.8843,0.5096,0.1753
8,200,4,0.8,3,0.9873,0.2715,0.2087
6,800,4,0.02,1,0.8451,0.4244,0.1928
6,400,4,0.8,2,0.9942,0.2454,0.1753
4,800,4,0.1,2,0.97,0.4671,0.1753
4,500,4,0.2,3,0.9775,0.4451,0.2087
8,500,4,0.6,3,0.9918,0.3676,0.2087
8,1400,4,0.4,3,0.9927,0.4206,0.2087
8,200,4,0.6,2,0.9843,0.3077,0.1753
6,200,4,0.4,1,0.9737,0.3604,0.1928
10,800,4,0.6,1,0.9926,0.2589,0.1928
10,100,4,0.08,3,0.7341,0.423,0.2087
8,800,4,0.08,2,0.9594,0.4784,0.1753
10,300,4,0.8,3,0.9904,0.1246,0.2087
10,200,4,0.12,1,0.8898,0.406,0.1928
10,800,4,0.14,1,0.9791,0.3866,0.1928
6,100,4,0.12,2,0.7865,0.5318,0.1753
4,400,4,0.14,1,0.9554,0.386,0.1928
4,300,4,0.6,2,0.9907,0.3821,0.1753
6,1000,4,0.04,1,0.9317,0.393,0.1928
6,100,4,0.12,1,0.8073,0.3961,0.1928
6,400,4,0.2,1,0.9724,0.3294,0.1928
6,1000,4,0.14,2,0.9849,0.4253,0.1753
8,500,4,0.02,3,0.7742,0.4228,0.2087
8,500,4,0.04,1,0.8702,0.4289,0.1928
4,1000,4,0.04,1,0.9313,0.394,0.1928
4,1400,4,0.08,1,0.9805,0.3595,0.1928
8,200,4,0.8,2,0.9901,0.2676,0.1753
8,1200,4,0.8,1,0.9929,0.2097,0.1928
8,400,4,0.1,2,0.9323,0.4846,0.1753
8,800,4,0.04,1,0.9164,0.4183,0.1928
10,1200,4,0.12,3,0.9828,0.4467,0.2087
8,1400,4,0.08,1,0.9791,0.338,0.1928
10,100,4,0.1,2,0.7659,0.4991,0.1753
6,500,4,0.08,1,0.9316,0.3914,0.1928
10,300,4,0.4,3,0.9805,0.3439,0.2087
6,1000,4,0.4,1,0.9924,0.3537,0.1928
10,800,4,0.14,2,0.9787,0.4706,0.1753
4,500,4,0.02,2,0.7517,0.5009,0.1753
8,1600,4,0.14,2,0.9903,0.4107,0.1753
4,1400,4,0.12,2,0.9888,0.4269,0.1753
10,1600,4,0.12,1,0.9873,0.3587,0.1928
10,1400,4,0.02,1,0.8982,0.4038,0.1928
8,400,4,0.12,3,0.9462,0.4778,0.2087
4,800,4,0.8,3,0.9928,0.3924,0.2087
8,500,4,0.12,3,0.9568,0.4787,0.2087
4,200,4,0.04,1,0.7359,0.3945,0.1928
4,1400,4,0.12,1,0.9874,0.355,0.1928
6,1200,4,0.12,1,0.9856,0.3382,0.1928
10,800,4,0.8,1,0.9928,0.0861,0.1928
4,800,4,0.12,2,0.9765,0.4397,0.1753
6,300,4,0.06,3,0.8498,0.4556,0.2087
10,1000,4,0.12,3,0.9794,0.4479,0.2087
8,1400,4,0.12,3,0.9856,0.474,0.2087
10,600,4,0.08,3,0.9432,0.4661,0.2087
4,1200,4,0.12,3,0.9843,0.4444,0.2087
6,300,4,0.8,1,0.9909,0.2572,0.1928
8,200,4,0.1,1,0.8689,0.4094,0.1928
8,1000,4,0.06,1,0.9569,0.3787,0.1928
8,100,4,0.4,1,0.9413,0.3751,0.1928
6,200,4,0.2,1,0.9364,0.333,0.1928
10,400,4,0.6,1,0.9903,0.2616,0.1928
8,600,4,0.02,2,0.7939,0.5154,0.1753
6,400,4,0.6,1,0.9907,0.2908,0.1928
6,100,4,0.06,2,0.6588,0.4752,0.1753
4,100,4,0.8,1,0.9747,0.2061,0.1928
10,1000,4,0.12,3,0.9794,0.4479,0.2087
10,400,4,0.12,2,0.9407,0.4536,0.1753
10,600,4,0.2,3,0.9794,0.4518,0.2087
4,1600,4,0.1,3,0.9864,0.4476,0.2087
6,500,4,0.1,1,0.9485,0.351,0.1928
10,400,4,0.8,1,0.9918,0.0875,0.1928
4,1600,4,0.06,2,0.9753,0.4376,0.1753
8,1600,4,0.04,2,0.9569,0.4415,0.1753
10,600,4,0.08,2,0.9425,0.4257,0.1753
8,800,4,0.06,3,0.9428,0.4599,0.2087
4,300,4,0.12,1,0.9233,0.3655,0.1928
6,600,4,0.2,1,0.9831,0.3319,0.1928
8,1000,4,0.8,1,0.9928,0.2097,0.1928
8,1600,4,0.14,2,0.9903,0.4107,0.1753
10,800,4,0.8,3,0.9928,0.1218,0.2087
4,1400,4,0.4,3,0.9928,0.3804,0.2087
4,1400,4,0.12,1,0.9874,0.355,0.1928
4,400,5,0.08,2,0.928,0.5862,0.2077
8,600,5,0.12,2,0.9711,0.5766,0.2077
8,100,5,0.02,1,0.5751,0.4267,0.2103
8,600,5,0.06,2,0.9351,0.606,0.2077
8,1600,5,0.8,3,0.9965,-0.0662,0.2077
10,100,5,0.2,1,0.8827,0.5316,0.2103
10,400,5,0.12,3,0.953,0.4098,0.2077
10,200,5,0.2,1,0.9419,0.5215,0.2103
4,300,5,0.2,1,0.9652,0.4949,0.2103
4,1200,5,0.14,3,0.9928,0.3379,0.2077
8,800,5,0.8,3,0.9965,-0.065,0.2077
4,200,5,0.2,3,0.9488,0.4274,0.2077
4,800,5,0.04,3,0.9319,0.4058,0.2077
4,100,5,0.12,2,0.8223,0.5773,0.2077
10,1200,5,0.8,3,0.9965,0.1987,0.2077
10,300,5,0.4,3,0.9872,0.3457,0.2077
8,200,5,0.08,1,0.8615,0.5492,0.2103
4,500,5,0.4,3,0.9943,0.2943,0.2077
6,1200,5,0.6,1,0.9948,0.2791,0.2103
4,1000,5,0.06,1,0.9635,0.5347,0.2103
6,1600,5,0.14,2,0.994,0.52,0.2077
10,800,5,0.8,2,0.9959,0.3796,0.2077
8,500,5,0.12,2,0.9633,0.578,0.2077
8,600,5,0.04,3,0.9057,0.4402,0.2077
10,1000,5,0.14,3,0.9886,0.3869,0.2077
6,1400,5,0.2,3,0.9955,0.3769,0.2077
8,400,5,0.2,3,0.9781,0.3526,0.2077
6,1000,5,0.04,3,0.9446,0.4333,0.2077
10,1400,5,0.1,1,0.9874,0.4486,0.2103
8,1200,5,0.1,2,0.9858,0.5761,0.2077
8,1000,5,0.08,3,0.977,0.3815,0.2077
10,1400,5,0.02,3,0.9182,0.4369,0.2077
6,1400,5,0.4,1,0.9948,0.3798,0.2103
8,600,5,0.6,3,0.9962,0.276,0.2077
6,1600,5,0.1,3,0.9912,0.3358,0.2077
10,300,5,0.06,3,0.8757,0.4658,0.2077
4,300,5,0.12,2,0.9363,0.5878,0.2077
6,1000,5,0.6,2,0.9959,0.5033,0.2077
10,1400,5,0.04,2,0.9575,0.5868,0.2077
4,1000,5,0.06,1,0.9635,0.5347,0.2103
8,200,5,0.6,3,0.989,0.3106,0.2077
8,800,5,0.14,3,0.986,0.3841,0.2077
10,100,5,0.04,1,0.6846,0.4735,0.2103
6,1400,5,0.1,2,0.9888,0.5697,0.2077
6,1400,5,0.04,1,0.9601,0.5289,0.2103
6,1200,5,0.02,2,0.9003,0.5835,0.2077
8,500,5,0.12,3,0.9689,0.415,0.2077
8,200,5,0.12,1,0.9073,0.5533,0.2103
4,600,5,0.1,1,0.9635,0.5602,0.2103
6,1400,5,0.12,1,0.9906,0.4758,0.2103
6,1600,5,0.04,2,0.9668,0.5844,0.2077
4,100,5,0.4,3,0.948,0.3595,0.2077
4,1600,5,0.12,1,0.9922,0.4357,0.2103
4,600,5,0.4,3,0.9954,0.2881,0.2077
6,300,5,0.06,1,0.8716,0.5536,0.2103
8,500,5,0.08,2,0.9398,0.5785,0.2077
8,300,5,0.06,3,0.877,0.4598,0.2077
8,300,5,0.06,2,0.8756,0.5997,0.2077
6,1400,5,0.04,1,0.9601,0.5289,0.2103
10,800,5,0.08,2,0.9634,0.5704,0.2077
8,1200,5,0.8,2,0.996,0.373,0.2077
10,500,5,0.8,1,0.9946,0.2998,0.2103
6,800,5,0.08,1,0.9652,0.5161,0.2103
10,800,5,0.1,1,0.9738,0.4814,0.2103
10,1600,5,0.8,1,0.9948,0.2953,0.2103
8,1600,5,0.6,2,0.996,0.451,0.2077
8,600,5,0.8,2,0.9959,0.376,0.2077
8,1200,5,0.14,2,0.9915,0.5719,0.2077
10,500,5,0.08,1,0.9419,0.529,0.2103
4,1000,5,0.06,1,0.9635,0.5347,0.2103
6,1200,5,0.08,3,0.9829,0.3715,0.2077
10,300,5,0.12,1,0.9367,0.5359,0.2103
4,500,5,0.04,3,0.8861,0.4272,0.2077
10,300,5,0.08,2,0.8977,0.564,0.2077
10,1200,5,0.1,3,0.9863,0.356,0.2077
4,1000,5,0.08,1,0.9753,0.5155,0.2103
6,1600,5,0.4,1,0.9948,0.3793,0.2103
6,100,5,0.04,1,0.6829,0.4755,0.2103
10,1200,5,0.04,1,0.9503,0.5293,0.2103
8,500,5,0.8,2,0.9957,0.3782,0.2077
10,300,5,0.1,1,0.9233,0.5087,0.2103
10,1400,5,0.12,1,0.9897,0.4659,0.2103
10,1200,5,0.6,2,0.9959,0.5371,0.2077
8,400,5,0.06,2,0.9034,0.6025,0.2077
4,100,5,0.1,1,0.8028,0.5368,0.2103
4,1000,5,0.1,2,0.983,0.5757,0.2077
10,1600,5,0.14,1,0.9923,0.4216,0.2103
10,800,5,0.04,1,0.9256,0.5354,0.2103
8,100,5,0.02,1,0.5751,0.4267,0.2103
6,100,5,0.8,3,0.9803,0.2032,0.2077
8,500,5,0.06,1,0.9226,0.545,0.2103
8,1600,5,0.6,3,0.9965,0.2698,0.2077
4,600,5,0.6,1,0.9946,0.3747,0.2103
8,1200,5,0.8,3,0.9965,-0.066,0.2077
4,1400,5,0.06,2,0.9776,0.5778,0.2077
4,1600,5,0.1,3,0.9913,0.3323,0.2077
6,1400,5,0.08,1,0.9836,0.4884,0.2103
10,1200,5,0.06,2,0.9685,0.5851,0.2077
6,600,5,0.2,1,0.9861,0.4848,0.2103
10,600,5,0.14,3,0.9773,0.405,0.2077
4,600,6,0.8,3,0.995,0.4671,0.1985
8,1000,6,0.4,2,0.9967,0.3287,0.2072
10,100,6,0.02,1,0.5949,0.4308,0.1974
10,1600,6,0.12,2,0.9895,0.4081,0.2072
10,200,6,0.6,3,0.9829,0.5542,0.1985
10,200,6,0.06,2,0.8036,0.4493,0.2072
8,500,6,0.4,2,0.9927,0.3389,0.2072
8,1000,6,0.14,2,0.985,0.4211,0.2072
10,600,6,0.12,1,0.9609,0.5109,0.1974
10,100,6,0.06,3,0.7209,0.5343,0.1985
10,1600,6,0.2,1,0.9939,0.5066,0.1974
8,1200,6,0.06,1,0.9594,0.5108,0.1974
