leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
4,500,14,0.8,3,0.9929,0.4126,0.2005
10,600,14,0.6,2,0.997,0.3372,0.1964
8,1400,14,0.8,1,0.9932,0.3786,0.2
6,1200,14,0.1,2,0.9838,0.4589,0.1964
8,300,14,0.4,3,0.9799,0.5432,0.2005
6,1400,14,0.4,2,0.9974,0.4633,0.1964
6,1400,14,0.2,2,0.9961,0.4779,0.1964
10,1000,14,0.6,1,0.9932,0.4108,0.2
6,400,14,0.6,3,0.9912,0.4531,0.2005
6,1200,14,0.2,1,0.9909,0.5147,0.2
4,600,14,0.8,3,0.9929,0.4123,0.2005
4,500,14,0.6,1,0.9927,0.4268,0.2
4,200,14,0.2,3,0.9203,0.6131,0.2005
6,500,14,0.08,2,0.9225,0.4814,0.1964
4,600,14,0.4,2,0.9962,0.4248,0.1964
6,500,14,0.4,2,0.9942,0.4665,0.1964
8,100,14,0.08,3,0.6918,0.5739,0.2005
6,200,14,0.6,2,0.9881,0.3244,0.1964
10,200,14,0.4,1,0.969,0.454,0.2
8,1400,14,0.12,1,0.9862,0.4962,0.2
6,400,14,0.04,1,0.8168,0.5065,0.2
8,1400,14,0.06,3,0.9652,0.5929,0.2005
8,1400,14,0.02,1,0.8867,0.5377,0.2
4,600,14,0.06,3,0.9056,0.606,0.2005
6,400,14,0.8,3,0.9926,0.3957,0.2005
6,1600,14,0.1,3,0.9851,0.579,0.2005
4,300,14,0.6,3,0.9895,0.4521,0.2005
4,1200,14,0.14,2,0.9921,0.4899,0.1964
8,1400,14,0.2,2,0.9957,0.4654,0.1964
4,1000,14,0.1,1,0.9761,0.5163,0.2
6,1400,14,0.02,3,0.8855,0.6164,0.2005
8,1000,14,0.02,1,0.8444,0.5296,0.2
4,1600,14,0.6,3,0.993,0.4268,0.2005
8,1400,14,0.4,3,0.9929,0.5176,0.2005
8,600,14,0.6,1,0.9928,0.3761,0.2
10,1400,14,0.2,1,0.9913,0.4837,0.2
4,1600,15,0.2,1,0.994,0.2231,0.2082
6,200,15,0.1,1,0.8006,0.3207,0.2082
6,1000,15,0.02,2,0.7858,0.4309,0.2144
10,400,15,0.08,3,0.8413,0.3227,0.2
4,1600,15,0.14,2,0.9877,0.3749,0.2144
6,300,15,0.1,2,0.8409,0.423,0.2144
4,600,15,0.02,2,0.7084,0.4227,0.2144
4,1600,15,0.08,1,0.9706,0.2712,0.2082
4,600,15,0.6,1,0.9959,0.1399,0.2082
10,1200,15,0.06,1,0.9259,0.2864,0.2082
4,200,15,0.06,2,0.7069,0.4221,0.2144
10,600,15,0.14,2,0.9356,0.3949,0.2144
8,800,15,0.06,2,0.8917,0.4212,0.2144
6,300,15,0.12,1,0.8737,0.2911,0.2082
4,1400,15,0.08,2,0.9649,0.3631,0.2144
10,1400,15,0.1,1,0.9649,0.2267,0.2082
6,600,15,0.6,3,0.9954,0.233,0.2
6,1400,15,0.8,3,0.9979,0.1469,0.2
8,100,15,0.02,2,0.3993,0.2761,0.2144
10,1400,15,0.02,1,0.834,0.3127,0.2082
8,600,15,0.1,2,0.9125,0.3969,0.2144
8,1000,15,0.06,1,0.9159,0.2916,0.2082
6,200,15,0.4,1,0.9454,0.1455,0.2082
6,500,15,0.4,3,0.9834,0.2882,0.2
8,200,15,0.12,2,0.8094,0.4204,0.2144
6,100,15,0.4,3,0.8806,0.3066,0.2
10,200,15,0.2,2,0.8667,0.3945,0.2144
6,200,15,0.14,1,0.837,0.3264,0.2082
8,100,15,0.6,2,0.9176,0.273,0.2144
8,100,15,0.6,1,0.9206,0.2227,0.2082
6,300,15,0.02,1,0.6034,0.2918,0.2082
4,1200,15,0.04,2,0.8973,0.4191,0.2144
4,1200,15,0.06,3,0.9338,0.3336,0.2
10,1600,15,0.6,2,0.9969,0.192,0.2144
4,300,15,0.6,1,0.9852,0.1568,0.2082
6,1000,15,0.6,2,0.9967,0.2874,0.2144
4,1200,15,0.02,1,0.8205,0.317,0.2082
8,200,15,0.04,3,0.6448,0.263,0.2
4,300,15,0.6,1,0.9852,0.1568,0.2082
4,1400,15,0.04,2,0.9119,0.4141,0.2144
8,600,15,0.02,1,0.7219,0.3188,0.2082
4,500,15,0.12,1,0.9273,0.2844,0.2082
4,1400,15,0.8,1,0.998,0.0646,0.2082
4,800,15,0.12,3,0.9544,0.3311,0.2
8,1600,15,0.1,3,0.9728,0.2978,0.2
10,600,15,0.4,1,0.9851,0.2247,0.2082
6,600,15,0.08,3,0.8958,0.3235,0.2
10,400,15,0.08,2,0.8437,0.4019,0.2144
4,400,15,0.8,1,0.9958,0.0723,0.2082
6,100,15,0.08,1,0.6489,0.3009,0.2082
8,200,15,0.4,3,0.9396,0.326,0.2
4,200,15,0.2,3,0.8851,0.3307,0.2
6,100,15,0.14,2,0.7412,0.4085,0.2144
10,1000,15,0.02,2,0.7782,0.4368,0.2144
4,500,15,0.6,2,0.9933,0.2828,0.2144
4,500,15,0.08,2,0.8787,0.3968,0.2144
4,200,15,0.6,1,0.9672,0.1798,0.2082
6,600,15,0.06,2,0.8623,0.4343,0.2144
10,200,15,0.02,3,0.5401,0.2339,0.2
6,800,15,0.14,3,0.965,0.3447,0.2
6,600,15,0.14,1,0.9441,0.2981,0.2082
4,1000,15,0.02,2,0.787,0.4333,0.2144
6,800,15,0.6,1,0.9969,0.1275,0.2082
10,600,15,0.14,2,0.9356,0.3949,0.2144
10,600,15,0.4,3,0.9842,0.2831,0.2
10,400,15,0.6,1,0.9866,0.1865,0.2082
6,500,15,0.06,2,0.8406,0.4381,0.2144
4,600,15,0.2,3,0.97,0.3234,0.2
10,500,15,0.12,2,0.908,0.3856,0.2144
6,400,15,0.06,2,0.8123,0.4423,0.2144
10,600,15,0.2,1,0.9595,0.2803,0.2082
6,1400,15,0.12,3,0.9775,0.3045,0.2
10,1000,15,0.08,2,0.9311,0.381,0.2144
6,1000,15,0.6,1,0.9976,0.1237,0.2082
10,200,15,0.6,1,0.9594,0.1977,0.2082
10,1400,15,0.06,1,0.937,0.2811,0.2082
6,1200,15,0.2,1,0.9883,0.2027,0.2082
4,100,15,0.1,2,0.674,0.4153,0.2144
6,1000,15,0.8,2,0.997,0.2144,0.2144
4,800,15,0.8,1,0.9979,0.0655,0.2082
10,1600,15,0.12,1,0.9762,0.2296,0.2082
8,1200,15,0.02,1,0.8183,0.3114,0.2082
4,400,15,0.8,3,0.9957,0.1412,0.2
4,600,15,0.4,3,0.99,0.2462,0.2
8,500,15,0.4,3,0.9815,0.2739,0.2
6,600,15,0.14,1,0.9441,0.2981,0.2082
4,1600,15,0.06,3,0.955,0.3245,0.2
10,500,15,0.14,3,0.9205,0.3365,0.2
8,400,15,0.08,2,0.8421,0.4078,0.2144
4,600,15,0.02,3,0.7183,0.2949,0.2
6,1400,15,0.2,2,0.9903,0.3551,0.2144
8,1000,15,0.4,2,0.9938,0.3105,0.2144
10,800,15,0.1,1,0.9342,0.2614,0.2082
4,400,15,0.04,3,0.761,0.2991,0.2
8,1200,15,0.14,2,0.9751,0.3665,0.2144
4,500,15,0.02,3,0.6891,0.283,0.2
4,500,15,0.6,3,0.9944,0.2578,0.2
10,200,15,0.06,3,0.715,0.2975,0.2
4,100,15,0.4,2,0.8844,0.3576,0.2144
4,400,15,0.12,3,0.8973,0.3361,0.2
4,800,16,0.02,1,0.8379,0.4742,0.219
6,500,16,0.14,3,0.9792,0.4231,0.2051
4,300,16,0.2,2,0.9701,0.4727,0.1784
6,1600,16,0.04,3,0.9755,0.4389,0.2051
8,500,16,0.8,1,0.9986,0.2945,0.219
8,400,16,0.4,3,0.995,0.3948,0.2051
8,600,16,0.1,2,0.9672,0.492,0.1784
8,600,16,0.08,2,0.9591,0.4844,0.1784
10,600,16,0.02,2,0.8248,0.5041,0.1784
6,400,16,0.6,3,0.9981,0.3812,0.2051
8,1400,16,0.12,3,0.9956,0.4541,0.2051
10,1000,16,0.4,2,0.9979,0.4115,0.1784
4,1000,16,0.02,3,0.8858,0.4181,0.2051
4,400,16,0.12,1,0.9595,0.4727,0.219
8,800,16,0.08,3,0.9731,0.4438,0.2051
4,300,16,0.8,2,0.9976,0.2287,0.1784
6,300,16,0.4,2,0.9922,0.4357,0.1784
6,300,16,0.08,1,0.8975,0.4461,0.219
6,600,16,0.06,1,0.9356,0.4582,0.219
6,800,16,0.08,1,0.9734,0.4401,0.219
4,1600,16,0.4,2,0.998,0.3998,0.1784
6,1000,16,0.8,1,0.9986,0.257,0.219
6,100,16,0.14,3,0.8434,0.4259,0.2051
6,200,16,0.06,1,0.8052,0.4646,0.219
8,1400,16,0.02,3,0.9209,0.4141,0.2051
4,1200,16,0.04,1,0.9579,0.4669,0.219
4,100,16,0.04,2,0.6951,0.4471,0.1784
8,500,16,0.04,1,0.8709,0.4601,0.219
8,500,16,0.12,2,0.9711,0.488,0.1784
4,100,16,0.04,3,0.7048,0.3412,0.2051
6,1000,16,0.08,3,0.9827,0.4113,0.2051
4,100,16,0.4,2,0.9504,0.4164,0.1784
8,300,16,0.1,1,0.9202,0.4479,0.219
8,400,16,0.02,2,0.7721,0.4743,0.1784
8,100,16,0.12,2,0.8198,0.4937,0.1784
4,1200,16,0.6,3,0.9987,0.3071,0.2051
8,1200,16,0.8,1,0.9986,0.2944,0.219
6,500,16,0.8,3,0.9987,0.3053,0.2051
4,1600,16,0.04,3,0.9742,0.394,0.2051
8,300,16,0.02,2,0.7424,0.46,0.1784
10,1000,16,0.4,2,0.9979,0.4115,0.1784
6,300,16,0.1,1,0.9192,0.4462,0.219
10,1200,16,0.12,1,0.9915,0.4449,0.219
6,1400,16,0.06,1,0.9821,0.4301,0.219
10,800,16,0.4,1,0.9983,0.3612,0.219
10,100,16,0.6,2,0.9714,0.3437,0.1784
6,200,16,0.06,3,0.8215,0.4223,0.2051
6,300,16,0.2,2,0.9721,0.4667,0.1784
8,1400,16,0.14,3,0.9965,0.4122,0.2051
6,1200,16,0.06,1,0.9771,0.435,0.219
6,500,16,0.1,1,0.9618,0.4355,0.219
8,800,16,0.14,1,0.989,0.4206,0.219
6,300,16,0.8,3,0.9983,0.3056,0.2051
6,1000,16,0.08,3,0.9827,0.4113,0.2051
10,1000,16,0.12,2,0.9888,0.4636,0.1784
4,800,16,0.06,2,0.9601,0.4966,0.1784
4,400,16,0.6,1,0.9983,0.3605,0.219
8,100,16,0.12,3,0.8206,0.4298,0.2051
10,300,16,0.06,2,0.871,0.5227,0.1784
10,1000,16,0.4,3,0.9986,0.3744,0.2051
4,1200,16,0.08,2,0.9872,0.4976,0.1784
6,200,16,0.8,1,0.9967,0.26,0.219
8,600,16,0.8,3,0.9987,0.3473,0.2051
10,600,16,0.02,2,0.8248,0.5041,0.1784
4,200,16,0.1,2,0.8937,0.4903,0.1784
10,500,16,0.06,2,0.9231,0.5288,0.1784
10,1400,16,0.04,1,0.9616,0.4757,0.219
4,1200,16,0.6,1,0.9986,0.3595,0.219
8,1200,16,0.08,2,0.9859,0.4736,0.1784
10,1600,16,0.2,1,0.9981,0.3937,0.219
10,400,16,0.04,3,0.8517,0.4378,0.2051
6,500,16,0.02,3,0.805,0.4106,0.2051
10,800,16,0.4,3,0.9984,0.3751,0.2051
6,1400,16,0.2,3,0.9983,0.4017,0.2051
8,1200,16,0.6,3,0.9987,0.3085,0.2051
8,600,16,0.08,2,0.9591,0.4844,0.1784
10,1600,16,0.1,1,0.9938,0.4174,0.219
6,200,16,0.06,1,0.8052,0.4646,0.219
8,300,16,0.02,1,0.7248,0.4564,0.219
6,1000,16,0.04,3,0.9505,0.4385,0.2051
6,800,16,0.4,1,0.9985,0.3209,0.219
10,300,16,0.04,2,0.8228,0.5081,0.1784
6,100,16,0.12,2,0.8216,0.5018,0.1784
8,800,16,0.6,1,0.9986,0.3566,0.219
10,200,16,0.6,3,0.9905,0.2982,0.2051
10,600,16,0.14,3,0.9808,0.4138,0.2051
4,1200,16,0.02,2,0.9056,0.5225,0.1784
8,1000,16,0.1,2,0.9857,0.4781,0.1784
8,200,16,0.1,2,0.8779,0.5071,0.1784
8,300,16,0.04,1,0.8069,0.4601,0.219
8,1200,16,0.06,2,0.9765,0.4907,0.1784
10,800,16,0.14,3,0.9885,0.4159,0.2051
4,1000,16,0.4,1,0.9986,0.3502,0.219
6,600,16,0.2,1,0.9909,0.4161,0.219
6,500,16,0.4,2,0.9968,0.4257,0.1784
6,1400,16,0.06,3,0.984,0.4153,0.2051
6,1600,16,0.2,2,0.9978,0.4396,0.1784
10,800,16,0.1,3,0.979,0.4398,0.2051
10,1400,16,0.12,3,0.9948,0.4232,0.2051
8,800,16,0.02,1,0.8421,0.47,0.219
