min_CNLs,consensus_thres,consensus_alg,random_seed,tree,learn_rate,leaves,depth,subsample,colsample_bylevel,accuracy_train,accuracy_test
3,0.0,replacement,1,600,0.08,25,4,0.21,0.64,0.7898996748651799,0.18111194785764173
5,0.25,removal,1,800,0.1,10,5,0.86,0.63,0.9426959165848681,0.2340765461536689
0,0.25,replacement,3,800,0.1,7,8,0.41,0.93,0.9645589330000961,0.24267730902898
3,0.2,removal,1,1000,0.01,13,6,0.53,0.26,0.6759240471344982,0.22812388260381178
5,0.2,removal,1,1000,0.01,7,6,0.37,0.96,0.7310628518863489,0.3248243861956447
0,0.2,removal,1,1000,0.08,13,7,0.27,0.71,0.9085568160594253,0.18513922650939763
5,0.25,removal,3,1000,0.08,4,9,0.18,0.22,0.936124991829053,0.04469345045399975
5,0.25,removal,3,1000,0.08,25,8,0.52,0.66,0.9688351729251644,0.020313723457639155
0,0.0,replacement,1,800,0.01,4,10,0.71,0.36,0.6371731078173202,0.2682781169154793
5,0.2,replacement,3,600,0.05,10,9,0.76,0.47,0.9513428367396579,0.18435786766908635
3,0.25,replacement,1,600,0.1,25,10,0.81,0.06,0.9393296233994683,0.07705993728409033
5,0.2,removal,1,800,0.1,7,6,0.29,0.8,0.9506951844464653,0.29947302719163205
5,0.2,replacement,3,800,0.08,13,7,0.52,0.61,0.9767431876519779,0.18092197839157198
0,0.0,replacement,2,600,0.01,7,6,0.54,0.81,0.5718983515760355,0.3596287018379999
5,0.2,replacement,3,1000,0.01,7,4,0.55,0.36,0.6107408116504958,0.19997718489453242
0,0.2,removal,2,600,0.05,25,10,0.24,0.56,0.8336575986995194,0.3370273301327005
0,0.2,removal,1,800,0.08,25,4,0.74,0.44,0.7762706723198429,0.25119271072242944
5,0.25,removal,2,1000,0.01,7,8,0.48,0.63,0.7583771108025086,0.23466635681674886
0,0.0,removal,3,600,0.08,10,4,0.92,0.38,0.7353196356699319,0.2849855328739017
5,0.0,removal,1,800,0.1,7,10,0.56,0.83,0.9697367890881496,0.2566452836342564
0,0.2,removal,3,600,0.05,25,5,0.64,0.77,0.76596582330427,0.2278490444563297
0,0.0,removal,1,600,0.08,7,6,0.93,0.99,0.8784184242172765,0.1966040415543514
5,0.0,removal,2,800,0.1,25,8,0.39,0.75,0.9589332089656579,0.1724212612280267
0,0.25,removal,2,1000,0.01,4,7,0.57,0.98,0.6752251655888815,0.3532456849709238
3,0.0,removal,1,800,0.08,4,6,0.84,0.15,0.8878814888646906,0.1377190809871498
5,0.2,replacement,1,1000,0.05,7,10,0.29,0.98,0.9639361580010966,0.31577373350279736
3,0.0,replacement,2,600,0.01,13,5,0.98,0.37,0.5715291605465229,0.28561041260000775
3,0.2,replacement,3,1000,0.05,4,6,0.09,0.11,0.7821461648735011,0.2917577970741949
5,0.0,replacement,3,800,0.1,7,10,0.16,0.33,0.9327303443302042,0.07007132676835215
3,0.2,removal,3,1000,0.1,13,7,0.91,0.08,0.9032681446526375,0.27744458792059434
0,0.2,replacement,2,800,0.08,7,5,0.48,0.39,0.8868907383759543,0.3142595205387244
3,0.2,removal,1,800,0.05,13,6,0.3,0.7,0.8920204516887146,0.1804165945669709
5,0.0,replacement,2,800,0.05,10,6,0.52,0.16,0.8526233931419785,0.2371031943115477
5,0.0,removal,2,600,0.08,10,4,0.2,0.16,0.7320910132686532,0.22706407091622027
3,0.25,removal,1,800,0.1,25,5,0.19,0.43,0.8825141365591285,0.14560306464544814
0,0.25,removal,2,600,0.08,25,8,0.1,0.64,0.8446113263701658,0.27186455906188245
5,0.2,removal,1,1000,0.01,13,9,0.1,0.07,0.6310737742809727,0.3315454112690124
5,0.25,removal,1,600,0.05,7,4,0.4,0.66,0.7743026134323769,0.2999340836861022
0,0.2,replacement,1,1000,0.05,10,5,0.68,0.32,0.8772408982284225,0.22351578043109244
3,0.0,removal,1,600,0.08,10,6,0.31,0.45,0.8886357554051988,0.15739760343140186
0,0.25,replacement,1,600,0.1,25,4,0.06,0.53,0.5671793763693767,0.2635293841166765
0,0.2,replacement,1,600,0.01,25,10,0.09,0.49,0.5156579199557069,0.24023021165132896
0,0.25,replacement,1,800,0.05,25,9,0.42,0.19,0.8751723953288374,0.2638425915336673
3,0.2,removal,3,600,0.01,10,10,0.44,0.4,0.6727415588583991,0.35736599699396954
0,0.2,replacement,2,800,0.1,4,6,0.44,0.12,0.8956840337843326,0.3100106962595781
3,0.25,replacement,2,1000,0.01,4,10,0.98,0.48,0.7870693951372246,0.265898454333089
0,0.0,removal,2,800,0.05,7,10,0.74,0.2,0.8328714403559963,0.3255309521176869
0,0.25,replacement,1,600,0.1,10,5,0.8,0.43,0.9029998129466259,0.23184559409151384
3,0.2,replacement,2,800,0.1,7,9,0.3,0.92,0.9768628818614232,0.25031174375470167
5,0.2,removal,2,1000,0.08,10,9,0.77,0.12,0.9397118346946004,0.26784028050203945
3,0.0,replacement,3,600,0.05,10,8,0.98,0.34,0.8659190767533023,0.3119504612393551
5,0.0,removal,3,800,0.1,7,9,0.39,0.28,0.9499339112623342,0.053893332633492275
3,0.2,replacement,2,800,0.08,4,8,0.65,0.49,0.9783984624531238,0.2051079908975849
3,0.25,removal,2,1000,0.08,10,4,0.39,0.53,0.862216986596938,0.17447308869917144
3,0.25,removal,3,600,0.01,13,6,0.64,0.82,0.6437869938085494,0.3524509233527019
0,0.2,removal,3,800,0.08,25,10,0.09,0.71,0.8620886371831773,0.21914838771502543
3,0.2,removal,1,1000,0.08,4,8,0.71,0.43,0.9566697664091749,0.14298589917137305
3,0.0,removal,2,1000,0.08,7,8,0.44,0.68,0.954755726151938,0.18475501934052407
3,0.25,removal,1,1000,0.05,7,10,0.08,0.5,0.8948802307666506,0.1688231350936168
0,0.25,replacement,3,800,0.05,7,7,0.57,0.38,0.9051400502878777,0.2904005778564088
3,0.0,removal,3,1000,0.05,13,7,0.22,0.77,0.9017732583023036,0.30291334042380735
0,0.0,replacement,3,800,0.01,25,5,0.61,0.35,0.5252885097339505,0.30043133099986785
5,0.25,removal,2,600,0.1,10,5,0.69,0.34,0.9018590192851763,0.16127630123990333
0,0.0,removal,3,600,0.1,4,5,0.65,0.95,0.8561023755780535,0.244466142828919
3,0.0,removal,1,800,0.08,7,8,0.66,0.9,0.9500118655525408,0.08725082155939101
0,0.25,replacement,2,600,0.05,13,7,0.52,0.38,0.8633969911908906,0.31724236669755146
3,0.2,removal,1,1000,0.05,10,5,0.38,0.68,0.879529802972371,0.19045792487053592
0,0.2,replacement,3,1000,0.08,25,4,0.56,0.24,0.83872583820943,0.2653196046577899
5,0.0,removal,2,1000,0.08,7,8,0.1,0.61,0.9194228129140531,0.2293808716762703
3,0.0,removal,1,800,0.08,13,7,0.28,0.3,0.9091602872238778,0.12704608964413533
0,0.25,replacement,3,600,0.01,10,7,0.79,0.52,0.5974748663612997,0.2975005582700987
0,0.2,removal,1,800,0.01,13,4,0.23,0.51,0.495911067920596,0.25933306272056145
0,0.25,replacement,3,1000,0.1,10,4,0.83,0.66,0.9085031229966494,0.24013413669273675
5,0.0,removal,2,600,0.01,4,9,0.74,0.06,0.5301298280378042,0.20024255390640255
0,0.0,removal,1,1000,0.05,13,5,0.4,0.97,0.8294048720612737,0.24097074072136826
0,0.0,replacement,1,1000,0.1,13,9,0.33,0.57,0.9250405875672637,0.18206784516953411
5,0.25,replacement,2,800,0.1,4,9,0.39,0.72,0.9825339067440374,0.24932159526508468
0,0.2,removal,1,800,0.05,7,7,0.86,0.55,0.861428469050081,0.22848829810876703
3,0.25,removal,1,800,0.05,10,9,0.43,0.45,0.9166036665583179,0.14609672059031897
3,0.25,replacement,3,800,0.05,4,4,0.7,0.37,0.8245644153082793,0.3135079328487691
5,0.25,removal,2,800,0.1,4,5,0.06,0.59,0.8581169385453886,0.18601942733485022
3,0.2,replacement,2,600,0.05,7,6,0.77,0.93,0.9190471490016037,0.2464191230136844
0,0.25,replacement,2,800,0.08,25,10,0.45,0.73,0.9524038718279336,0.28555832043885254
3,0.2,replacement,2,1000,0.01,4,10,0.75,0.72,0.8027269343741802,0.2736157504854414
0,0.2,removal,2,600,0.08,4,9,0.38,0.13,0.8091239996890784,0.3286046590086401
0,0.0,removal,3,600,0.01,25,5,0.29,0.55,0.5053330974570236,0.2898495620774668
5,0.2,replacement,1,800,0.1,10,9,0.51,0.64,0.9880806487993101,0.30558600306552697
5,0.0,removal,2,800,0.05,4,8,0.71,0.11,0.8638333351169806,0.23801323517455852
5,0.0,replacement,3,1000,0.08,13,10,0.67,0.98,0.9733088063909775,0.061816167123042165
3,0.25,replacement,2,800,0.1,10,7,0.46,0.4,0.9708163943808857,0.21176923155024718
0,0.2,replacement,3,1000,0.05,7,5,0.69,0.21,0.8676271557922551,0.27427371986043536
3,0.0,removal,1,1000,0.1,13,10,0.05,0.43,0.8994996143822257,0.16907417206127306
3,0.2,removal,1,800,0.05,13,9,0.52,0.24,0.8992512792127335,0.17451363297682088
0,0.0,removal,2,1000,0.05,10,8,0.71,0.45,0.8850423387263486,0.29445883226331737
0,0.2,replacement,2,600,0.08,10,10,0.69,0.4,0.9509012019493269,0.28324683837126086
5,0.25,replacement,3,600,0.01,25,4,0.78,0.25,0.5044401442782233,0.16333235987878014
5,0.2,replacement,3,1000,0.01,25,6,0.4,0.58,0.7157315979784509,0.22384072185600512
0,0.2,removal,3,1000,0.1,13,6,0.85,0.68,0.9219979816637662,0.16497605778256985
5,0.25,removal,3,600,0.01,13,8,0.56,0.67,0.701966990567064,0.15050883744905874
3,0.25,removal,1,600,0.08,25,7,0.7,0.6,0.9279355544061089,0.13080301863666932
3,0.2,removal,3,1000,0.01,10,8,0.91,0.58,0.7355585070197581,0.34433662108880714
3,0.2,removal,2,1000,0.1,7,6,0.22,0.56,0.943121683469373,0.1493885118218704
3,0.25,replacement,3,800,0.01,13,10,0.5,0.57,0.7277268154712777,0.3416225506449837
5,0.25,replacement,3,1000,0.05,10,4,0.28,0.68,0.8390009095181248,0.21988636955965257
3,0.25,removal,3,1000,0.01,4,6,0.36,0.39,0.6812227475410215,0.356076517111241
0,0.0,replacement,3,1000,0.08,4,5,0.37,0.81,0.8682347051830419,0.1995046665491247
5,0.25,removal,3,800,0.1,10,6,0.41,0.08,0.8893853301136122,0.07072623789434285
3,0.2,replacement,3,800,0.05,10,5,0.64,0.76,0.9000897966524756,0.3305691050405434
0,0.0,replacement,3,800,0.1,7,4,0.28,0.19,0.7311862471501258,0.29409094152920845
0,0.25,replacement,3,800,0.08,7,6,0.97,0.96,0.9560496423448083,0.23896280035245354
0,0.25,removal,1,600,0.1,13,6,0.23,0.86,0.8748401406216841,0.2325330038710839
0,0.0,removal,2,1000,0.05,4,9,0.34,0.47,0.8747801069234696,0.3063442335441746
5,0.2,removal,3,800,0.01,13,4,0.42,0.13,0.5251190856490885,0.1305987866017413
3,0.2,removal,3,1000,0.1,10,5,0.41,0.22,0.8968961448440973,0.26005491933869285
0,0.0,removal,3,1000,0.05,10,5,0.63,0.14,0.7345422439578843,0.3010557591725044
0,0.0,removal,1,1000,0.1,10,4,0.66,0.55,0.8313526771455577,0.2129271167167741
3,0.25,removal,1,800,0.05,4,7,0.48,0.08,0.8213840310215165,0.18093076169830824
5,0.0,replacement,1,1000,0.1,7,9,0.65,0.51,0.9721140867782605,0.30614390198881547
3,0.25,removal,3,600,0.01,4,9,0.57,0.87,0.6927846054104139,0.34989295702100776
0,0.2,replacement,2,1000,0.08,7,9,0.97,0.63,0.980518341323335,0.2558045887030347
0,0.0,removal,2,600,0.08,10,5,0.89,0.74,0.8429170529804869,0.30255856595220554
0,0.0,replacement,2,600,0.08,25,8,0.5,0.23,0.8412155611157746,0.31718537772273225
0,0.0,replacement,2,600,0.1,10,7,0.96,0.5,0.8984166244131602,0.2794315427979178
3,0.25,removal,2,1000,0.1,4,7,0.14,0.56,0.9417258949185155,0.17932322836372483
0,0.0,removal,2,600,0.01,13,4,0.53,0.09,0.3785944526933932,0.2953787563760637
0,0.0,replacement,2,1000,0.08,7,10,0.97,0.27,0.9118178021064646,0.2684272574551585
3,0.25,replacement,1,600,0.08,10,7,0.66,0.91,0.9617001222315079,0.13121606210942138
5,0.2,removal,3,800,0.05,13,6,0.89,0.42,0.9124506948562457,0.06241603572367993
5,0.2,replacement,1,600,0.01,10,9,0.24,0.14,0.6022516495057046,0.2968040381757885
0,0.25,removal,3,1000,0.08,7,10,0.97,0.16,0.8838953374082487,0.1910969149929036
0,0.25,replacement,3,800,0.08,4,4,0.74,0.97,0.8671854395699738,0.2620426396017428
3,0.0,replacement,1,1000,0.05,25,4,0.13,0.33,0.7490706193794425,0.19045950209979923
5,0.25,replacement,1,600,0.01,4,4,0.7,0.2,0.48916942547207454,0.269500790921679
5,0.25,removal,2,600,0.08,7,7,0.61,0.85,0.9400216794385168,0.18426314259845444
5,0.0,removal,2,1000,0.01,10,10,0.4,0.17,0.7004090440564665,0.24566011083188577
5,0.25,removal,2,800,0.1,13,7,0.81,0.4,0.9624316674236012,0.19131021250409164
3,0.0,replacement,3,800,0.01,25,6,0.45,0.81,0.6660164575855639,0.33910620313988005
3,0.2,replacement,2,600,0.05,4,6,0.48,0.55,0.895515277835526,0.25815483444570564
0,0.0,replacement,3,1000,0.05,4,6,0.29,0.23,0.7916023494077563,0.2860206900894472
3,0.0,removal,2,800,0.08,10,8,0.99,0.39,0.9423426008452425,0.20210926232114357
3,0.0,replacement,1,1000,0.1,7,7,0.33,0.07,0.8708450282269554,0.1387229617072414
5,0.25,removal,3,600,0.1,13,9,0.57,0.83,0.9626945140494803,0.05055533462912598
0,0.25,replacement,3,800,0.01,7,4,0.54,0.83,0.5260489096493168,0.2948292072692458
3,0.2,replacement,2,1000,0.1,10,4,0.94,0.33,0.9357382475987273,0.2098776892924874
3,0.2,removal,2,1000,0.05,10,4,0.27,0.51,0.802410187084772,0.23129915975551785
3,0.2,removal,2,800,0.05,7,7,0.06,0.38,0.8285761620268981,0.25819240693474343
3,0.25,replacement,1,600,0.05,10,8,0.95,0.38,0.9327234218370115,0.13979828448009013
3,0.0,replacement,1,1000,0.01,10,9,0.11,0.41,0.7068481873902203,0.21814281902558608
3,0.25,removal,1,600,0.1,13,4,0.36,0.54,0.8324230753097099,0.14790162340018043
0,0.2,removal,1,800,0.08,4,4,0.49,0.2,0.7273444574711525,0.260019113315727
5,0.25,replacement,3,1000,0.05,25,6,0.99,0.33,0.955311473838469,0.17350435466650194
0,0.25,removal,2,1000,0.01,10,10,0.45,0.42,0.6785177170116715,0.3508943002084417
5,0.2,replacement,3,600,0.1,4,7,0.61,0.18,0.9630795946084519,0.19022153117058394
0,0.0,replacement,2,600,0.01,25,5,0.45,0.44,0.5107952600031703,0.3549909598416673
0,0.2,removal,1,600,0.08,10,5,0.24,0.6,0.7949632532370574,0.25332330043584694
5,0.25,removal,2,600,0.01,4,7,0.12,0.29,0.6250039790054798,0.23170395290772783
5,0.25,replacement,3,600,0.05,13,9,0.63,0.81,0.9536425222001279,0.179140166099106
3,0.25,removal,2,600,0.08,13,8,0.12,0.72,0.9027830369563665,0.1988445159160689
0,0.0,replacement,2,1000,0.08,25,9,0.09,0.22,0.8262154569240439,0.31664609444818637
0,0.25,replacement,2,1000,0.1,4,10,0.1,0.6,0.9213311231003541,0.30248520758586406
3,0.25,removal,2,1000,0.05,25,9,0.13,0.52,0.9078523427275498,0.19367320735817062
3,0.0,removal,1,600,0.1,7,9,0.05,0.55,0.8687958716331243,0.17714293594223163
3,0.2,removal,1,1000,0.1,10,4,0.28,0.46,0.8750309869878035,0.12364339170163219
0,0.25,removal,2,600,0.08,4,4,0.2,0.4,0.7169757351126649,0.3307777211502151
3,0.0,removal,2,1000,0.01,13,6,0.85,1.0,0.7052840028118239,0.2869723705981412
3,0.0,removal,3,800,0.01,13,8,0.57,0.33,0.6739642260246324,0.3454230569102207
5,0.0,removal,1,1000,0.08,25,10,0.26,0.42,0.9493335365700315,0.2813903037988069
5,0.25,removal,3,800,0.05,4,6,0.52,0.76,0.9201510088680708,0.06553929606648279
0,0.25,removal,3,600,0.05,4,8,0.64,0.36,0.8206845242650007,0.2438065744961947
5,0.25,replacement,2,1000,0.05,4,9,0.86,0.71,0.9768295552272024,0.25902119105163257
3,0.2,removal,1,1000,0.05,4,4,0.38,0.68,0.8232197524395537,0.17909681640654695
0,0.25,replacement,2,600,0.08,7,7,0.75,0.62,0.9404090530257503,0.3015939843386013
5,0.25,replacement,3,600,0.1,7,6,0.53,0.48,0.9612433980489928,0.16127850980294145
3,0.2,replacement,3,600,0.08,13,5,0.05,0.37,0.6371226888896077,0.3173864788800387
0,0.25,removal,3,800,0.05,7,8,0.47,0.21,0.8182425466956658,0.24261501681015762
0,0.2,replacement,2,600,0.05,7,8,0.43,1.0,0.8979279888519278,0.31251825657157384
5,0.2,removal,3,800,0.08,25,5,0.5,0.32,0.9013577509303441,0.05284644723161669
5,0.2,removal,3,800,0.05,25,10,0.62,0.99,0.943949680520079,0.06747913724488463
5,0.2,replacement,3,1000,0.1,7,5,0.76,0.27,0.9711360525846396,0.17980756105769857
3,0.0,removal,3,1000,0.1,25,4,0.76,0.63,0.8808512077954288,0.27432362804922494
3,0.25,replacement,3,600,0.08,10,6,0.73,0.23,0.927098771299997,0.3184554702655312
5,0.25,replacement,3,800,0.05,4,4,0.74,0.72,0.8601124499476005,0.18397126012093923
5,0.0,replacement,1,1000,0.01,10,9,0.84,0.1,0.667082051236086,0.3352632170149238
5,0.2,removal,1,1000,0.05,10,4,0.99,0.51,0.8428347782913976,0.33535287750604525
5,0.2,replacement,3,1000,0.1,25,9,0.39,0.27,0.9804054934682382,0.16690697227858464
3,0.2,replacement,1,600,0.1,7,8,0.26,0.78,0.9554736640686194,0.1587263281219603
3,0.0,replacement,3,1000,0.08,13,7,0.5,0.35,0.9340038402763859,0.2835547909433145
0,0.0,replacement,3,600,0.08,7,4,0.28,0.79,0.738265054993836,0.28376994311742576
3,0.2,removal,1,600,0.1,7,5,0.77,0.61,0.9035574994983091,0.13668619576078356
5,0.25,replacement,1,1000,0.08,4,4,0.91,0.73,0.9352013462930777,0.30769769121737456
3,0.25,replacement,1,1000,0.05,4,9,0.32,0.92,0.9575991832932298,0.14625575607887098
5,0.2,replacement,1,600,0.05,25,4,0.77,0.11,0.7470156396739387,0.3152086416108486
3,0.25,removal,3,800,0.05,4,7,0.53,0.32,0.886784047595288,0.29719585838527196
0,0.2,removal,2,600,0.08,4,4,0.6,0.81,0.7746086973993339,0.34351767839249414
3,0.25,removal,2,600,0.1,10,9,0.44,0.94,0.9527595724534252,0.1464845180978751
0,0.0,replacement,2,600,0.08,13,10,0.86,0.49,0.8907844308801771,0.2951024114806068
3,0.0,replacement,3,1000,0.1,7,8,0.11,0.89,0.932050994615903,0.27732684199561664
5,0.2,replacement,2,600,0.05,25,5,0.49,0.56,0.8461631142405796,0.2688054075894172
3,0.25,replacement,1,600,0.08,10,9,0.52,0.83,0.9665668248624462,0.11376775287640817
3,0.25,removal,3,800,0.01,7,8,0.72,0.21,0.6699768051265453,0.35204890086349694
3,0.25,replacement,3,800,0.08,4,5,0.65,0.62,0.933755956979359,0.3109761590367699
5,0.0,replacement,2,800,0.1,7,7,0.28,0.87,0.9512146743133748,0.16277781556351967
5,0.25,removal,1,600,0.1,25,7,0.14,0.11,0.8673730458887526,0.29762528840635305
5,0.25,replacement,2,1000,0.05,7,5,0.59,0.33,0.9134478738124704,0.25548454300665147
0,0.0,replacement,1,800,0.1,10,8,0.69,0.15,0.8607559280455472,0.21844453386027773
0,0.2,removal,2,600,0.01,10,4,0.32,0.97,0.4808954543104058,0.3448483381656362
3,0.2,removal,3,1000,0.08,10,7,1.0,0.19,0.9312779772226945,0.25554007150971103
0,0.25,removal,2,1000,0.05,7,8,0.06,0.97,0.8373814848644123,0.2936250653243875
0,0.25,removal,3,800,0.05,13,8,0.78,0.91,0.8821963174696689,0.18451602800868894
5,0.2,removal,3,1000,0.05,13,8,0.08,0.87,0.9046302775873337,0.08576253145710488
5,0.0,removal,1,1000,0.05,25,5,0.18,0.34,0.8302155697860258,0.3243002004721839
3,0.0,replacement,2,600,0.1,25,8,0.92,0.65,0.9444435446980974,0.17811213947364646
0,0.25,removal,3,800,0.01,10,6,0.18,0.12,0.4930646360396582,0.31756996335821197
3,0.0,removal,3,600,0.01,7,5,0.49,0.77,0.5879113811405717,0.33647104105102976
5,0.0,replacement,3,800,0.05,4,5,0.45,0.53,0.8672593277409751,0.09508514588149897
5,0.2,replacement,2,800,0.08,7,6,0.46,0.22,0.946271338248358,0.26217393703157876
5,0.25,replacement,3,1000,0.08,10,6,0.21,0.36,0.9248605205016032,0.19055791076864093
5,0.25,replacement,3,600,0.05,7,10,0.18,1.0,0.9076567983223014,0.21415627227710732
3,0.0,removal,2,600,0.05,13,5,0.06,0.93,0.7340058221708707,0.2862272573927259
0,0.25,replacement,3,1000,0.1,7,8,0.79,0.16,0.9645718146169204,0.2739192174492554
0,0.0,removal,2,600,0.08,25,4,0.29,0.26,0.6949086236713458,0.3258771710781717
3,0.2,replacement,2,1000,0.1,4,9,0.41,0.12,0.9662384254796763,0.201424657391016
0,0.25,replacement,3,800,0.08,25,6,0.86,0.85,0.9406917268446201,0.22994694770556878
3,0.0,removal,2,600,0.01,4,7,0.27,0.19,0.584338109116203,0.29458955392720554
5,0.2,removal,3,800,0.01,10,10,0.52,0.29,0.727155457549143,0.15676353718461544
3,0.2,replacement,2,1000,0.08,13,4,0.46,0.69,0.9013573044064279,0.22991283822222885
3,0.2,replacement,1,1000,0.1,10,7,0.8,0.15,0.9796242679792064,0.0962371990918931
0,0.25,removal,3,600,0.08,13,7,0.94,0.99,0.8918415359780697,0.1634628503881731
5,0.0,removal,3,800,0.1,4,7,0.21,0.92,0.9518226048888447,0.0614692576428324
0,0.0,replacement,2,800,0.05,13,6,0.16,0.3,0.7691782145615997,0.3332305222818397
0,0.2,replacement,2,800,0.08,13,5,0.82,0.55,0.9191707774091246,0.30184214946485566
0,0.2,removal,3,600,0.1,7,10,0.64,0.85,0.9136310100903005,0.16477871457016546
5,0.0,removal,1,800,0.01,10,10,0.73,0.43,0.726872528929136,0.32669959304905005
3,0.2,replacement,2,1000,0.1,7,4,0.37,0.38,0.8986853080004867,0.22962211104687225
5,0.2,removal,1,1000,0.1,10,6,0.06,0.81,0.9071497569661057,0.30388179615009747
5,0.2,replacement,3,1000,0.05,25,8,0.74,0.19,0.9640151808979157,0.18478201536089667
0,0.0,replacement,1,800,0.01,7,4,0.14,0.25,0.46212797538797434,0.24561882330368356
3,0.25,replacement,1,1000,0.1,7,4,0.54,0.12,0.8816271269519221,0.1164469935024971
5,0.0,removal,3,600,0.05,25,5,0.67,0.98,0.8551482734809952,0.05917744819485815
0,0.25,replacement,1,800,0.08,7,6,0.67,0.86,0.9454289586446905,0.22518952789990054
5,0.0,removal,2,600,0.08,25,7,0.8,0.93,0.9385446915132232,0.17479968524853906
3,0.0,removal,1,800,0.05,25,9,0.49,0.94,0.9229525064330661,0.12859386637049897
5,0.25,removal,1,1000,0.08,13,7,0.75,0.7,0.96876551394782,0.2549330708223094
0,0.25,removal,2,800,0.05,4,7,0.15,0.85,0.8458965318280025,0.2868206948991736
0,0.0,replacement,3,1000,0.08,4,5,0.75,0.32,0.8525942160981796,0.2589357454655834
5,0.25,replacement,3,600,0.08,4,7,0.84,0.68,0.9731924567085048,0.14011833537670615
3,0.25,removal,1,600,0.1,4,4,0.18,0.5,0.8195530546878235,0.1448807021684485
0,0.2,removal,2,1000,0.01,7,4,0.21,0.66,0.5206469304034527,0.3497839493730599
0,0.0,removal,1,600,0.08,13,8,0.55,0.07,0.7249257462243963,0.2709593327371628
3,0.0,replacement,3,800,0.1,13,4,0.74,0.74,0.8632476777859976,0.25432357947922213
5,0.25,replacement,2,800,0.05,7,5,0.98,0.79,0.9180011843815259,0.260270084735268
5,0.25,replacement,1,800,0.05,4,6,0.73,0.09,0.894817967979684,0.3004587000970783
3,0.25,removal,3,1000,0.08,25,8,0.74,0.97,0.9630661334364852,0.24082151270818664
5,0.25,removal,3,600,0.1,10,9,0.24,0.44,0.9417901649850976,0.0649972196403934
3,0.2,removal,1,600,0.05,25,4,0.64,0.59,0.7645835549472011,0.18710936918034604
