min_CNLs,consensus_thres,consensus_alg,random_seed,tree,learn_rate,leaves,depth,subsample,colsample_bylevel,accuracy_train,accuracy_test
1,0.0,replacement,1,800,0.08,25,6,0.31937399808424116,0.5743856665030431,0.8826078479164005,0.2730882532635699
1,0.25,removal,3,800,0.08,4,9,0.6539922217225627,0.8296679501707025,0.9390286908829287,0.2721390858567506
1,0.1,replacement,2,800,0.08,7,4,0.9246321103084691,0.9786530015856039,0.8869506257875527,0.314128736559698
0,0.25,replacement,1,600,0.01,10,10,0.35747074086482056,0.22029806305445776,0.5966180676352654,0.17982311767685744
1,0.25,removal,1,800,0.1,10,4,0.11069646606495454,0.6313011687546903,0.7878849602628184,0.2837807709675243
1,0.25,removal,3,1000,0.01,4,10,0.7423894425379276,0.22467703158121632,0.6844711497626869,0.34588470093290047
0,0.25,removal,3,600,0.05,25,7,0.17591612463763706,0.33893856527953536,0.7827289327021758,0.24493896253152836
2,0.0,replacement,3,600,0.1,7,10,0.8419558762171286,0.3200573187489273,0.9250303469751204,0.2361790885111209
0,0.2,removal,3,600,0.01,4,5,0.5179975776478518,0.4996623941161651,0.5263101494935971,0.3274023513241605
2,0.25,replacement,1,1000,0.01,13,4,0.21018438628446257,0.5219214124471405,0.528370651000365,0.3370717354369641
2,0.25,removal,1,1000,0.08,13,7,0.7685243588512334,0.6143220209187068,0.9502405442073281,0.22716455275052738
0,0.1,removal,3,600,0.01,10,8,0.6727610535375452,0.6980894556047872,0.6236075710192979,0.3124863092492599
3,0.2,removal,1,1000,0.05,10,8,0.101127811497838,0.9304927355526673,0.8941110567768871,0.3246772255668018
2,0.0,replacement,2,600,0.1,7,10,0.3360360848814068,0.5232297608568706,0.9255642675683435,0.19276079071598307
1,0.1,replacement,1,600,0.1,25,9,0.39663165793249333,0.06875803736526831,0.8750139759738375,0.2709456397604617
3,0.2,removal,3,600,0.08,10,4,0.7562688006736151,0.16186408854820478,0.749819312620763,0.33038176971845856
3,0.25,replacement,3,600,0.01,10,8,0.45039974559897056,0.2335288618896143,0.627087304045853,0.3152229015783685
1,0.0,replacement,2,600,0.1,13,4,0.7161438950746724,0.6594032657717277,0.8008499715171022,0.31816792213450784
3,0.1,removal,3,600,0.08,13,6,0.8867673849795301,0.5422796566086694,0.9040232515194416,0.3518214247451301
0,0.25,replacement,2,600,0.08,13,5,0.33599611873041413,0.272610660077502,0.7992629760748546,0.30976287923521795
1,0.0,replacement,2,800,0.01,25,4,0.8277159571849253,0.08161352301098601,0.4195210562886992,0.30471444453881824
2,0.25,replacement,2,600,0.01,7,9,0.5128319970155482,0.21162262137806365,0.6141947433858496,0.23981428036242847
0,0.2,removal,2,800,0.08,10,6,0.4030707796268975,0.2832508457326155,0.8439034400203775,0.38492711217510167
2,0.25,removal,1,1000,0.01,25,6,0.8554524121626756,0.4718728819032838,0.6765770977944783,0.3234330632850042
1,0.25,removal,1,800,0.08,10,4,0.05817309384478486,0.8194273085399233,0.7375857011443859,0.3211828142698321
3,0.2,replacement,2,1000,0.1,7,4,0.8817897928515368,0.869841005811373,0.9470643310174347,0.317906370437524
3,0.0,replacement,1,1000,0.01,13,8,0.4391692375172289,0.48993322676221207,0.7073363115837941,0.35373066786480956
1,0.0,removal,1,800,0.01,10,9,0.450273738993755,0.8867235828132225,0.6790927516247908,0.3289421468770122
3,0.0,removal,3,1000,0.01,10,5,0.9426461037228011,0.9445782835238719,0.6521700077829243,0.3379542431277822
3,0.1,removal,2,600,0.08,13,8,0.8554309689772546,0.2786890818300103,0.9048657618482535,0.39898123934176133
2,0.25,removal,2,600,0.08,13,7,0.13284778353183802,0.6665422075794329,0.8899926762102437,0.22390304496143798
1,0.1,removal,2,800,0.01,7,5,0.027200205256036725,0.6115435328245091,0.5022396165373034,0.3333314387071583
3,0.2,replacement,1,800,0.08,13,6,0.14631538099769448,0.9623859124872509,0.8740757219190791,0.33222063816352876
0,0.1,removal,2,800,0.1,4,10,0.24064071661096453,0.20299046095211914,0.8624624008084902,0.39557722572654286
2,0.0,removal,2,1000,0.05,25,8,0.14885811271920835,0.8971512564657593,0.8972561272970742,0.22625320490517298
2,0.2,replacement,2,1000,0.05,25,9,0.3707389113659989,0.8141303818435819,0.948009302471754,0.21666080672051446
2,0.25,removal,2,1000,0.1,13,4,0.37679134423342453,0.9668910757995708,0.8881736556193368,0.1771987942307014
1,0.1,removal,1,1000,0.01,13,5,0.5472229253187211,0.47416043486307635,0.5932504667476854,0.33932250201260616
0,0.25,removal,3,800,0.01,13,5,0.9284040723222657,0.017886093209954934,0.3305898978758429,0.16713321107387802
2,0.1,removal,2,600,0.08,7,10,0.8410921547768075,0.9289496869926925,0.9299909582235034,0.1720939380519827
0,0.2,removal,2,1000,0.01,4,5,0.3284989030695278,0.15189843611534348,0.5104892681875481,0.3579328769662017
2,0.0,replacement,3,1000,0.08,7,4,0.9140063798284803,0.4866361279209188,0.8529724658493598,0.2609412919323725
0,0.0,replacement,3,800,0.08,13,10,0.7079158794562475,0.8554634891803918,0.9243483337361931,0.06663125580999685
3,0.25,removal,2,800,0.1,25,8,0.13049906189783878,0.4649064795556952,0.9193377559522438,0.37065943541597157
1,0.2,replacement,1,600,0.01,4,4,0.9695481713140908,0.9593167586127667,0.5019611556810734,0.318087008893869
0,0.25,removal,3,800,0.08,10,7,0.009367649105989528,0.4528205646344159,0.6404796907758535,0.25535987786992864
3,0.2,replacement,3,1000,0.01,7,4,0.13065170783177238,0.05328576389144635,0.44941407193873695,0.24478166563512893
1,0.0,replacement,2,600,0.1,10,6,0.4999149240130143,0.8849600454120483,0.9057291646495305,0.2966442183044379
1,0.0,replacement,2,1000,0.05,4,5,0.3407338225570762,0.37366967658788264,0.8121077385161867,0.3254340818759319
1,0.2,replacement,2,600,0.1,13,6,0.8868964962476975,0.9302667386926704,0.9548733394419004,0.2881293455271955
1,0.25,replacement,3,800,0.01,10,6,0.37286346949095406,0.944876797352662,0.6292818725562694,0.35405392723722806
1,0.2,replacement,3,800,0.01,7,4,0.338839583290492,0.40960008572765316,0.5060130778822459,0.3397102545746796
3,0.0,replacement,2,600,0.05,13,4,0.41800848278169234,0.3662393119004874,0.6968746167758263,0.4373303133537212
3,0.0,replacement,1,600,0.08,10,7,0.48770166490547484,0.9454784784706465,0.9171322781609837,0.3000016958556496
1,0.0,removal,1,600,0.05,7,5,0.46810297270836476,0.026238982921849452,0.5293897878267966,0.2820360374043508
1,0.0,removal,1,1000,0.05,13,10,0.6081367519847611,0.03910351741905993,0.7326884158613307,0.3233863468499726
1,0.2,removal,2,1000,0.1,10,8,0.32577590640651577,0.10662606312992273,0.871841552227195,0.2825150157022154
3,0.25,removal,2,1000,0.08,7,9,0.9321250888549395,0.00771252803041933,0.6519653219682529,0.37631332005776263
0,0.1,removal,2,600,0.05,13,4,0.00868439557802958,0.9431335926368989,0.4756929123273136,0.3657179117295888
2,0.25,removal,2,600,0.05,13,10,0.9633547521520258,0.13325535412231315,0.8404092044099339,0.24468736548655923
2,0.25,replacement,2,600,0.1,7,9,0.39764880623752075,0.6063480287834364,0.9602699960971259,0.21593809913592077
2,0.25,replacement,3,800,0.01,4,9,0.7628943128701635,0.4837524536819111,0.7058557577799773,0.32904205102368655
0,0.2,replacement,3,600,0.01,25,10,0.5825866567315976,0.18891498285033692,0.5968302324207384,0.2784126308040902
0,0.2,removal,2,800,0.05,25,9,0.567183918697066,0.4668890615019008,0.8660489896232267,0.3954921330718808
2,0.1,replacement,3,800,0.1,13,6,0.5064485000193126,0.9867005270646307,0.9665027626470337,0.2815643931696745
1,0.25,replacement,2,600,0.05,7,9,0.4381092707477894,0.7563032844590352,0.9057602249722844,0.3240498147868366
0,0.1,replacement,3,1000,0.05,7,6,0.2044396317273467,0.6146626892206877,0.860621070064352,0.26725373961631615
0,0.1,removal,3,600,0.1,10,4,0.8403402761276619,0.7164252203219503,0.8010858381324236,0.2290796568297916
2,0.1,removal,3,800,0.08,7,4,0.5205217484242599,0.027508415667250707,0.613829545616611,0.31268835203371037
0,0.1,replacement,1,600,0.01,7,7,0.7510574092700173,0.4649916353999499,0.6119854127071689,0.1839584350072403
1,0.2,replacement,2,1000,0.05,7,7,0.47902325937876244,0.5097115199093545,0.9314137262830054,0.31920206992988065
