min_CNLs,consensus_thres,consensus_alg,random_seed,tree,learn_rate,leaves,depth,subsample,colsample_bylevel,accuracy_train,accuracy_test
3,0.1,removal,2,800,0.1,7,8,0.7,0.11,0.9097922401549956,0.4191978651144457
0,0.2,removal,1,600,0.08,10,4,0.99,0.69,0.8000502042460621,0.2113453014015534
3,0.25,removal,3,600,0.01,13,10,0.75,0.19,0.6570366103741387,0.38367517322549693
2,0.1,replacement,3,1000,0.01,4,4,0.49,0.1,0.5219125902231527,0.34755774612431034
0,0.1,replacement,3,800,0.1,13,8,0.23,0.31,0.9215832832700525,0.30413124955138826
0,0.0,removal,2,600,0.01,4,4,0.54,0.16,0.3977234830143386,0.358696402004968
3,0.0,removal,2,1000,0.1,4,10,0.47,0.74,0.9714701315150736,0.4366625762398241
0,0.2,removal,2,1000,0.05,4,4,0.68,0.72,0.7728883686184193,0.4226777914362633
2,0.25,removal,1,800,0.05,13,6,0.06,0.46,0.8161727431244867,0.21604869885681544
3,0.0,removal,2,800,0.08,4,5,0.33,0.49,0.889053805136052,0.45436677649107937
1,0.0,removal,2,1000,0.08,13,5,0.76,0.62,0.9091239005852099,0.33813512192413464
1,0.0,removal,2,1000,0.08,4,4,0.14,0.69,0.8084232750806917,0.36149827513328936
0,0.2,replacement,2,800,0.1,10,8,0.27,0.77,0.9440266427308404,0.3729993696174704
1,0.25,replacement,3,600,0.05,25,6,0.65,0.52,0.8692381612229945,0.3161075455554705
2,0.25,replacement,2,800,0.1,13,8,0.92,0.8,0.9852647873291704,0.29003380811803015
0,0.0,removal,2,600,0.05,25,10,0.74,0.63,0.8616846476435929,0.4208455734717579
2,0.1,replacement,2,1000,0.01,7,7,0.85,0.3,0.7218322351613875,0.33539112830045825
2,0.0,removal,3,1000,0.08,25,7,0.14,0.18,0.873570162098568,0.37112071489087184
2,0.2,removal,1,1000,0.01,7,7,0.32,0.8,0.7411513152835942,0.2979420600764402
1,0.25,removal,2,800,0.01,10,5,0.74,0.36,0.5856656140606116,0.3591614600308103
1,0.0,replacement,3,600,0.01,13,10,0.22,0.86,0.6813652176721856,0.28830315913591265
1,0.0,replacement,2,800,0.01,13,8,0.64,0.42,0.6708186483359599,0.3760072192690378
1,0.0,replacement,2,800,0.1,7,9,0.07,0.85,0.8983752921395192,0.33520213284346645
3,0.1,replacement,2,800,0.1,7,10,0.35,0.46,0.9769968143470198,0.3319311836781299
2,0.1,removal,2,800,0.08,10,6,0.63,0.3,0.9084285315918259,0.2918420623012131
1,0.1,replacement,2,600,0.01,25,6,0.61,0.66,0.6125289839672916,0.3246475390764363
3,0.2,replacement,1,800,0.01,4,6,0.15,0.48,0.6359040138910108,0.31443467037048334
2,0.0,replacement,2,600,0.08,4,8,0.97,0.45,0.9219831281765235,0.3244165779322197
2,0.1,removal,3,1000,0.01,10,8,0.65,0.08,0.5898473816252283,0.3882148561277622
3,0.0,removal,1,1000,0.08,25,6,0.27,0.14,0.8884447756426624,0.2971595045826415
2,0.25,removal,1,1000,0.1,4,5,0.52,0.25,0.9131802509857042,0.18827737178350357
3,0.2,removal,1,600,0.1,13,10,0.32,0.85,0.9556940769573804,0.23728083483153117
2,0.0,replacement,2,800,0.08,13,4,0.21,0.96,0.8298556427637382,0.3162172467781931
1,0.0,replacement,3,1000,0.05,10,8,0.45,0.71,0.9208108746636032,0.26385761202893554
3,0.1,removal,1,1000,0.1,13,6,0.18,0.58,0.9416189338273252,0.25549455572028157
1,0.2,removal,3,800,0.08,25,7,0.58,0.44,0.9242945414063172,0.21845460092859537
3,0.1,replacement,2,800,0.08,4,5,0.3,0.25,0.889467710775525,0.380437054026736
0,0.25,replacement,3,600,0.01,13,10,0.69,0.97,0.6621657832082879,0.33529284612576926
3,0.0,removal,2,1000,0.05,13,4,0.55,0.8,0.825351118930908,0.44621146077751916
1,0.1,replacement,2,600,0.05,4,4,0.62,0.48,0.7717648304679683,0.3457436825582949
3,0.1,removal,2,600,0.08,25,5,0.58,0.81,0.8857299722669284,0.4460967180307205
2,0.1,replacement,2,800,0.05,4,8,0.95,0.47,0.9578738168617342,0.30110288498531357
2,0.1,removal,2,600,0.1,25,8,0.46,0.44,0.9298102626516969,0.2688613493831973
0,0.1,removal,3,600,0.01,25,10,0.95,0.39,0.632138340107298,0.38010481107728145
2,0.25,replacement,1,1000,0.05,10,5,0.75,0.27,0.8936286521491064,0.2043461535654505
3,0.2,replacement,3,1000,0.01,7,4,0.65,0.65,0.6214188178549005,0.3645811842898319
0,0.0,removal,1,600,0.08,7,6,0.13,0.69,0.8491766046707967,0.2246584476313308
1,0.1,removal,1,600,0.1,10,6,0.15,0.5,0.872292171522496,0.2127204687529607
3,0.0,removal,3,600,0.08,25,5,0.68,0.74,0.8825070684902705,0.3910897380671612
1,0.0,removal,2,1000,0.05,25,5,0.62,0.16,0.7847907749567783,0.3447528999545916
3,0.2,removal,2,800,0.08,7,9,0.65,0.41,0.9483850167513503,0.41672217620445207
0,0.25,replacement,3,800,0.01,10,4,0.52,0.33,0.4888309951423514,0.30276325849333796
3,0.1,replacement,1,800,0.05,4,9,0.88,0.15,0.9451888729419035,0.3237523799526665
1,0.1,removal,1,800,0.05,25,6,0.29,0.23,0.8188033402982885,0.2833337125450408
3,0.2,removal,3,1000,0.08,25,9,0.6,0.54,0.9618301971068527,0.3590052627529039
3,0.0,replacement,1,600,0.08,25,8,0.95,0.22,0.9167753231220855,0.2674436271108257
0,0.1,replacement,1,600,0.1,13,6,0.43,0.95,0.9368300843001799,0.2135900172455103
1,0.2,replacement,3,1000,0.08,4,8,0.52,0.94,0.9782302064036016,0.27938942668723965
1,0.2,replacement,3,1000,0.01,4,9,0.16,0.34,0.6641175764683278,0.32733907032049725
0,0.25,replacement,3,1000,0.05,7,6,0.56,0.14,0.873198280690684,0.31875389468901993
1,0.1,replacement,2,1000,0.08,10,7,0.82,0.25,0.9707743235466423,0.2738636464657431
1,0.1,removal,2,800,0.05,25,9,0.32,0.63,0.8977862639792822,0.369814683933152
3,0.2,replacement,3,600,0.08,4,9,0.12,0.42,0.8937330572457082,0.36416406423000813
0,0.2,replacement,2,600,0.05,4,5,0.14,0.5,0.7097913151878799,0.38420575939111545
2,0.0,replacement,2,800,0.08,7,5,0.08,0.32,0.7989407793146261,0.34214043325956167
1,0.25,replacement,3,800,0.05,7,8,0.98,0.51,0.9452124156467706,0.2902179463746659
3,0.1,replacement,1,600,0.01,10,4,0.12,0.07,0.3834848509719536,0.2157541705344007
0,0.1,removal,1,800,0.08,10,9,0.83,0.17,0.8848878706056059,0.2039619920400586
2,0.1,replacement,1,1000,0.05,7,7,0.87,0.55,0.9647512724835454,0.1633861828221217
3,0.2,removal,3,1000,0.05,10,7,0.27,0.96,0.9290057059964165,0.35697665361622166
3,0.2,replacement,3,600,0.01,7,7,0.47,0.88,0.6673074115114503,0.3677322043746407
0,0.2,replacement,2,800,0.05,10,10,0.46,0.18,0.8952556303408191,0.3766256737026469
2,0.1,removal,3,600,0.05,7,9,0.08,0.48,0.82367945463551,0.42046208591062173
0,0.2,removal,2,1000,0.1,7,7,0.59,0.39,0.9244689012808553,0.38978697694348885
0,0.2,removal,1,600,0.05,25,4,0.93,0.43,0.7205747284030635,0.22358358391293254
2,0.1,replacement,1,600,0.08,7,9,0.79,0.66,0.9685425067803506,0.17703096899146287
2,0.25,replacement,3,800,0.1,13,10,0.22,0.18,0.9389676407135924,0.3715414246340063
2,0.1,replacement,3,800,0.1,4,9,0.64,0.3,0.9805234575701455,0.3625962478908964
1,0.0,removal,3,600,0.05,10,7,0.29,0.77,0.8579906911061456,0.28001849443539417
0,0.0,removal,3,1000,0.05,25,9,0.12,0.44,0.8516490217208166,0.2769852751446331
1,0.2,replacement,3,1000,0.01,7,5,0.17,0.68,0.5892740520224116,0.32877980121027994
1,0.0,removal,1,1000,0.05,13,8,0.94,0.89,0.924202797249506,0.18633371280119349
1,0.2,replacement,3,1000,0.05,7,7,0.33,0.22,0.8987487274067338,0.3105739988531987
0,0.1,removal,3,800,0.08,25,7,0.87,0.92,0.9230997138187086,0.16765296412905184
0,0.2,removal,2,600,0.01,4,4,0.32,0.5,0.45843071941378033,0.3981270930852907
0,0.25,removal,3,1000,0.01,7,5,0.92,0.17,0.5399817531190867,0.348352600769509
0,0.0,removal,3,1000,0.01,7,4,0.61,0.7,0.5428167734410191,0.3782194170008174
0,0.2,replacement,2,800,0.01,13,5,0.58,0.09,0.4718294253734783,0.30276789125864234
1,0.1,replacement,2,1000,0.01,4,8,0.62,0.34,0.7166570585780906,0.34137894371505517
0,0.0,removal,3,600,0.1,13,9,0.68,0.69,0.9216956299536507,0.20021190443744785
0,0.0,replacement,1,600,0.05,7,6,0.27,0.97,0.8274206845391552,0.22326932833591717
0,0.0,removal,1,800,0.05,7,9,0.22,0.57,0.8711954209027886,0.20598490651637824
3,0.25,replacement,2,800,0.05,4,8,0.72,0.77,0.9584142505814658,0.3712982901395071
3,0.2,replacement,3,600,0.01,7,4,0.42,0.16,0.4604972584278113,0.33318737671815934
1,0.25,removal,3,1000,0.1,4,10,0.73,0.96,0.9691966136595201,0.1364456078075179
2,0.25,replacement,2,800,0.01,25,4,0.45,0.97,0.5642652135999779,0.334105845031224
2,0.2,replacement,2,1000,0.08,4,9,0.24,0.91,0.9675541877978122,0.2410162920858231
1,0.25,removal,3,600,0.05,13,7,0.7,0.75,0.880639545276605,0.2197234751788154
1,0.25,replacement,1,800,0.01,13,6,0.69,0.64,0.6564390641506718,0.2998671494701689
1,0.2,removal,1,800,0.05,25,4,0.37,0.19,0.7063119934580881,0.29016411461287284
3,0.25,replacement,2,600,0.01,7,7,0.21,0.16,0.5476710729530785,0.36541716930363044
1,0.2,replacement,1,1000,0.05,7,9,0.13,0.96,0.8972700172438276,0.2716079293700624
2,0.2,removal,1,800,0.08,4,7,0.81,0.83,0.9489978123184775,0.1569222189877102
2,0.1,replacement,3,1000,0.1,7,9,0.77,0.6,0.9915891848456043,0.36919870019822465
3,0.1,replacement,3,600,0.08,25,6,0.87,0.55,0.9506810487069188,0.36298471858637726
0,0.1,removal,1,800,0.01,13,8,0.79,0.53,0.6822349495615885,0.23421101060338134
3,0.0,replacement,2,1000,0.08,7,9,0.73,0.31,0.9529853986087033,0.4135429120164674
2,0.0,removal,2,800,0.1,4,7,0.49,0.77,0.9527621085889022,0.25192888209122644
3,0.2,removal,1,600,0.01,4,5,0.65,0.14,0.5451768493318074,0.27846559876689014
0,0.0,removal,1,800,0.1,25,4,0.34,0.06,0.6599113912455992,0.2503844602739337
2,0.2,replacement,3,1000,0.1,13,4,0.51,0.24,0.8887359337215224,0.3855486054101076
0,0.1,removal,3,600,0.05,4,6,0.1,0.4,0.7503758652797815,0.35602694368084453
1,0.0,replacement,1,600,0.08,13,4,0.08,0.67,0.7231829320902067,0.28703640505301464
2,0.1,removal,3,800,0.05,7,7,0.64,0.86,0.9060421768838516,0.3913463052163012
1,0.1,removal,3,1000,0.08,4,4,0.39,0.88,0.8548603143221968,0.23627834622448962
0,0.0,replacement,3,600,0.08,13,6,0.11,0.67,0.8254812927308727,0.28152879772038286
3,0.0,removal,3,600,0.01,10,7,0.62,0.88,0.6684329333315104,0.3800131057317182
2,0.0,replacement,3,1000,0.05,10,8,0.4,0.36,0.9046055939813192,0.39923639528462007
0,0.1,replacement,2,1000,0.05,7,5,0.77,0.33,0.8862153358221667,0.3799276698953009
2,0.25,replacement,1,600,0.1,25,6,0.91,0.83,0.9557962741519674,0.11795063710003317
0,0.0,replacement,2,800,0.01,10,7,0.58,0.47,0.6194693693802246,0.4388086389447913
2,0.2,replacement,1,1000,0.05,7,5,0.53,0.12,0.8568081837172391,0.20965518674432393
2,0.2,removal,2,600,0.08,25,5,0.71,0.69,0.8758913364446254,0.29940657713120444
0,0.1,removal,2,800,0.1,4,9,0.4,0.57,0.925229665118817,0.37098676094125616
2,0.0,replacement,1,800,0.08,10,5,0.58,0.39,0.8930801892432692,0.22914818619080957
2,0.1,replacement,1,1000,0.05,25,9,0.29,0.97,0.938809525890335,0.1848455635528755
3,0.1,replacement,2,800,0.05,10,9,0.6,0.73,0.9630191361244562,0.3671174193796374
3,0.2,removal,2,1000,0.08,13,4,0.86,0.08,0.7747517522574423,0.4066484207075931
2,0.2,replacement,1,600,0.01,7,7,0.5,0.94,0.6636377696844454,0.2888479049914332
3,0.0,replacement,1,1000,0.1,4,4,0.54,0.34,0.8854480810384858,0.2540855743860211
2,0.2,replacement,3,800,0.01,10,10,0.7,0.43,0.7295462415654284,0.4127224088409748
2,0.25,removal,2,800,0.1,25,7,0.65,0.33,0.9439714144326661,0.2612558427560342
2,0.2,replacement,3,600,0.1,13,5,0.82,0.36,0.9253018700001137,0.38799835158202867
2,0.0,replacement,2,600,0.08,25,6,0.06,0.51,0.7905526713249716,0.362654231961434
0,0.1,replacement,1,600,0.05,13,8,0.07,0.65,0.7263776648489499,0.21642173788050556
3,0.1,replacement,2,600,0.05,7,10,0.9,0.66,0.9505648771197357,0.35244908913361617
0,0.2,removal,3,800,0.08,13,10,0.66,0.46,0.9221827134784044,0.17561642728039162
3,0.25,removal,3,600,0.1,13,6,0.26,0.15,0.8697068284311232,0.33608378760744506
0,0.1,replacement,1,1000,0.08,13,5,0.4,0.28,0.8943648572643857,0.21359203354520806
0,0.1,replacement,3,1000,0.08,10,7,0.62,0.05,0.8733722960726038,0.29817185828806614
0,0.0,replacement,1,800,0.08,7,4,0.3,0.08,0.6616454558520535,0.25800223803125477
1,0.1,replacement,1,800,0.01,4,9,0.29,0.73,0.6872115590571831,0.2968531535059825
1,0.0,removal,1,800,0.08,4,4,0.3,0.73,0.8132501904856052,0.2516248145798836
1,0.1,replacement,2,1000,0.01,13,7,0.4,0.83,0.7278578659463619,0.3502687713035575
2,0.1,removal,1,800,0.01,4,7,0.19,0.24,0.6472398705230756,0.3103622039783155
2,0.0,replacement,2,800,0.01,25,5,0.97,0.19,0.5628435631028825,0.35786467524357557
1,0.0,removal,1,1000,0.1,25,4,0.21,0.92,0.8518190524956549,0.20771720063507837
0,0.2,replacement,1,1000,0.01,25,5,0.1,0.11,0.45288787203398684,0.20423830462944914
0,0.25,replacement,1,600,0.1,13,5,0.23,0.43,0.8292214392118705,0.22066055964823816
3,0.2,replacement,3,800,0.05,4,9,0.42,0.97,0.9559317460481258,0.36342151843066306
3,0.2,removal,3,1000,0.08,10,7,0.34,0.59,0.9495162645235641,0.3335689088221856
1,0.2,removal,3,1000,0.1,4,6,0.23,0.69,0.9380850106045175,0.23239323150803814
2,0.1,replacement,3,600,0.08,10,7,0.07,0.35,0.7848564005237701,0.41004874154015936
2,0.0,replacement,3,800,0.01,13,4,0.61,0.38,0.5381241899367397,0.4099779025807535
0,0.2,removal,3,600,0.08,4,7,0.13,0.46,0.8422926725480763,0.2773713317055625
0,0.2,replacement,2,1000,0.1,7,5,0.89,0.54,0.9515455056462374,0.3804670955462347
2,0.0,replacement,2,1000,0.08,10,9,0.26,0.09,0.866862916290968,0.30603353594141447
1,0.0,replacement,1,800,0.1,4,8,0.21,0.67,0.9271766618186825,0.12488073214649387
0,0.0,removal,1,800,0.08,7,10,0.98,0.07,0.8046847761368319,0.20667956414014277
3,0.1,replacement,3,600,0.08,4,8,0.05,0.12,0.7887636270632108,0.35707193925299097
0,0.25,replacement,1,800,0.01,4,6,0.86,0.84,0.668943679305135,0.22291925416227165
0,0.0,replacement,3,800,0.01,25,8,0.36,0.58,0.6541630740324269,0.378130449201558
2,0.2,replacement,3,800,0.08,25,5,0.68,0.47,0.9234905852300664,0.38125900438015226
0,0.0,removal,2,1000,0.05,25,6,0.97,0.47,0.8729351666863134,0.4146025194367441
0,0.1,replacement,3,600,0.01,4,8,0.28,0.54,0.5883421685229131,0.32306496847066957
2,0.2,replacement,3,800,0.01,13,9,0.64,0.97,0.7523473880047331,0.4150694604143472
2,0.0,replacement,2,1000,0.1,4,4,0.26,0.33,0.8361770236292582,0.34507581239363716
3,0.2,replacement,2,600,0.08,4,9,0.98,0.16,0.9600433115661615,0.32617564666126464
1,0.0,replacement,1,600,0.01,25,4,0.62,0.24,0.4711958291758689,0.2821220359955603
0,0.2,removal,2,600,0.01,25,8,0.27,0.25,0.5673151323437818,0.4206943667233133
0,0.0,replacement,3,800,0.1,10,9,0.19,0.31,0.8890000472533016,0.18950888382831121
2,0.25,removal,1,600,0.08,4,7,0.46,0.42,0.9141086897715658,0.18121391104095164
2,0.0,removal,1,800,0.1,4,9,0.5,0.55,0.9548053302475521,0.18977077302505885
1,0.25,replacement,3,1000,0.01,25,6,0.46,0.8,0.6808537501413412,0.32530753693914405
2,0.1,replacement,1,600,0.05,25,10,0.83,0.58,0.9414850259530715,0.18039576114433498
2,0.1,removal,1,800,0.01,7,6,0.85,0.15,0.5973869157398002,0.30457198328465396
2,0.0,replacement,3,600,0.1,25,5,0.35,0.11,0.7845603266682895,0.39679546156688306
1,0.2,replacement,2,1000,0.1,4,8,0.96,0.61,0.9891119142186087,0.26126277227933437
1,0.1,replacement,2,1000,0.08,25,7,0.14,0.2,0.8172636129865715,0.3287947393342987
3,0.1,replacement,3,800,0.05,10,8,0.15,0.53,0.8859884293954702,0.3816600341637745
3,0.2,removal,2,1000,0.08,13,10,0.74,0.08,0.9094121373737644,0.3918647596889888
3,0.0,replacement,2,1000,0.1,10,4,0.88,0.53,0.8977246857785245,0.42197412855285443
3,0.25,replacement,2,800,0.05,4,8,0.45,0.66,0.945600740725391,0.3780819278005073
2,0.0,removal,3,600,0.01,10,8,0.1,0.85,0.6420498360696245,0.4203926479413428
2,0.2,replacement,2,1000,0.05,7,5,0.76,0.5,0.9197669928479726,0.3171065342641951
0,0.2,removal,3,1000,0.1,10,7,0.47,0.34,0.9221322404283765,0.16402000207862855
3,0.1,removal,2,800,0.05,25,4,0.62,0.96,0.8020824232894341,0.4571974373043244
2,0.0,replacement,3,1000,0.1,7,7,0.06,0.77,0.9011192145539044,0.36223961154747075
2,0.2,removal,1,1000,0.1,7,9,0.3,0.41,0.955615045999804,0.1472576990359714
3,0.25,replacement,2,1000,0.05,25,5,0.45,0.68,0.8904847853267386,0.36577408702232894
1,0.25,replacement,2,1000,0.05,25,5,0.7,0.76,0.896459706029299,0.32921718911733255
1,0.0,replacement,1,800,0.01,4,8,0.33,0.53,0.6743132395172636,0.3092524946730967
3,0.1,replacement,3,600,0.05,10,9,0.63,0.79,0.9473021894269978,0.3587571595080692
3,0.25,removal,1,800,0.05,4,5,0.54,0.57,0.8719140025660812,0.25296974942534733
3,0.25,replacement,2,800,0.1,10,4,0.13,0.98,0.8074228528925835,0.3775767635692967
1,0.1,replacement,3,600,0.08,13,5,0.86,0.75,0.9199836632481249,0.29611660287814967
0,0.0,replacement,2,600,0.1,7,4,0.88,0.17,0.7142854201656199,0.4410653665488219
1,0.1,removal,1,800,0.05,7,8,0.92,0.15,0.842100729075405,0.2660258646165101
3,0.25,removal,2,1000,0.05,10,6,0.79,0.4,0.9129952131715593,0.42025383200057653
2,0.0,replacement,1,600,0.05,10,7,0.99,0.19,0.8393465882140755,0.2790003444677831
0,0.2,replacement,3,800,0.01,7,8,0.9,0.37,0.6433380080925164,0.3254212459520823
3,0.1,removal,1,600,0.1,10,8,0.21,0.84,0.9397781290230824,0.24261793335081194
2,0.1,removal,1,1000,0.08,25,10,0.18,0.8,0.9449883477728626,0.18151160364855567
0,0.2,replacement,3,800,0.08,13,4,0.94,0.43,0.8710799958963797,0.31995017894262434
3,0.25,replacement,3,600,0.1,25,7,0.74,0.3,0.9613703720811534,0.33316677235426173
0,0.0,replacement,3,1000,0.08,13,8,0.45,0.64,0.9291165581600448,0.15296578362394242
1,0.0,removal,1,600,0.01,7,9,1.0,0.99,0.6799628514437246,0.30399504299122015
3,0.0,replacement,3,1000,0.05,10,5,0.71,0.82,0.8913366241518751,0.38181499917940465
0,0.1,removal,2,1000,0.05,13,7,0.62,0.08,0.7532969505968627,0.4369811019821527
1,0.25,removal,3,600,0.05,25,6,0.84,0.61,0.8574186578244796,0.24217628214613218
1,0.25,removal,2,600,0.01,4,10,0.66,0.37,0.6604351337995008,0.3748803075006152
2,0.25,removal,1,1000,0.08,7,7,0.68,0.66,0.9575260899961997,0.14549520680148254
1,0.2,replacement,3,600,0.1,4,9,0.11,0.26,0.8676796284712371,0.31076328617982873
3,0.0,replacement,1,800,0.08,13,4,0.61,0.83,0.869675904228487,0.2534306547748525
1,0.1,replacement,3,1000,0.05,4,8,0.72,0.86,0.9646825960724961,0.3024885882867612
