min_CNLs,consensus_thres,consensus_alg,random_seed,tree,learn_rate,leaves,depth,subsample,colsample_bylevel,accuracy_train,accuracy_test
5,0.2,removal,4,600,0.01,13,6,0.1,0.05,0.4890765906787451,-0.03985301491433413
3,0.25,replacement,3,600,0.03,4,9,0.76,0.98,0.8887709438601595,0.37387900866240664
0,0.25,replacement,3,1000,0.05,10,10,0.11,0.15,0.8311380970661534,0.21523496891930072
1,0.2,replacement,5,600,0.03,7,9,0.24,0.97,0.8264611698658773,0.13632562360747158
0,0.25,replacement,2,1000,0.01,7,9,0.82,0.83,0.7545490061818911,0.3459709535287252
0,0.0,replacement,3,600,0.01,4,9,0.51,0.84,0.6624296078179137,0.1547269027902003
0,0.2,replacement,3,600,0.05,10,9,0.12,0.4,0.8051451262699625,0.14474608759780283
0,0.0,replacement,5,800,0.03,10,8,0.15,0.98,0.8366504434039852,0.26998281851118866
0,0.2,removal,4,1000,0.01,10,9,0.16,0.38,0.6816465988030103,0.27098057605863524
3,0.0,removal,5,800,0.01,13,7,0.64,0.46,0.6876794311385916,0.3312657929606243
5,0.25,removal,5,800,0.05,7,6,0.3,0.65,0.922435214490829,0.2571080000339995
3,0.0,removal,3,1000,0.005,25,8,0.15,0.89,0.6448530191413703,0.4146454820330131
3,0.2,removal,2,1000,0.01,7,7,0.98,0.42,0.7299459737955858,0.27964584223204847
3,0.0,removal,1,800,0.01,4,9,0.88,0.38,0.7226427177707815,0.27683266155173747
5,0.0,replacement,5,1000,0.005,13,8,0.59,0.76,0.681149624344067,0.28548459537287396
1,0.0,removal,4,600,0.005,7,7,0.84,0.25,0.4998363375488294,0.25246742739844663
3,0.2,replacement,2,1000,0.05,25,9,0.85,0.56,0.9749213129704679,0.15197069970994215
5,0.25,replacement,1,1000,0.03,7,6,0.42,0.09,0.848133337792524,0.2704982566636239
1,0.25,removal,5,800,0.05,4,6,0.38,0.33,0.8580557471997776,0.0779291119682084
1,0.2,removal,3,600,0.05,7,8,0.2,0.65,0.871684635017784,0.2523692326606154
1,0.25,removal,5,1000,0.05,25,10,0.07,0.91,0.9036571613573807,-0.024039880836934646
0,0.0,replacement,1,800,0.01,4,6,0.45,0.57,0.632596017041775,0.29148650353352656
5,0.0,removal,1,1000,0.005,10,6,0.19,0.81,0.6398262203138808,0.34952953326213865
0,0.2,removal,3,1000,0.03,25,6,0.53,0.78,0.8517830368621361,0.055240317050108456
3,0.0,removal,3,600,0.05,7,9,0.98,0.26,0.8788173330723921,0.3966852451751418
5,0.25,removal,2,800,0.03,10,6,1.0,0.87,0.8709336161093355,0.3102290369254911
1,0.2,removal,1,800,0.01,7,6,0.32,0.36,0.62833686677422,0.2594277918190474
1,0.2,removal,2,800,0.01,25,7,0.67,0.6,0.6892783148301933,0.240211535807059
1,0.0,removal,2,600,0.01,10,7,0.73,0.58,0.6456529539102049,0.2412563116176194
5,0.25,removal,5,1000,0.005,25,10,0.52,0.82,0.7155575259427832,0.28537089775824964
3,0.2,removal,5,1000,0.005,13,7,0.52,0.96,0.6598483451876669,0.3295082395024015
1,0.0,replacement,2,800,0.03,7,8,0.38,0.62,0.8602630113520885,0.20762579872240738
3,0.0,replacement,1,1000,0.005,25,7,0.8,0.58,0.6543595955191484,0.2814454316481335
0,0.25,removal,1,1000,0.03,25,9,0.59,0.05,0.6711435519569665,0.2522621534740248
3,0.25,removal,4,1000,0.005,13,6,0.6,0.15,0.5410009028560527,0.35434326963244467
3,0.25,removal,4,800,0.03,10,6,0.81,0.41,0.8270603382174502,0.39754131062404086
0,0.0,removal,1,600,0.005,25,7,0.5,0.11,0.3966322555494024,0.2278388641610405
5,0.25,replacement,5,600,0.03,13,6,0.63,0.94,0.8586462609122096,0.3018032964111519
5,0.2,replacement,4,600,0.05,4,7,0.29,0.81,0.9118608564114862,-0.1042824248077383
3,0.25,replacement,2,800,0.005,25,7,0.43,0.35,0.5637727050272774,0.260907899207676
0,0.25,removal,4,800,0.005,25,10,0.16,0.34,0.5754366433794962,0.26383699117301174
1,0.2,removal,2,600,0.005,13,10,0.3,0.98,0.6050329297412465,0.24999746576686943
3,0.25,replacement,2,1000,0.03,10,8,0.57,0.5,0.9286501670400497,0.1839512374055422
3,0.25,removal,1,800,0.01,7,9,0.94,0.43,0.7438716071608664,0.2697516363788365
1,0.25,replacement,5,600,0.03,13,10,0.54,0.77,0.8709146973350775,0.1701626745886179
5,0.25,replacement,3,600,0.005,25,6,0.41,0.26,0.47879765659534723,0.1635167068553487
1,0.0,replacement,4,600,0.03,25,6,0.79,0.53,0.7904928573147919,0.26534927702711764
5,0.2,replacement,5,1000,0.05,13,6,0.2,0.38,0.8843204097280863,0.3094133466677067
5,0.0,removal,4,1000,0.005,7,7,0.07,0.41,0.6132753010566956,-0.07758258154846875
0,0.2,removal,3,1000,0.05,10,10,0.45,0.38,0.9161195558748044,0.05264118824864639
3,0.25,removal,1,800,0.005,13,8,0.66,0.11,0.541525752399669,0.23023833752659284
3,0.25,replacement,3,1000,0.05,7,6,0.16,0.74,0.8724237683128793,0.3744260880649172
1,0.0,replacement,3,800,0.05,10,9,0.39,0.27,0.8734763394510748,0.2403453818109248
0,0.2,removal,3,800,0.03,25,6,0.46,0.65,0.8145800647216704,0.0983460133831977
5,0.0,removal,2,1000,0.05,7,6,1.0,0.74,0.945581477386587,0.26230286257320656
0,0.25,removal,5,600,0.01,4,8,0.74,0.53,0.637558839511569,0.27863586182368727
0,0.2,removal,2,1000,0.05,10,9,0.3,0.18,0.8570170825369892,0.3306688285246999
0,0.2,replacement,1,800,0.05,4,7,0.91,0.4,0.9307472571196684,0.25660148306613273
1,0.25,replacement,5,800,0.005,13,8,0.26,0.32,0.5301709652114984,0.156722853717975
3,0.2,replacement,3,800,0.03,7,7,0.96,0.78,0.9090586048268737,0.37361432746626666
1,0.2,removal,2,800,0.01,10,9,0.89,0.34,0.6973072030189893,0.23723748130051237
3,0.25,removal,3,800,0.01,10,7,0.73,0.77,0.7185580361127869,0.4122194533116176
5,0.2,replacement,1,1000,0.01,13,9,0.23,0.28,0.746001686209963,0.31183051731164313
1,0.0,replacement,5,600,0.01,13,8,0.9,0.75,0.6709901655489179,0.18212435797966375
3,0.2,removal,3,600,0.05,25,7,0.78,0.33,0.8774436368169047,0.39384146924244623
3,0.2,removal,5,600,0.03,13,10,0.67,0.88,0.8692493784898044,0.333898281052568
5,0.2,replacement,3,1000,0.03,7,6,0.8,0.38,0.9172528079200041,0.16899997897121133
0,0.2,removal,1,600,0.05,10,6,0.22,0.79,0.8473537208317237,0.24146875841081317
0,0.0,replacement,5,1000,0.05,13,9,0.23,0.36,0.8895013197755371,0.21121731392085596
1,0.2,replacement,4,800,0.03,13,8,0.18,0.87,0.8344981061887989,0.16262314100576925
0,0.0,replacement,1,800,0.05,10,10,0.89,0.95,0.9377740188412149,0.09764864576715171
0,0.2,removal,3,600,0.03,10,7,0.09,0.26,0.6978922755975078,0.16989824912596108
3,0.25,replacement,4,1000,0.005,10,9,0.17,0.81,0.6120814819513465,0.3221883003955295
3,0.25,removal,5,1000,0.05,4,7,0.75,0.8,0.9457225006374997,0.3066876352968143
3,0.2,replacement,1,800,0.03,25,10,0.4,0.82,0.9139809415983862,0.1485324674885703
1,0.25,removal,2,800,0.05,25,6,0.47,0.1,0.777677754865052,0.1947220155817294
5,0.0,replacement,5,1000,0.03,10,6,0.74,0.5,0.8982960478410458,0.28821398250977126
1,0.2,removal,4,600,0.01,7,7,0.52,0.09,0.5110042724059289,0.236091506447497
1,0.2,replacement,1,800,0.05,10,9,0.15,0.22,0.846026101274842,0.20490873455347747
5,0.25,replacement,3,600,0.03,4,10,0.95,0.94,0.9156198384825119,0.18706222544133677
5,0.25,replacement,3,800,0.03,25,9,0.9,0.92,0.9394275946606274,0.17628222273383798
1,0.25,replacement,4,600,0.01,10,9,0.5,0.75,0.6631069847800821,0.20146734891156948
5,0.25,replacement,4,600,0.005,10,8,0.21,0.08,0.4289725914080539,-0.04276232270787972
1,0.25,replacement,3,1000,0.05,10,10,0.91,0.49,0.9642774728549315,0.1970631231132357
0,0.25,replacement,4,1000,0.01,13,7,0.31,0.13,0.6285877334009742,0.18677875121262544
1,0.2,removal,1,1000,0.05,4,7,0.4,0.77,0.9330438530654842,0.14891060271271084
0,0.2,removal,3,600,0.005,10,9,0.31,0.82,0.5672194140528124,0.14235989764176582
3,0.0,removal,5,800,0.05,25,9,0.62,0.07,0.8179869086471957,0.23321072743478277
0,0.0,replacement,2,800,0.005,10,8,0.71,0.75,0.5907258989081489,0.3489636529256509
0,0.0,replacement,2,600,0.01,4,9,0.32,0.42,0.6234884415993761,0.35522296498264594
1,0.25,replacement,2,1000,0.01,4,8,0.52,0.64,0.7367557985266394,0.23332896085751953
3,0.2,replacement,1,1000,0.01,4,6,0.54,0.87,0.7395357943305663,0.23435320106982027
1,0.2,removal,2,1000,0.05,25,8,0.76,0.16,0.8814798228089755,0.1229488624459989
0,0.2,replacement,3,1000,0.005,4,9,0.95,0.44,0.5944979804718259,0.18731212904410066
5,0.25,removal,4,800,0.01,4,9,0.62,0.41,0.7547011921998675,-0.06222008839510118
0,0.25,replacement,5,600,0.03,25,10,0.67,0.61,0.8584360726413502,0.21893930416359764
3,0.25,removal,2,800,0.005,13,9,0.5,0.15,0.5789866532863919,0.2660986186968738
1,0.2,removal,1,1000,0.05,13,9,0.39,0.53,0.9350817343667321,0.14640296545440046
5,0.25,removal,3,600,0.005,25,7,0.51,0.83,0.6195983435315905,0.23104946743430976
3,0.2,removal,3,800,0.01,13,8,0.92,0.81,0.7338343996530682,0.4220077375729038
3,0.2,removal,2,600,0.03,25,6,0.78,0.2,0.767490511190805,0.27066671005375553
5,0.2,removal,4,600,0.005,10,6,0.53,0.4,0.570253200457859,-0.06311093147839975
1,0.0,removal,3,600,0.01,7,10,0.2,0.82,0.6698788937138269,0.29179310731922126
1,0.0,removal,5,1000,0.05,25,9,0.09,0.46,0.8789917763045132,0.06618959775830024
3,0.2,replacement,1,600,0.005,7,7,0.19,0.11,0.42017679022130616,0.19307262518130808
1,0.0,removal,2,1000,0.01,10,8,0.45,0.96,0.7466050008138381,0.23958721447911668
0,0.25,removal,5,600,0.03,10,7,0.06,0.08,0.5962752860457868,0.2082638898388136
5,0.0,removal,1,1000,0.03,10,8,0.48,0.08,0.8232282928472525,0.2934974416108411
5,0.2,replacement,1,1000,0.05,25,6,0.07,0.51,0.698290448100218,0.29860375049961607
5,0.0,replacement,4,600,0.03,7,9,0.18,0.37,0.8268321215018203,-0.052236352024600974
1,0.0,removal,5,600,0.03,7,7,0.41,0.13,0.6968968666115962,0.14510574555198208
5,0.0,replacement,3,1000,0.005,25,9,0.88,0.94,0.7107739394103609,0.2213641588114077
1,0.25,replacement,4,600,0.05,25,8,0.76,0.19,0.8853827097096779,0.16842069565967643
1,0.2,removal,3,1000,0.03,13,9,0.91,0.99,0.9079824394632109,0.2508046684458195
1,0.25,removal,4,600,0.05,7,7,0.75,0.33,0.8603388012475524,0.23337647914283743
5,0.25,removal,2,800,0.005,13,8,0.78,0.61,0.6582065226558771,0.31362876545899987
5,0.2,removal,2,1000,0.05,4,10,0.46,0.98,0.963306912911464,0.25311424617946543
1,0.2,removal,5,800,0.03,7,9,0.48,0.95,0.8862993246846911,0.028872496794325464
1,0.2,replacement,3,600,0.03,4,8,0.16,0.11,0.6937482758494131,0.2452785991695834
1,0.0,replacement,5,800,0.05,10,8,0.76,0.4,0.908003361504384,0.06849175594425028
1,0.25,removal,1,800,0.005,10,10,0.22,0.27,0.5843693783125652,0.26115315753559076
1,0.25,removal,3,1000,0.01,25,7,0.98,0.27,0.6759602118959235,0.3015015301801228
1,0.25,replacement,2,600,0.05,10,6,0.47,0.73,0.8775415263446303,0.1853810597911596
1,0.2,replacement,4,600,0.03,25,9,0.68,0.34,0.8508119257753982,0.16582110012583573
0,0.25,replacement,4,600,0.05,13,7,0.87,0.78,0.907656573369946,0.22999874668802778
1,0.2,removal,4,600,0.005,4,8,0.77,0.96,0.5971793578899669,0.2669389966661284
5,0.25,replacement,3,1000,0.03,7,7,0.91,0.99,0.9462631453334684,0.1626893168625445
1,0.0,removal,5,1000,0.005,13,9,0.78,1.0,0.6683281861822059,0.18600603362822155
5,0.0,removal,5,1000,0.05,7,7,0.55,0.39,0.9428708177203178,0.28701257166563376
5,0.0,removal,5,800,0.05,4,8,0.13,0.63,0.9107625192984878,0.28458987649800227
0,0.0,removal,2,600,0.03,10,8,0.96,0.86,0.8194540497379843,0.31391341681781637
3,0.25,replacement,5,1000,0.05,10,6,0.05,0.13,0.6849120887407174,0.23997378526672952
1,0.2,replacement,4,600,0.005,25,6,0.76,0.99,0.5359620541127756,0.17426394126222444
0,0.2,removal,5,600,0.01,10,8,0.39,0.75,0.6485068056131855,0.28299136172865724
1,0.25,replacement,3,800,0.03,25,9,0.37,0.12,0.8028582453391856,0.2409552527816694
1,0.2,replacement,4,1000,0.03,13,6,0.97,0.47,0.8955091134891595,0.12513482303912837
0,0.25,removal,1,600,0.01,7,9,0.09,0.17,0.5622423457729127,0.27312544906353853
1,0.0,replacement,2,600,0.01,10,7,0.23,0.13,0.5362748204067158,0.22699756314568398
1,0.0,removal,3,600,0.05,7,7,0.9,0.86,0.888870397169104,0.26228083682848813
1,0.2,removal,2,800,0.03,7,8,0.63,0.67,0.8679643177261885,0.18308524477220256
1,0.0,replacement,3,800,0.05,4,9,0.27,0.92,0.9191074411743927,0.21512639617525542
5,0.0,replacement,3,800,0.03,25,10,0.3,0.11,0.8231001540304703,0.1546497944209657
0,0.0,removal,2,600,0.01,25,8,0.92,0.6,0.6342982603578065,0.3512846565191373
1,0.25,removal,4,600,0.01,4,10,0.19,0.95,0.6947743512114812,0.2738530938012643
5,0.2,replacement,1,1000,0.005,4,8,0.16,0.57,0.611043419051365,0.3111693347063065
3,0.2,removal,1,1000,0.01,10,6,0.95,0.31,0.7014133047958389,0.2678137278101711
0,0.25,replacement,1,800,0.005,13,6,0.23,0.86,0.5141527634588801,0.2470201513750424
1,0.2,removal,5,800,0.005,7,9,0.12,0.97,0.616084113150438,0.1776128073071649
3,0.2,removal,3,800,0.005,4,6,0.38,0.39,0.5673581340164704,0.4038247365054235
0,0.0,removal,3,1000,0.03,13,8,0.44,0.24,0.8110031218007705,0.12692459048435767
0,0.25,replacement,1,1000,0.03,7,6,0.62,0.95,0.8803312275302219,0.2490152886900593
1,0.25,removal,2,600,0.03,10,9,0.39,0.34,0.8116877490852574,0.23672860538992047
0,0.2,removal,3,800,0.03,4,10,0.85,0.28,0.8292251751453198,0.05606424134834265
0,0.2,replacement,3,600,0.005,4,8,0.82,0.24,0.46355441251362905,0.14768791945993576
3,0.0,removal,3,600,0.03,13,10,0.31,0.44,0.8319008133877343,0.4065730614494236
5,0.0,replacement,1,1000,0.05,10,10,0.3,0.15,0.9128204862060105,0.2669347729934428
0,0.2,replacement,3,600,0.01,13,9,0.7,0.75,0.6584999497544124,0.19087388136455052
5,0.25,removal,3,800,0.005,13,7,0.82,0.52,0.6453485318406922,0.22743603230645892
1,0.25,removal,3,600,0.005,10,9,0.13,0.32,0.5407628702382654,0.29291842785796696
5,0.0,replacement,1,800,0.01,25,10,0.46,0.62,0.7635615851066604,0.3376480291037688
5,0.0,removal,1,800,0.03,7,7,0.06,0.32,0.7934019025675056,0.3155173858801562
1,0.0,removal,5,800,0.01,13,6,0.74,0.34,0.625507375032177,0.18801209283786935
3,0.25,removal,3,600,0.005,4,10,0.5,0.1,0.4851558798012121,0.3329193599421043
3,0.25,removal,5,600,0.005,13,7,0.65,0.85,0.5922618258078882,0.32816592665789157
1,0.25,removal,3,1000,0.03,7,9,0.29,0.48,0.876861811381446,0.2231065807998064
0,0.0,replacement,2,600,0.03,4,10,0.67,0.19,0.7466929927056962,0.35002690114979573
5,0.0,removal,3,1000,0.005,13,7,0.17,0.46,0.6427079873289268,0.21785699538243464
3,0.2,removal,3,600,0.01,13,6,0.67,0.11,0.5386133354071337,0.3658198033543575
3,0.0,removal,1,800,0.03,13,7,0.96,0.94,0.8822542883823826,0.2014062644051966
5,0.2,removal,5,600,0.05,7,6,0.3,0.36,0.8745869492024739,0.2725610977818399
0,0.25,replacement,4,1000,0.05,25,8,0.99,0.83,0.9581032574635464,0.2262981570427124
5,0.25,removal,5,600,0.005,25,8,0.14,0.42,0.5897642801747622,0.26935101843711173
3,0.25,removal,3,600,0.05,4,6,0.99,0.25,0.8539499260740893,0.37832015722845524
5,0.25,removal,3,1000,0.005,25,7,0.4,0.41,0.6660153577510666,0.22002682452021505
0,0.0,replacement,3,600,0.05,7,10,0.25,0.82,0.8873405361924337,0.10024579999696859
1,0.0,replacement,4,600,0.03,10,8,0.79,0.19,0.7599891143234437,0.2603890928216699
5,0.0,removal,3,1000,0.03,13,8,0.49,0.95,0.9264106817464827,0.19857449459397525
3,0.0,removal,2,600,0.05,13,6,0.19,0.15,0.7816473597182501,0.2380092168314617
3,0.25,replacement,4,600,0.01,7,7,0.28,0.13,0.5454112488461162,0.29818963638388185
1,0.25,replacement,5,600,0.01,13,10,0.75,0.66,0.6733032043477316,0.18248625725955758
5,0.25,replacement,5,800,0.05,4,9,0.47,0.88,0.9667965282939305,0.3086492345679087
1,0.25,replacement,4,800,0.05,4,10,0.6,0.76,0.9556260737395784,0.10340703616858615
3,0.2,replacement,5,800,0.05,4,7,0.98,0.73,0.9594387090574575,0.2665482678136406
5,0.0,removal,1,1000,0.005,25,7,0.35,0.87,0.6750699893277712,0.34878064757002936
0,0.0,replacement,5,800,0.05,10,9,0.83,0.86,0.9267673175847173,0.20290423026332338
0,0.0,removal,1,800,0.01,10,9,0.28,0.27,0.640602365506592,0.2963921059160666
1,0.2,replacement,4,1000,0.05,10,8,0.63,0.07,0.8846651483631738,0.15327661609054477
0,0.25,removal,5,600,0.01,4,10,0.38,0.59,0.662902867769308,0.2852981513239031
1,0.0,removal,5,600,0.005,7,8,0.73,0.93,0.5853768909943199,0.1617128263416514
3,0.25,removal,5,1000,0.05,13,7,0.77,0.23,0.9191207915611945,0.24530381175122995
1,0.2,replacement,1,800,0.005,13,6,0.35,0.36,0.4996421915264545,0.22973323867444084
0,0.0,replacement,4,600,0.01,4,6,0.25,0.68,0.5911690913244347,0.26760918430041314
3,0.0,removal,4,600,0.05,13,10,0.49,0.93,0.9138770315822828,0.4126936116880249
5,0.0,replacement,2,1000,0.05,7,10,0.72,0.65,0.9594402824443428,0.26617645935203027
3,0.25,replacement,4,1000,0.05,10,6,0.18,0.97,0.8785272698874699,0.2858023160638109
3,0.0,replacement,4,1000,0.03,13,7,0.65,0.5,0.878181597001043,0.41967655884750743
1,0.25,removal,1,600,0.005,4,9,0.62,0.22,0.5218256802864489,0.2475199646657409
0,0.0,replacement,1,800,0.01,4,9,0.43,0.96,0.7110957213712259,0.26883135370230515
3,0.2,replacement,2,800,0.05,7,6,0.44,0.83,0.9295542767604009,0.1716540476169146
3,0.2,replacement,5,600,0.05,4,8,0.05,0.47,0.7763561982676669,0.2536376250520864
1,0.2,removal,4,600,0.05,10,6,0.58,0.97,0.8745750906650079,0.22949595413321333
3,0.0,replacement,1,800,0.05,10,8,0.8,0.89,0.9362884204151245,0.19986636214476305
3,0.0,replacement,2,800,0.05,7,7,0.23,0.2,0.8533853309885393,0.1821331356216651
1,0.0,replacement,3,1000,0.01,10,10,0.38,0.28,0.6956656879995821,0.2934188459739985
1,0.0,removal,1,1000,0.05,4,6,0.43,0.74,0.9156101509196795,0.20381504537279094
5,0.0,removal,3,600,0.01,13,8,0.82,0.77,0.7184216352085658,0.21853509267084192
0,0.2,removal,5,600,0.005,13,9,0.59,0.54,0.5532814663591576,0.2848524916203511
0,0.2,removal,2,1000,0.005,13,8,0.36,0.46,0.6026101251083871,0.34463212244539465
0,0.25,replacement,5,600,0.005,25,9,0.46,0.62,0.5278844035633657,0.23514623029519865
0,0.25,removal,4,1000,0.03,25,9,0.9,0.9,0.9031600606398099,0.22043700274716915
0,0.25,replacement,1,1000,0.005,13,6,0.59,0.26,0.5269931262612155,0.2473099418001461
1,0.25,removal,2,600,0.05,25,6,0.65,0.13,0.7721387397898658,0.2249526305499795
1,0.25,replacement,2,600,0.005,4,6,0.39,0.29,0.44961379736752294,0.19711164646968027
0,0.0,removal,5,600,0.005,13,10,0.69,0.27,0.5146087044348804,0.2690065737279931
1,0.25,replacement,1,1000,0.01,10,10,0.34,1.0,0.7514765625058498,0.23600901885525927
5,0.0,replacement,5,1000,0.005,13,6,0.8,0.45,0.6277788805783386,0.28871175064911647
5,0.2,removal,3,600,0.01,13,9,0.83,0.29,0.6990862724376483,0.22219891390221458
5,0.0,removal,2,1000,0.05,4,8,0.92,0.9,0.9606073910236995,0.24367140496340312
3,0.25,removal,5,800,0.05,25,6,0.68,0.24,0.8803700330622712,0.23925551658253386
1,0.25,removal,4,1000,0.005,25,9,0.63,0.77,0.6754882209945412,0.2760854000026848
3,0.2,replacement,3,1000,0.05,7,10,0.35,0.27,0.9455306388044253,0.35065092786618746
3,0.25,replacement,1,600,0.03,13,8,0.43,0.1,0.7901730175987705,0.17367928972995805
3,0.2,removal,3,800,0.03,13,6,0.81,0.61,0.8494323014650323,0.3893205004437562
5,0.0,replacement,2,600,0.05,7,6,0.98,0.43,0.8875591213269503,0.27272060594961267
0,0.25,replacement,2,800,0.03,13,6,0.41,0.19,0.7722684075831634,0.3359969649207487
1,0.0,replacement,1,600,0.05,7,10,0.44,0.58,0.8965407364783617,0.20071561087736045
5,0.2,replacement,1,600,0.05,10,9,0.89,0.84,0.9578370442116328,0.2969300756582637
3,0.2,replacement,5,600,0.05,7,6,0.57,0.27,0.8923103567710631,0.2496240522381692
3,0.25,replacement,4,1000,0.03,7,6,0.94,0.67,0.9116238389164435,0.29828664018931716
3,0.25,removal,5,800,0.01,4,7,0.64,0.06,0.5484555200733783,0.23241547948930785
3,0.25,removal,2,800,0.03,10,10,0.63,0.08,0.7968661399194233,0.22146947160438257
5,0.2,replacement,2,600,0.005,7,10,0.86,0.09,0.4694670099178003,0.18080581961635933
1,0.2,removal,4,800,0.03,13,6,0.39,0.84,0.8415709421618054,0.2579655589664088
5,0.0,removal,3,600,0.05,25,10,0.51,0.8,0.9311546370141933,0.19996789781712
5,0.2,removal,3,600,0.05,25,6,0.05,0.59,0.7789942613919417,0.1775678648525243
0,0.25,replacement,2,600,0.05,13,7,0.28,0.78,0.8544600884465575,0.3336334268424602
1,0.0,removal,4,1000,0.005,4,7,1.0,0.94,0.6445966660563354,0.2812522119611037
5,0.2,replacement,5,800,0.05,13,10,0.85,0.32,0.968187172369225,0.29031418069328196
0,0.0,replacement,3,1000,0.05,10,6,0.55,0.59,0.9015264678293422,0.08310229368071631
3,0.25,removal,4,600,0.005,10,6,0.5,0.23,0.49510523620750324,0.3404335284636666
3,0.0,removal,2,1000,0.005,7,9,0.19,0.36,0.637197941063031,0.2853345984922039
0,0.0,removal,3,600,0.03,13,6,0.55,0.6,0.7580924543148628,0.11213918123515576
1,0.0,removal,2,1000,0.005,25,6,0.55,0.28,0.5614850419687485,0.24542324454493392
1,0.0,replacement,3,600,0.03,25,7,0.34,0.86,0.80641254041477,0.2858567219897402
0,0.25,removal,1,800,0.03,10,9,0.45,0.3,0.8279053701350712,0.27116954857401265
0,0.0,removal,2,1000,0.05,25,10,0.55,0.72,0.9410001236378408,0.22897230019957948
1,0.2,replacement,5,1000,0.03,13,6,0.97,0.51,0.8952611850013928,0.14737211007994278
0,0.25,replacement,5,600,0.05,7,7,0.75,0.42,0.8914023901214883,0.20991151451950185
0,0.0,replacement,5,1000,0.03,7,8,0.84,0.89,0.8946053728375772,0.2428291276225163
1,0.25,replacement,4,600,0.01,25,8,0.42,0.86,0.6587585320031935,0.19571094402325395
5,0.25,replacement,1,1000,0.005,4,7,0.71,0.73,0.6545374075514471,0.30915914064401473
5,0.2,replacement,4,800,0.03,4,8,0.44,0.98,0.9201270241472046,-0.11473542768499256
0,0.0,removal,3,600,0.01,10,10,0.87,0.2,0.5900955606335363,0.16517930709299256
5,0.2,replacement,4,600,0.005,10,9,0.94,0.47,0.5639543397200653,-0.007306791275528912
3,0.0,replacement,4,600,0.05,13,6,0.81,0.54,0.8656056005502392,0.4079994439733913
3,0.2,removal,5,1000,0.03,25,8,0.92,0.28,0.8834066588951708,0.2849404011941279
5,0.0,replacement,3,800,0.01,25,7,0.36,0.53,0.7218814587392198,0.20665352892531086
0,0.2,removal,1,1000,0.005,13,6,0.9,0.43,0.567925430590591,0.2783598820417793
1,0.25,removal,3,1000,0.05,10,8,0.81,0.1,0.8368410267206954,0.18566170550421401
0,0.0,removal,2,1000,0.05,7,8,0.67,0.97,0.941995127478931,0.2133154826935083
5,0.25,removal,4,600,0.005,10,8,0.89,0.23,0.5775125610250551,-0.061390704179160815
0,0.25,removal,4,1000,0.005,4,10,0.1,0.47,0.6057390909671361,0.2678540159666556
0,0.2,removal,2,1000,0.05,10,9,0.81,0.26,0.8985473787794205,0.2979077457373691
5,0.2,removal,1,1000,0.03,4,8,0.44,0.31,0.905620428214248,0.26547777279384666
5,0.2,replacement,4,1000,0.01,25,8,0.15,0.26,0.6418705907569815,-0.012764341291050307
0,0.25,replacement,3,600,0.03,10,9,0.31,0.83,0.8307170092001899,0.18650464104576037
5,0.0,replacement,3,1000,0.05,4,9,0.11,0.25,0.8931505539838832,0.14707893547588458
1,0.25,removal,3,1000,0.05,25,7,0.19,0.17,0.8413526994653855,0.1959655913227556
