min_CNLs,consensus_thres,consensus_alg,random_seed,tree,learn_rate,depth,accuracy_train,accuracy_test
1,0.0,replacement,3,1000,0.08,8,0.9637446662013138,0.2806685171998652
3,0.2,removal,3,800,0.12,6,0.9673347358437249,0.28202937586988597
1,0.2,removal,1,400,0.12,8,0.9303272860286658,0.20499383257482806
1,0.2,removal,2,800,0.12,6,0.9620639162567816,0.18983880652624519
3,0.0,removal,2,1000,0.08,8,0.9672278748262654,0.2883158785621879
2,0.0,removal,2,400,0.08,8,0.9022275090877135,0.22603776684086752
0,0.0,removal,2,1000,0.12,6,0.9675444010807694,0.3189383663821683
1,0.25,removal,1,1000,0.1,10,0.9737377212770733,0.1602987550399232
0,0.1,removal,1,400,0.05,8,0.8379669321218586,0.16744429558779106
0,0.25,replacement,3,1000,0.1,8,0.9875196230533754,0.18353188149186828
0,0.1,replacement,3,800,0.12,10,0.9907660015635628,0.1828901709200128
1,0.25,removal,3,400,0.05,6,0.8078464535511795,0.32252411745285303
3,0.25,replacement,3,800,0.08,6,0.9700328748269151,0.32892425742767695
2,0.25,removal,1,600,0.12,4,0.8736872645307895,0.16032321807107475
1,0.25,replacement,2,600,0.05,10,0.9336957019946522,0.31101809358868704
3,0.1,replacement,1,800,0.1,6,0.9829415466653048,0.3029154441466638
3,0.1,replacement,3,800,0.08,10,0.9869343041316084,0.34289531573366394
1,0.1,replacement,1,400,0.12,8,0.961113286637232,0.26543746437646243
2,0.25,replacement,3,1000,0.05,4,0.8553262018646486,0.280939193501646
3,0.1,replacement,3,800,0.1,8,0.9902295076839195,0.3511509125751998
0,0.2,removal,2,800,0.1,8,0.9598907854872248,0.32024598048026287
0,0.2,removal,2,400,0.05,10,0.8430299277373176,0.4034205668001837
1,0.25,removal,1,600,0.1,6,0.9314883824246208,0.17924985008113603
3,0.25,removal,1,400,0.12,10,0.9464568864285919,0.26874404024035425
3,0.25,replacement,3,800,0.12,10,0.9933192561473189,0.31720640154147317
2,0.2,removal,2,800,0.05,4,0.799749926560455,0.2606794425873823
0,0.25,replacement,2,400,0.05,6,0.8122661244886686,0.32353129379026047
2,0.25,removal,1,400,0.12,10,0.9453091696236937,0.19173345313943446
2,0.1,removal,1,1000,0.12,6,0.9727488679937442,0.11657711761604594
0,0.1,removal,3,800,0.12,6,0.958731606339339,-0.08662467048438072
3,0.0,replacement,1,800,0.05,8,0.9269727429497491,0.32962351123168887
0,0.1,removal,2,600,0.08,4,0.7929908172493374,0.39900631535359143
1,0.25,removal,3,800,0.12,6,0.9626045523518442,0.24748830146927725
0,0.2,removal,3,800,0.1,6,0.9498294742370194,-0.024980439893480755
3,0.25,removal,3,1000,0.08,10,0.9710944851396821,0.29569204451057385
0,0.0,removal,2,400,0.12,6,0.9042293213101384,0.37061568524604627
0,0.25,replacement,1,1000,0.1,6,0.9771072049326025,0.10774903574136563
2,0.1,replacement,1,600,0.12,4,0.9017405823398991,0.25532726664865646
2,0.2,removal,3,600,0.05,6,0.8634268677076062,0.2748212316289288
0,0.25,replacement,1,800,0.1,8,0.9791182023399557,0.1585050746129063
3,0.2,replacement,3,800,0.1,8,0.9895240478266122,0.3598017685048469
2,0.2,removal,3,1000,0.05,4,0.8156099226997834,0.23908270364934425
1,0.2,replacement,1,1000,0.08,6,0.9712564459747102,0.2558978558685112
0,0.0,replacement,1,1000,0.1,10,0.9723952045304989,0.023319180245964355
1,0.0,replacement,3,400,0.05,4,0.6680045338228788,0.34231161574833247
2,0.1,replacement,2,600,0.12,4,0.9177380802970935,0.22726801401436159
2,0.2,replacement,3,1000,0.12,8,0.9943532144436794,0.26100691223708883
2,0.0,replacement,3,800,0.05,10,0.9303071495987002,0.2590299322645556
2,0.1,replacement,3,1000,0.12,8,0.9944747158179957,0.2988037039695526
1,0.2,removal,2,800,0.12,4,0.8990653722024095,0.26096943304230436
1,0.25,replacement,3,800,0.08,8,0.974230040163838,0.3067677438729406
1,0.0,replacement,3,800,0.1,8,0.9658193115169886,0.28510219554975347
0,0.1,replacement,3,1000,0.12,4,0.943811321478832,0.22611051466703724
0,0.0,removal,1,1000,0.05,4,0.806494709512666,0.18072818520141065
2,0.25,removal,1,600,0.1,10,0.9563292389820836,0.17524306850244087
3,0.0,replacement,3,800,0.12,4,0.9054724387856347,0.3382149299368524
2,0.1,removal,3,400,0.05,6,0.7994223197182675,0.32068624522656997
2,0.0,removal,1,1000,0.05,4,0.8214966441385979,0.2633909901707546
0,0.0,removal,2,800,0.12,6,0.9568859015021741,0.32804599164347004
3,0.2,replacement,2,400,0.05,6,0.861223894813062,0.3810790336577953
3,0.25,replacement,3,600,0.1,6,0.9654882236624761,0.3381375187659017
2,0.25,replacement,3,400,0.08,4,0.7991635625848577,0.3044651972196445
3,0.25,replacement,1,1000,0.12,10,0.995215999946274,0.3144899293428123
3,0.0,replacement,1,600,0.05,8,0.8990804914486561,0.34372597559309126
0,0.1,replacement,2,800,0.12,4,0.9243206783450787,0.29321251091324285
3,0.1,removal,2,1000,0.12,10,0.9817431540525369,0.2369810365299494
2,0.25,replacement,3,1000,0.05,8,0.9677270904628206,0.27907978908662967
0,0.2,replacement,1,800,0.1,8,0.9805589585697173,0.1282941563501463
2,0.25,removal,3,400,0.1,6,0.8997215103692345,0.21803319017161094
3,0.25,removal,1,1000,0.05,6,0.9269314968638827,0.2748899669184066
1,0.25,replacement,1,400,0.12,10,0.9634465409903018,0.25231913103875014
3,0.1,replacement,3,600,0.12,6,0.9811389180656778,0.357289667519853
0,0.25,replacement,1,1000,0.05,6,0.9338349720870023,0.17069564797613557
3,0.2,removal,2,600,0.12,10,0.96544615094154,0.3126455440770016
3,0.1,replacement,3,600,0.12,6,0.9811389180656778,0.357289667519853
2,0.2,replacement,3,800,0.12,4,0.9347720902443734,0.28773136299850577
3,0.25,removal,2,600,0.05,4,0.7490098383093383,0.41396254265544463
1,0.1,replacement,2,1000,0.08,10,0.9878828133645385,0.2818160991085116
3,0.0,removal,3,1000,0.12,4,0.9240943802514644,0.3324824798557833
3,0.25,removal,3,1000,0.05,4,0.8327317444837816,0.3430871909979081
3,0.1,replacement,1,400,0.12,10,0.9756566809921003,0.3123363961752553
1,0.25,removal,2,1000,0.1,8,0.9730820736640149,0.21726097671286526
3,0.2,replacement,3,600,0.1,10,0.9840371907292313,0.36666285828587475
0,0.0,removal,1,400,0.05,6,0.7986385596885869,0.18970016187107153
0,0.1,removal,3,800,0.12,10,0.9719427570270652,-0.07151587230393686
2,0.1,replacement,1,800,0.05,10,0.9597756506147644,0.27138369497509485
0,0.25,removal,1,600,0.05,6,0.8541391092093076,0.15051987643999942
1,0.1,replacement,2,400,0.08,6,0.9048006571672746,0.30908865937692553
3,0.0,removal,1,400,0.08,8,0.9082743472269268,0.33744519983547205
0,0.1,replacement,2,600,0.12,6,0.9685202729432133,0.2982485505643455
2,0.25,replacement,3,400,0.08,4,0.7991635625848577,0.3044651972196445
0,0.2,removal,1,800,0.1,6,0.9477207251099666,0.06608132971759795
2,0.2,removal,2,1000,0.1,4,0.9077136436568592,0.13991640671823202
1,0.25,replacement,2,800,0.1,4,0.9011692054164863,0.30005847285025466
3,0.1,replacement,1,400,0.05,10,0.9138332381675363,0.30839664079571916
3,0.1,replacement,3,800,0.12,4,0.9481615924085806,0.3826943591582146
3,0.25,removal,3,600,0.05,4,0.7617871550368155,0.34771294790964513
3,0.2,removal,1,1000,0.12,8,0.9803118346147063,0.25977227438788575
0,0.0,removal,2,800,0.08,6,0.9290973897418343,0.3572677001371869
0,0.25,removal,1,800,0.1,4,0.8730415173744286,0.11676379544171045
3,0.25,removal,3,400,0.08,10,0.9184410466488695,0.33620450581072014
3,0.1,removal,3,400,0.05,10,0.8615888220345634,0.3511756593694454
2,0.0,replacement,3,400,0.12,10,0.9408331077183248,0.2136570690812395
0,0.2,removal,2,600,0.08,4,0.7897637448115447,0.3824050343684121
3,0.25,removal,3,800,0.12,10,0.9771048704074609,0.2892290573464499
1,0.2,removal,1,800,0.08,6,0.9351101691272291,0.20814460098248544
1,0.1,removal,2,400,0.1,8,0.9182108247809229,0.24769334570384527
3,0.0,removal,1,1000,0.05,8,0.9430330687372366,0.3236545677347301
3,0.0,replacement,3,1000,0.05,6,0.9251635361382081,0.3420458621444403
1,0.0,removal,2,1000,0.1,4,0.897464430524713,0.29518494596595923
2,0.0,removal,3,600,0.08,6,0.9190887778769472,0.23043630290144945
1,0.2,removal,3,800,0.1,4,0.8770872491243205,0.30247230199252295
1,0.1,replacement,1,400,0.12,8,0.961113286637232,0.26543746437646243
0,0.25,replacement,2,800,0.1,6,0.9663396190890579,0.3095683848117037
3,0.0,removal,1,800,0.12,10,0.9743786207166376,0.29709177584165636
1,0.25,removal,3,600,0.05,6,0.8671858491582263,0.3122325163610469
0,0.25,removal,3,400,0.1,8,0.9218051815163892,0.011440490611288268
3,0.2,removal,2,400,0.1,10,0.9353143081470364,0.36654995925468103
1,0.0,removal,2,400,0.08,6,0.8683510086761466,0.29334686402849053
1,0.2,removal,1,600,0.12,8,0.955668735106213,0.1779848560495162
2,0.2,removal,3,1000,0.08,10,0.9683693200733003,0.15496829032323511
2,0.0,removal,3,600,0.08,10,0.9435029323204073,0.23837662491867206
0,0.1,replacement,1,400,0.05,8,0.872565967090234,0.1913953280672468
1,0.1,replacement,2,1000,0.12,8,0.9942132670555539,0.24731236566384363
3,0.0,removal,2,800,0.05,4,0.7880328995561484,0.4115996263639281
1,0.0,replacement,2,600,0.05,6,0.8594183031910442,0.3048774152604722
1,0.0,replacement,1,800,0.1,6,0.9480399713440735,0.14000638367080198
1,0.25,removal,1,800,0.05,4,0.7703135196579207,0.30091388143085085
3,0.1,replacement,2,600,0.08,4,0.8787991982089199,0.33278489506109865
0,0.25,removal,3,800,0.1,10,0.9661925152899736,-0.0994809509219261
2,0.25,removal,2,400,0.12,4,0.8377603513541153,0.2320785456156652
1,0.2,removal,2,1000,0.1,6,0.9627208672985565,0.2096621362945461
1,0.2,replacement,3,1000,0.05,4,0.8429963677755676,0.35775630912677336
3,0.0,replacement,2,800,0.1,8,0.9665573320947254,0.23041295069384882
0,0.0,removal,3,400,0.08,6,0.8662296152109334,0.1179950484854243
1,0.0,replacement,2,600,0.05,4,0.7360066281526045,0.3358646696147327
2,0.0,replacement,3,600,0.05,10,0.9075681015157148,0.27132463928766737
0,0.2,removal,1,800,0.1,8,0.9623711461394896,0.06746527926433665
0,0.0,removal,1,600,0.05,6,0.8579851490813383,0.15982285115709882
3,0.0,replacement,2,1000,0.12,6,0.9742112037186792,0.268001287885553
3,0.25,removal,1,800,0.12,8,0.9752477670794875,0.2696043927270638
1,0.2,removal,2,400,0.08,4,0.7424883397481947,0.335405877912911
3,0.1,removal,2,1000,0.1,8,0.9759884491589879,0.2840381398469105
2,0.2,removal,3,1000,0.12,8,0.9792862516095618,0.15529516693948497
0,0.25,removal,2,600,0.05,8,0.8812280175600015,0.3827718543007985
1,0.2,removal,3,1000,0.08,4,0.8746163853030757,0.2979343154733741
3,0.25,replacement,3,800,0.1,8,0.9886317248370857,0.3350556226535195
3,0.0,removal,1,400,0.05,6,0.8113002326122715,0.33953808917768846
1,0.2,removal,3,400,0.05,10,0.8556541447666166,0.31701133071559917
3,0.0,replacement,1,600,0.05,8,0.8990804914486561,0.34372597559309126
1,0.0,removal,2,400,0.08,10,0.9058874849660197,0.27605323208722665
0,0.1,replacement,2,1000,0.1,6,0.9821569044542107,0.28453341796951903
3,0.1,replacement,2,1000,0.12,4,0.9619214883282099,0.289755336360224
