leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
6,600,2,0.08,3,0.8701,0.4932,0.191
10,200,2,0.6,3,0.8858,0.3622,0.191
10,1600,2,0.2,1,0.892,0.4354,0.1978
8,500,2,0.08,3,0.8633,0.4691,0.191
10,1400,2,0.8,2,0.9024,0.0723,0.1836
10,1200,2,0.14,2,0.897,0.3501,0.1836
8,600,2,0.08,1,0.8709,0.4763,0.1978
10,200,2,0.06,3,0.7807,0.4191,0.191
8,600,2,0.1,3,0.8759,0.4303,0.191
8,1400,2,0.2,3,0.8921,0.4286,0.191
6,400,2,0.2,2,0.8895,0.3347,0.1836
10,600,2,0.4,1,0.8908,0.4329,0.1978
4,600,2,0.02,3,0.78,0.4329,0.191
8,1400,2,0.14,3,0.8906,0.4453,0.191
6,1000,2,0.06,1,0.8765,0.4991,0.1978
4,300,2,0.14,2,0.8744,0.3842,0.1836
10,1200,2,0.2,1,0.8909,0.4347,0.1978
8,100,2,0.1,3,0.765,0.3966,0.191
6,200,2,0.8,1,0.8888,0.3602,0.1978
10,100,2,0.8,3,0.8779,0.2661,0.191
8,400,2,0.02,2,0.7561,0.4027,0.1836
10,500,2,0.04,2,0.8362,0.3959,0.1836
4,1200,2,0.1,3,0.8866,0.5022,0.191
8,1600,2,0.04,2,0.8848,0.3793,0.1836
6,500,2,0.04,2,0.8363,0.3745,0.1836
10,100,2,0.06,2,0.732,0.4094,0.1836
10,500,2,0.12,2,0.8843,0.3607,0.1836
8,1200,2,0.1,2,0.8943,0.3645,0.1836
8,200,2,0.04,2,0.7559,0.4075,0.1836
6,1600,2,0.4,3,0.8943,0.3156,0.191
6,600,2,0.04,3,0.8397,0.4704,0.191
10,500,2,0.02,2,0.7778,0.4077,0.1836
8,100,2,0.06,1,0.7174,0.4414,0.1978
10,1200,2,0.14,2,0.897,0.3501,0.1836
10,600,2,0.4,2,0.8991,0.294,0.1836
4,1000,2,0.8,3,0.8944,0.2636,0.191
6,1600,2,0.06,3,0.8836,0.4635,0.191
6,1200,2,0.1,3,0.8866,0.4728,0.191
6,1000,2,0.12,3,0.8865,0.4728,0.191
8,1400,2,0.2,2,0.9001,0.4077,0.1836
8,300,2,0.06,1,0.8187,0.4829,0.1978
6,300,2,0.2,1,0.8769,0.4511,0.1978
10,1400,2,0.08,1,0.8852,0.4498,0.1978
4,200,2,0.02,1,0.6806,0.4084,0.1978
6,1400,2,0.08,2,0.894,0.3149,0.1836
10,1600,2,0.6,3,0.8945,0.3488,0.191
6,100,2,0.4,3,0.8637,0.36,0.191
10,400,2,0.06,2,0.8478,0.3664,0.1836
4,500,2,0.02,3,0.7638,0.4255,0.191
8,1600,2,0.12,1,0.89,0.5007,0.1978
10,200,2,0.4,1,0.8807,0.4386,0.1978
6,800,2,0.12,2,0.8923,0.368,0.1836
8,300,2,0.02,1,0.7194,0.4246,0.1978
6,1600,2,0.6,3,0.8945,0.3451,0.191
8,200,2,0.8,1,0.8888,0.2632,0.1978
6,400,2,0.6,2,0.8999,0.1853,0.1836
8,600,2,0.1,3,0.8759,0.4303,0.191
8,600,2,0.08,2,0.8787,0.4017,0.1836
8,300,2,0.1,2,0.8615,0.3825,0.1836
10,300,2,0.6,2,0.8977,0.1928,0.1836
10,1400,2,0.06,2,0.8894,0.3528,0.1836
8,1200,2,0.04,2,0.8778,0.3807,0.1836
4,300,2,0.8,2,0.8997,-0.0119,0.1836
4,1200,2,0.6,3,0.8944,0.4179,0.191
6,1600,2,0.04,1,0.8782,0.5027,0.1978
10,400,2,0.12,3,0.869,0.4733,0.191
6,200,2,0.08,2,0.8186,0.3425,0.1836
4,1000,2,0.06,3,0.8752,0.4705,0.191
4,200,2,0.6,3,0.8863,0.4357,0.191
8,1400,2,0.08,1,0.8861,0.4844,0.1978
8,100,2,0.02,3,0.5985,0.2994,0.191
10,1600,2,0.08,2,0.8946,0.3947,0.1836
6,1400,2,0.08,3,0.8858,0.4899,0.191
8,100,2,0.14,1,0.796,0.437,0.1978
4,500,2,0.4,3,0.8911,0.401,0.191
4,1400,2,0.08,1,0.8865,0.4542,0.1978
8,300,2,0.08,2,0.85,0.4081,0.1836
8,1200,2,0.4,2,0.9017,0.2365,0.1836
6,1400,2,0.12,2,0.8974,0.3645,0.1836
10,200,2,0.06,1,0.7808,0.4165,0.1978
4,1000,2,0.14,3,0.8881,0.4651,0.191
6,800,2,0.8,3,0.8943,0.21,0.191
8,300,2,0.1,1,0.8523,0.438,0.1978
6,1000,2,0.12,3,0.8865,0.4728,0.191
4,600,3,0.06,1,0.7707,0.385,0.1635
4,1400,3,0.1,1,0.8262,0.3896,0.1635
6,1200,3,0.14,2,0.8267,0.3774,0.1864
4,400,3,0.1,3,0.775,0.4458,0.1647
6,800,3,0.06,2,0.78,0.4719,0.1864
6,600,3,0.02,1,0.6887,0.3476,0.1635
10,200,3,0.4,3,0.8129,0.3808,0.1647
6,1200,3,0.04,1,0.7867,0.4028,0.1635
4,1000,3,0.8,1,0.8563,0.2882,0.1635
6,800,3,0.6,1,0.8509,0.2486,0.1635
4,1000,3,0.08,2,0.805,0.4477,0.1864
6,1400,3,0.4,2,0.8475,0.3467,0.1864
8,1200,3,0.8,1,0.8567,0.2554,0.1635
4,800,3,0.12,3,0.8191,0.4056,0.1647
8,800,3,0.6,3,0.8573,0.2348,0.1647
4,300,3,0.2,1,0.7953,0.3881,0.1635
8,1600,3,0.06,1,0.8132,0.4071,0.1635
4,1200,3,0.6,2,0.8509,0.1237,0.1864
4,1000,3,0.14,3,0.8313,0.3961,0.1647
8,500,3,0.6,1,0.8442,0.2397,0.1635
4,500,3,0.14,2,0.8018,0.4114,0.1864
10,300,3,0.02,1,0.6285,0.2966,0.1635
4,1200,3,0.08,3,0.8186,0.4187,0.1647
6,600,3,0.06,2,0.7626,0.472,0.1864
6,400,3,0.4,1,0.8322,0.375,0.1635
6,100,3,0.8,2,0.8138,0.2157,0.1864
8,600,3,0.8,3,0.8583,0.2636,0.1647
6,800,3,0.1,2,0.8052,0.445,0.1864
4,200,3,0.1,2,0.7222,0.4585,0.1864
10,500,3,0.2,2,0.81,0.4206,0.1864
6,300,3,0.14,3,0.7791,0.4265,0.1647
10,200,3,0.04,1,0.6519,0.315,0.1635
8,1400,3,0.06,3,0.8136,0.4301,0.1647
10,1600,3,0.06,1,0.8114,0.4057,0.1635
8,1600,3,0.4,3,0.8586,0.3128,0.1647
6,800,3,0.6,2,0.847,0.2447,0.1864
6,800,3,0.8,1,0.8547,0.2678,0.1635
6,800,3,0.8,2,0.8512,0.1325,0.1864
10,100,3,0.4,2,0.7801,0.429,0.1864
4,1600,3,0.04,2,0.7952,0.4596,0.1864
10,600,3,0.2,1,0.8215,0.4105,0.1635
6,200,3,0.02,1,0.5908,0.2717,0.1635
