leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
8,300,2,0.2,2,0.9846,0.3687,0.1866
10,1400,2,0.02,1,0.953,0.5412,0.1877
4,800,2,0.06,1,0.9789,0.5542,0.1877
8,500,2,0.2,1,0.9933,0.5521,0.1877
6,800,2,0.02,3,0.8989,0.4819,0.1974
6,100,2,0.6,3,0.9836,0.3189,0.1974
4,400,2,0.12,3,0.9764,0.5001,0.1974
6,1200,2,0.6,3,0.9953,0.3012,0.1974
8,400,2,0.06,2,0.9433,0.4142,0.1866
10,200,2,0.12,2,0.9442,0.4314,0.1866
6,100,2,0.06,2,0.7492,0.3573,0.1866
4,200,2,0.08,1,0.9009,0.5322,0.1877
4,1200,2,0.04,2,0.9787,0.387,0.1866
4,600,2,0.14,1,0.9921,0.5549,0.1877
6,1600,2,0.2,2,0.9963,0.3574,0.1866
8,200,2,0.1,2,0.9303,0.3906,0.1866
4,500,2,0.6,2,0.9963,0.2406,0.1866
10,300,2,0.8,2,0.9961,0.099,0.1866
10,800,2,0.6,1,0.9966,0.4473,0.1877
8,1200,2,0.14,2,0.9955,0.4044,0.1866
8,500,2,0.14,1,0.9888,0.558,0.1877
8,1600,2,0.4,3,0.9953,0.388,0.1974
10,300,2,0.08,2,0.9457,0.3922,0.1866
10,100,2,0.6,1,0.9842,0.4335,0.1877
6,200,2,0.8,2,0.9955,0.0394,0.1866
8,400,2,0.6,3,0.9952,0.3963,0.1974
6,400,2,0.6,3,0.9952,0.3004,0.1974
10,1000,2,0.6,1,0.9966,0.4474,0.1877
6,1600,2,0.4,2,0.9964,0.3614,0.1866
6,500,2,0.8,3,0.9953,0.3695,0.1974
8,500,2,0.1,3,0.9789,0.4791,0.1974
6,100,2,0.1,3,0.8306,0.4492,0.1974
10,100,2,0.8,1,0.9898,0.3927,0.1877
4,1400,2,0.12,2,0.9957,0.3722,0.1866
4,400,2,0.12,1,0.9808,0.5417,0.1877
4,800,2,0.04,2,0.9611,0.3951,0.1866
4,300,2,0.02,2,0.753,0.3792,0.1866
6,1000,2,0.6,1,0.9966,0.3602,0.1877
4,200,2,0.14,2,0.9566,0.3668,0.1866
6,100,2,0.14,2,0.8957,0.3493,0.1866
6,300,2,0.08,1,0.945,0.543,0.1877
8,800,2,0.6,3,0.9953,0.3972,0.1974
8,1400,2,0.8,2,0.9964,0.0577,0.1866
6,400,2,0.1,1,0.9733,0.5377,0.1877
8,1200,2,0.04,3,0.9772,0.4995,0.1974
4,1400,2,0.06,1,0.9915,0.5606,0.1877
6,500,2,0.1,3,0.9786,0.4741,0.1974
8,800,2,0.2,1,0.9958,0.5533,0.1877
8,600,2,0.08,3,0.9766,0.4892,0.1974
4,1000,2,0.02,1,0.9254,0.5589,0.1877
6,1600,2,0.4,2,0.9964,0.3614,0.1866
6,600,2,0.6,3,0.9953,0.3007,0.1974
6,1000,2,0.4,1,0.9966,0.5041,0.1877
4,500,2,0.08,1,0.9731,0.5421,0.1877
4,600,2,0.8,2,0.9964,0.1268,0.1866
8,600,2,0.06,2,0.968,0.4122,0.1866
4,1600,2,0.06,3,0.9916,0.5063,0.1974
6,1400,2,0.02,3,0.9501,0.4907,0.1974
6,1600,2,0.04,1,0.9873,0.5635,0.1877
4,500,2,0.08,1,0.9731,0.5421,0.1877
4,1000,2,0.4,1,0.9966,0.524,0.1877
10,1600,2,0.2,1,0.9966,0.5188,0.1877
6,300,2,0.2,1,0.986,0.539,0.1877
8,200,2,0.04,3,0.7918,0.4447,0.1974
10,600,2,0.12,1,0.9888,0.5489,0.1877
10,1400,2,0.14,1,0.9961,0.5411,0.1877
8,1600,2,0.12,3,0.9948,0.5101,0.1974
8,1200,2,0.08,2,0.9921,0.3865,0.1866
4,600,2,0.08,1,0.9804,0.5457,0.1877
8,1400,2,0.14,1,0.9961,0.5598,0.1877
8,500,2,0.14,1,0.9888,0.558,0.1877
8,500,2,0.6,2,0.9963,0.2513,0.1866
10,600,2,0.12,2,0.9882,0.4328,0.1866
10,800,2,0.8,3,0.9953,0.3446,0.1974
4,1200,2,0.06,3,0.9878,0.5068,0.1974
6,600,2,0.8,3,0.9953,0.3699,0.1974
10,300,2,0.06,1,0.915,0.537,0.1877
10,200,2,0.12,2,0.9442,0.4314,0.1866
10,1600,2,0.08,1,0.9947,0.572,0.1877
10,1600,2,0.02,1,0.9608,0.543,0.1877
4,1000,3,0.04,2,0.8157,0.5115,0.1938
8,300,3,0.02,1,0.6024,0.3934,0.1866
10,1400,3,0.2,1,0.9279,0.3629,0.1866
10,300,3,0.6,3,0.9326,0.3515,0.1825
8,1000,3,0.12,1,0.8993,0.4279,0.1866
4,800,3,0.4,2,0.9384,0.4244,0.1938
4,800,3,0.02,1,0.7292,0.4347,0.1866
4,1200,3,0.04,2,0.8343,0.5073,0.1938
8,500,3,0.02,1,0.6767,0.4277,0.1866
4,800,3,0.12,1,0.8881,0.4386,0.1866
10,1600,3,0.6,3,0.9667,0.2023,0.1825
8,800,3,0.6,2,0.9463,0.3326,0.1938
6,600,3,0.8,2,0.9494,0.3178,0.1938
4,400,3,0.14,2,0.8512,0.5189,0.1938
10,500,3,0.1,3,0.8397,0.4834,0.1825
6,1600,3,0.06,3,0.8984,0.4573,0.1825
10,1600,3,0.2,3,0.9452,0.3901,0.1825
8,400,3,0.02,3,0.6437,0.4401,0.1825
6,400,3,0.1,3,0.8261,0.4786,0.1825
10,300,3,0.02,2,0.5978,0.4666,0.1938
6,200,3,0.2,2,0.8241,0.5255,0.1938
4,800,3,0.04,2,0.7906,0.5158,0.1938
6,1200,3,0.06,2,0.8634,0.5139,0.1938
10,800,3,0.1,2,0.868,0.5067,0.1938
8,1200,3,0.6,2,0.9517,0.2966,0.1938
8,600,3,0.8,1,0.9472,0.2115,0.1866
8,800,3,0.14,3,0.9073,0.4357,0.1825
6,400,3,0.02,3,0.6438,0.4435,0.1825
10,300,3,0.08,2,0.7546,0.5357,0.1938
6,800,3,0.8,3,0.9656,0.2208,0.1825
10,1000,3,0.14,1,0.9014,0.4244,0.1866
10,500,3,0.14,1,0.8619,0.4551,0.1866
8,500,3,0.2,3,0.9003,0.4385,0.1825
10,400,3,0.08,1,0.7973,0.4614,0.1866
8,1000,3,0.02,2,0.7406,0.5314,0.1938
6,400,3,0.1,3,0.8261,0.4786,0.1825
8,600,3,0.04,1,0.7681,0.4545,0.1866
8,600,3,0.6,2,0.9398,0.3547,0.1938
10,300,3,0.6,3,0.9326,0.3515,0.1825
8,400,3,0.8,1,0.9403,0.2374,0.1866
10,200,3,0.14,3,0.7854,0.4719,0.1825
4,300,3,0.06,1,0.735,0.4381,0.1866
6,500,3,0.12,1,0.857,0.4508,0.1866
6,1200,3,0.06,1,0.8713,0.4503,0.1866
8,1400,3,0.2,3,0.9441,0.369,0.1825
6,400,3,0.8,3,0.9576,0.2683,0.1825
4,100,3,0.06,2,0.5986,0.4586,0.1938
4,500,3,0.2,1,0.8894,0.4371,0.1866
6,800,3,0.12,2,0.8832,0.4909,0.1938
8,1600,3,0.8,1,0.9533,0.1578,0.1866
4,200,3,0.8,2,0.9245,0.4216,0.1938
10,1000,3,0.14,3,0.9153,0.42,0.1825
4,500,3,0.12,1,0.8574,0.4571,0.1866
8,200,3,0.08,1,0.7255,0.4223,0.1866
8,200,3,0.8,1,0.9199,0.2696,0.1866
8,600,3,0.12,3,0.8728,0.4575,0.1825
6,100,3,0.08,2,0.6357,0.4798,0.1938
4,1000,3,0.06,1,0.8569,0.4489,0.1866
8,800,3,0.14,2,0.8869,0.4889,0.1938
4,1200,3,0.8,1,0.953,0.2102,0.1866
6,200,3,0.12,2,0.7715,0.5243,0.1938
4,200,3,0.8,2,0.9245,0.4216,0.1938
6,300,3,0.1,3,0.7986,0.4776,0.1825
10,500,3,0.06,2,0.7746,0.5315,0.1938
10,1200,3,0.04,2,0.8266,0.5145,0.1938
6,300,3,0.1,3,0.7986,0.4776,0.1825
6,200,3,0.8,2,0.9201,0.384,0.1938
6,300,3,0.04,2,0.6899,0.5087,0.1938
4,1000,3,0.6,1,0.9499,0.2739,0.1866
4,300,3,0.12,1,0.8166,0.4586,0.1866
8,300,3,0.8,1,0.9333,0.2506,0.1866
10,100,3,0.02,2,0.4273,0.3537,0.1938
8,300,3,0.8,2,0.9327,0.3785,0.1938
4,300,3,0.02,1,0.6017,0.3857,0.1866
10,200,3,0.08,2,0.7108,0.5242,0.1938
8,1200,3,0.12,3,0.9152,0.4202,0.1825
6,300,3,0.12,3,0.8171,0.4724,0.1825
10,1600,3,0.02,3,0.7955,0.4801,0.1825
8,500,3,0.08,3,0.8259,0.4843,0.1825
4,1600,3,0.08,1,0.9019,0.4426,0.1866
4,1400,3,0.1,3,0.9231,0.433,0.1825
10,800,3,0.06,3,0.8372,0.4755,0.1825
4,300,3,0.12,1,0.8166,0.4586,0.1866
10,1200,3,0.8,2,0.9541,0.2426,0.1938
8,1000,3,0.8,1,0.9515,0.1786,0.1866
4,1000,3,0.4,3,0.9594,0.3091,0.1825
10,100,3,0.2,1,0.7465,0.4298,0.1866
8,500,3,0.08,1,0.8178,0.4432,0.1866
10,100,3,0.1,3,0.6694,0.458,0.1825
8,1000,3,0.02,2,0.7406,0.5314,0.1938
4,200,3,0.1,3,0.7528,0.4726,0.1825
4,800,3,0.06,3,0.8435,0.4839,0.1825
4,1200,3,0.02,2,0.7642,0.5371,0.1938
4,1200,3,0.6,1,0.9512,0.2636,0.1866
6,600,3,0.02,3,0.6955,0.469,0.1825
4,1000,3,0.6,3,0.9648,0.2217,0.1825
4,600,3,0.08,3,0.8485,0.4659,0.1825
10,600,3,0.2,1,0.8963,0.4174,0.1866
6,500,3,0.06,3,0.8001,0.4796,0.1825
6,200,3,0.02,1,0.5438,0.3587,0.1866
8,1200,4,0.1,2,0.9769,0.4722,0.1753
8,300,4,0.02,3,0.6772,0.3784,0.2087
10,300,4,0.02,1,0.6823,0.3476,0.1928
6,200,4,0.12,2,0.8801,0.5164,0.1753
8,1400,4,0.06,2,0.9655,0.4773,0.1753
8,300,4,0.04,1,0.8013,0.3744,0.1928
10,100,4,0.6,1,0.9549,0.1438,0.1928
10,500,4,0.02,1,0.7758,0.383,0.1928
4,300,4,0.12,2,0.9189,0.5029,0.1753
8,500,4,0.02,3,0.77,0.4298,0.2087
4,500,4,0.02,3,0.7666,0.4335,0.2087
10,500,4,0.6,3,0.99,0.4152,0.2087
4,1600,4,0.14,1,0.9886,0.2529,0.1928
8,100,4,0.1,3,0.76,0.445,0.2087
8,200,4,0.1,3,0.8672,0.4918,0.2087
4,1400,4,0.1,1,0.9836,0.3217,0.1928
10,500,4,0.4,2,0.9873,0.3729,0.1753
4,800,4,0.08,2,0.9575,0.5173,0.1753
8,600,4,0.08,2,0.9409,0.5036,0.1753
8,600,4,0.14,2,0.9674,0.5011,0.1753
6,1000,4,0.14,3,0.9816,0.4424,0.2087
6,1200,4,0.08,3,0.9712,0.4457,0.2087
8,100,4,0.08,2,0.7064,0.5153,0.1753
6,800,4,0.1,2,0.966,0.4551,0.1753
6,600,4,0.04,2,0.8854,0.5271,0.1753
8,600,4,0.08,1,0.9407,0.3216,0.1928
4,300,4,0.1,2,0.9085,0.4949,0.1753
10,1600,4,0.02,3,0.9064,0.469,0.2087
6,1600,4,0.04,1,0.9568,0.3402,0.1928
8,1400,4,0.04,1,0.9487,0.3393,0.1928
8,800,4,0.08,3,0.9552,0.4544,0.2087
4,200,4,0.02,3,0.6153,0.3512,0.2087
6,1000,4,0.04,2,0.9303,0.5079,0.1753
8,500,4,0.08,3,0.9263,0.4498,0.2087
8,1000,4,0.12,3,0.9764,0.4513,0.2087
8,500,4,0.08,3,0.9263,0.4498,0.2087
10,800,4,0.12,3,0.9665,0.4773,0.2087
4,300,4,0.12,2,0.9189,0.5029,0.1753
10,1000,4,0.02,2,0.8563,0.5203,0.1753
6,600,4,0.04,1,0.8849,0.3714,0.1928
10,1200,4,0.4,2,0.993,0.3687,0.1753
6,1000,4,0.08,1,0.9678,0.3385,0.1928
4,1000,4,0.8,1,0.9917,0.0803,0.1928
6,1400,4,0.02,2,0.8965,0.5093,0.1753
4,600,4,0.8,3,0.9915,0.2171,0.2087
4,1000,4,0.08,2,0.9676,0.5126,0.1753
8,200,4,0.04,1,0.7319,0.3586,0.1928
10,800,4,0.6,1,0.9914,0.1037,0.1928
4,100,4,0.1,2,0.7494,0.5112,0.1753
6,1400,4,0.4,2,0.9934,0.4175,0.1753
10,1600,4,0.1,2,0.9817,0.4452,0.1753
6,1400,4,0.06,2,0.9676,0.4661,0.1753
8,1600,4,0.1,2,0.9832,0.47,0.1753
8,100,4,0.14,2,0.8102,0.538,0.1753
10,1600,4,0.06,3,0.9672,0.4683,0.2087
6,1400,4,0.08,3,0.9753,0.444,0.2087
10,800,4,0.8,3,0.9915,0.3232,0.2087
4,300,4,0.1,1,0.9069,0.3512,0.1928
6,800,4,0.04,1,0.9109,0.3638,0.1928
10,800,4,0.8,1,0.9916,0.1062,0.1928
6,600,4,0.1,2,0.9531,0.4588,0.1753
8,100,4,0.08,3,0.7204,0.38,0.2087
4,100,4,0.6,2,0.9569,0.39,0.1753
4,1400,4,0.14,3,0.9864,0.4611,0.2087
6,800,4,0.14,1,0.9792,0.3442,0.1928
8,300,4,0.04,3,0.7967,0.4427,0.2087
10,1400,4,0.4,3,0.9914,0.419,0.2087
6,500,4,0.6,1,0.9908,0.2841,0.1928
10,600,4,0.14,1,0.9649,0.3578,0.1928
6,1600,4,0.2,1,0.9905,0.3254,0.1928
10,400,4,0.6,3,0.9885,0.4143,0.2087
10,1600,4,0.4,1,0.9916,0.2842,0.1928
4,800,4,0.12,3,0.9735,0.4667,0.2087
6,1000,4,0.14,3,0.9816,0.4424,0.2087
6,300,4,0.8,1,0.9901,0.0198,0.1928
6,500,4,0.8,3,0.9913,0.3399,0.2087
10,300,4,0.8,3,0.9886,0.3181,0.2087
4,800,4,0.2,1,0.986,0.3477,0.1928
8,600,4,0.2,1,0.978,0.2925,0.1928
10,600,4,0.1,2,0.9455,0.4675,0.1753
10,1600,4,0.08,1,0.9796,0.3435,0.1928
8,1600,4,0.14,3,0.9874,0.4916,0.2087
6,100,4,0.06,3,0.6712,0.368,0.2087
4,600,4,0.14,1,0.9707,0.2603,0.1928
4,500,4,0.08,3,0.9293,0.4619,0.2087
6,800,4,0.14,2,0.9771,0.4483,0.1753
6,1000,4,0.2,3,0.9868,0.4417,0.2087
4,1000,4,0.04,2,0.9279,0.4864,0.1753
8,400,4,0.8,1,0.9908,0.0042,0.1928
8,1000,4,0.2,3,0.986,0.4647,0.2087
6,1400,4,0.02,2,0.8965,0.5093,0.1753
4,1400,4,0.1,3,0.9813,0.4487,0.2087
4,300,4,0.04,2,0.7854,0.5192,0.1753
10,1400,4,0.08,1,0.9765,0.3437,0.1928
6,200,4,0.02,3,0.6109,0.3498,0.2087
8,300,4,0.12,3,0.9191,0.4517,0.2087
10,1200,4,0.8,2,0.9935,0.2565,0.1753
4,1200,4,0.2,3,0.9888,0.4283,0.2087
8,1400,4,0.12,3,0.9831,0.4524,0.2087
4,600,4,0.12,3,0.962,0.4659,0.2087
6,1200,5,0.4,2,0.995,0.5162,0.2077
10,600,5,0.1,3,0.9641,0.3829,0.2077
4,600,5,0.08,1,0.9505,0.5427,0.2103
6,1400,5,0.04,3,0.962,0.4076,0.2077
6,500,5,0.12,3,0.9652,0.3937,0.2077
10,1200,5,0.1,1,0.9842,0.5096,0.2103
4,800,5,0.14,3,0.9861,0.3403,0.2077
8,400,5,0.12,2,0.9499,0.5551,0.2077
10,1400,5,0.08,1,0.9826,0.495,0.2103
10,200,5,0.4,3,0.9775,0.341,0.2077
10,1000,5,0.2,2,0.9913,0.561,0.2077
10,1200,5,0.8,1,0.9939,0.3554,0.2103
8,500,5,0.2,3,0.983,0.3547,0.2077
8,400,5,0.04,1,0.8613,0.5437,0.2103
8,100,5,0.6,2,0.9632,0.5423,0.2077
10,1400,5,0.4,2,0.995,0.5096,0.2077
6,100,5,0.6,3,0.9668,0.255,0.2077
4,200,5,0.2,2,0.939,0.5473,0.2077
10,400,5,0.2,1,0.9716,0.5188,0.2103
6,1000,5,0.8,1,0.9939,0.2777,0.2103
10,1000,5,0.06,3,0.9634,0.3886,0.2077
6,1400,5,0.4,1,0.9939,0.3823,0.2103
4,1000,5,0.4,1,0.9938,0.4108,0.2103
4,600,5,0.1,2,0.9624,0.5778,0.2077
6,500,5,0.1,2,0.9518,0.564,0.2077
10,400,5,0.1,3,0.94,0.4034,0.2077
10,200,5,0.14,1,0.916,0.534,0.2103
8,300,5,0.12,1,0.9337,0.5307,0.2103
6,800,5,0.2,3,0.9915,0.3531,0.2077
8,500,5,0.12,2,0.962,0.5541,0.2077
10,1400,5,0.08,1,0.9826,0.495,0.2103
10,1200,5,0.6,3,0.9955,0.2109,0.2077
4,1200,5,0.14,2,0.9914,0.5669,0.2077
4,1600,5,0.2,3,0.9951,0.278,0.2077
4,500,5,0.12,1,0.963,0.5542,0.2103
8,300,5,0.1,1,0.9174,0.5457,0.2103
6,1200,5,0.02,3,0.9003,0.4249,0.2077
4,1200,5,0.02,3,0.9025,0.4366,0.2077
10,1200,5,0.8,1,0.9939,0.3554,0.2103
6,1600,5,0.06,1,0.98,0.527,0.2103
4,600,5,0.02,1,0.8221,0.5461,0.2103
8,600,5,0.12,3,0.971,0.4048,0.2077
4,300,5,0.06,1,0.8721,0.545,0.2103
4,800,5,0.1,3,0.9773,0.3493,0.2077
10,400,5,0.1,3,0.94,0.4034,0.2077
8,600,5,0.14,1,0.9747,0.4625,0.2103
8,600,5,0.8,3,0.9955,0.0122,0.2077
4,100,5,0.6,1,0.9685,0.4752,0.2103
10,200,5,0.02,2,0.6599,0.4854,0.2077
4,300,5,0.06,2,0.8618,0.5734,0.2077
6,1000,5,0.12,1,0.9845,0.5125,0.2103
4,500,5,0.2,3,0.9834,0.3024,0.2077
4,400,5,0.1,3,0.9454,0.3832,0.2077
4,500,5,0.08,3,0.9448,0.3988,0.2077
6,200,5,0.14,2,0.9117,0.5563,0.2077
6,400,5,0.14,3,0.9605,0.3847,0.2077
10,300,5,0.06,2,0.8702,0.584,0.2077
10,1600,5,0.12,1,0.9902,0.4836,0.2103
6,600,5,0.4,1,0.993,0.3908,0.2103
8,1600,5,0.08,2,0.9856,0.598,0.2077
4,1400,5,0.8,2,0.9951,0.4271,0.2077
8,1600,5,0.6,2,0.9951,0.5239,0.2077
8,600,5,0.04,1,0.9008,0.5552,0.2103
8,1200,5,0.4,2,0.995,0.4913,0.2077
8,1000,5,0.02,1,0.8833,0.566,0.2103
4,600,5,0.04,2,0.8967,0.5712,0.2077
4,1600,5,0.1,3,0.9914,0.3186,0.2077
8,1000,5,0.2,1,0.9915,0.4631,0.2103
4,1400,5,0.4,2,0.9951,0.4917,0.2077
4,200,5,0.2,3,0.9428,0.341,0.2077
4,600,5,0.04,1,0.9017,0.5585,0.2103
6,100,5,0.1,2,0.7899,0.5443,0.2077
4,800,5,0.4,1,0.9936,0.4134,0.2103
6,1200,5,0.4,1,0.9939,0.3829,0.2103
10,1000,5,0.14,2,0.9868,0.5694,0.2077
10,500,5,0.1,1,0.9519,0.5429,0.2103
4,1600,5,0.12,3,0.9929,0.3566,0.2077
4,1400,5,0.02,3,0.9167,0.4343,0.2077
8,1400,5,0.4,3,0.9955,0.3314,0.2077
4,400,5,0.4,3,0.9921,0.3133,0.2077
6,400,5,0.04,2,0.8525,0.5824,0.2077
10,100,5,0.1,3,0.8005,0.421,0.2077
4,1600,5,0.8,1,0.9939,0.1831,0.2103
8,800,5,0.02,2,0.8541,0.5781,0.2077
10,800,5,0.02,2,0.8497,0.5722,0.2077
10,400,5,0.1,1,0.9387,0.5496,0.2103
6,1200,5,0.06,3,0.9732,0.4009,0.2077
8,600,5,0.04,3,0.9019,0.4179,0.2077
6,400,5,0.6,3,0.9944,0.1919,0.2077
8,100,5,0.04,1,0.675,0.4735,0.2103
4,1400,5,0.4,3,0.9955,0.2938,0.2077
8,800,5,0.8,2,0.9951,0.4859,0.2077
6,1200,5,0.02,2,0.895,0.5783,0.2077
6,800,5,0.2,2,0.9902,0.5568,0.2077
4,100,5,0.8,2,0.9798,0.443,0.2077
10,1600,5,0.12,1,0.9902,0.4836,0.2103
10,200,5,0.4,2,0.9752,0.5347,0.2077
8,400,5,0.4,2,0.9899,0.5026,0.2077
4,600,5,0.12,3,0.9732,0.3914,0.2077
4,300,5,0.04,3,0.8176,0.4427,0.2077
6,300,6,0.08,3,0.8721,0.576,0.1985
4,400,6,0.2,2,0.9696,0.4207,0.2072
4,100,6,0.2,2,0.8532,0.4314,0.2072
6,1600,6,0.6,2,0.9976,0.2416,0.2072
6,200,6,0.08,1,0.8324,0.4934,0.1974
4,200,6,0.4,1,0.9712,0.4927,0.1974
10,1200,6,0.8,3,0.9942,0.4929,0.1985
6,200,6,0.12,2,0.8774,0.4409,0.2072
8,200,6,0.08,1,0.8301,0.5231,0.1974
8,400,6,0.06,1,0.8741,0.5176,0.1974
4,800,6,0.08,3,0.9509,0.5997,0.1985
6,1400,6,0.14,3,0.9889,0.5911,0.1985
10,800,6,0.12,3,0.968,0.5919,0.1985
