min_CNLs,consensus_thres,consensus_alg,random_seed,tree,learn_rate,leaves,depth,subsample,colsample_bylevel,accuracy_train,accuracy_test
0,0.2,removal,3,1000,0.03,13,10,0.55,0.68,0.8922520109694982,0.12658527620415483
0,0.25,removal,1,600,0.005,25,6,0.39,0.65,0.49589166661852613,0.2691826155697987
3,0.2,removal,2,1000,0.05,7,6,0.5,0.64,0.926976053816429,0.15034930563465798
3,0.0,replacement,3,1000,0.03,4,7,0.35,0.12,0.7861521680362755,0.3577546814179139
1,0.0,replacement,1,600,0.01,10,6,0.21,0.59,0.5789410428338839,0.2883502022848601
0,0.25,removal,1,600,0.01,4,8,0.07,0.87,0.5970379824750895,0.28338940044944083
0,0.2,removal,1,800,0.03,7,9,0.62,0.98,0.8708297953631038,0.19558002363119975
1,0.0,replacement,1,800,0.01,4,10,0.52,0.81,0.7058847389731447,0.283037145754633
0,0.0,replacement,1,800,0.01,13,6,0.7,0.19,0.5435698103197708,0.29055568077254645
1,0.0,removal,4,600,0.03,4,9,0.05,0.41,0.7276061513074336,0.2632331999497258
0,0.0,removal,4,1000,0.01,4,8,0.67,0.41,0.6589584383264102,0.27249852508358785
3,0.2,replacement,2,600,0.03,13,6,0.87,0.8,0.850197178532685,0.20980173655733736
5,0.2,replacement,4,600,0.03,10,7,0.78,0.66,0.8815665360355761,-0.10001074474737148
1,0.25,removal,4,800,0.05,7,7,0.76,0.37,0.8958621862715952,0.20570471274630175
3,0.25,removal,5,800,0.01,10,9,1.0,0.62,0.7306235184827463,0.32355630031601734
1,0.0,removal,1,1000,0.05,13,9,0.93,0.92,0.9475749375300744,0.17962252071585072
1,0.2,removal,2,800,0.03,10,9,0.06,0.45,0.7998977631141249,0.11019374340834265
5,0.2,replacement,3,800,0.03,25,9,0.59,0.18,0.9070646323853487,0.15830041537587025
1,0.2,replacement,2,1000,0.01,25,10,0.68,0.37,0.7499580335031908,0.17064276424052438
3,0.25,replacement,2,1000,0.005,4,7,0.15,0.68,0.5780991572642397,0.268620390114509
3,0.0,replacement,3,1000,0.005,7,10,0.05,0.88,0.6096924671985646,0.37780996755467555
0,0.2,replacement,1,600,0.005,10,10,0.28,0.66,0.5190480908565719,0.24840856630755348
0,0.25,replacement,4,1000,0.03,4,10,0.07,0.11,0.7424032555437945,0.22001305284599249
0,0.25,removal,3,600,0.03,4,6,0.47,0.44,0.7296953348726212,0.18049868849305928
0,0.0,removal,3,1000,0.01,10,7,0.3,0.6,0.6559708958479453,0.19290236302074604
5,0.2,removal,2,600,0.005,13,7,0.51,0.64,0.5807976279418674,0.24367605804145953
1,0.2,replacement,1,800,0.03,7,6,0.34,0.53,0.8178849677876617,0.28351285386872194
0,0.0,replacement,1,1000,0.01,25,8,0.91,0.55,0.6746978238851703,0.29143120261703825
0,0.2,removal,2,800,0.01,10,7,0.9,0.89,0.649679302004572,0.37160064537938875
5,0.2,removal,1,1000,0.005,25,7,0.97,0.13,0.5914012263096546,0.3432357045624933
1,0.25,removal,3,1000,0.005,13,10,0.34,0.79,0.6465250404611889,0.30597455186382416
3,0.25,removal,1,1000,0.03,4,8,0.65,0.57,0.9069613200376648,0.16717178233172347
3,0.2,replacement,4,600,0.03,7,7,0.18,0.29,0.7882538447181642,0.30830663928923163
1,0.0,removal,4,1000,0.05,10,7,0.17,0.25,0.8516068891023791,0.26600684008013553
0,0.25,replacement,4,1000,0.01,4,6,0.28,0.78,0.6551654782056326,0.22903224192547467
1,0.25,replacement,3,800,0.03,13,6,0.37,0.46,0.8011511682774236,0.28643441057603636
3,0.2,removal,5,1000,0.05,10,8,0.66,0.8,0.9480039223133128,0.31324384428731367
5,0.2,replacement,1,1000,0.005,13,6,0.8,0.27,0.5876793567510278,0.3145023890527303
0,0.0,replacement,4,600,0.005,7,9,0.14,0.07,0.3826237182052604,0.22141398240035215
5,0.0,replacement,4,1000,0.03,13,10,0.33,0.12,0.8508089802789829,-0.0864048660533916
0,0.0,replacement,1,800,0.01,13,7,0.49,0.61,0.6279935955377839,0.29221302651225833
5,0.2,removal,3,600,0.005,13,8,1.0,0.57,0.6071424634764786,0.15978927295420797
0,0.2,replacement,1,600,0.05,7,6,0.74,0.29,0.8584519829559857,0.2502519047190457
3,0.0,removal,3,800,0.005,13,6,0.37,0.18,0.5088809186392385,0.37103300829897035
0,0.0,replacement,5,800,0.05,25,6,0.74,0.77,0.8803024133298072,0.22238451282093397
0,0.2,replacement,3,800,0.05,7,6,0.05,0.49,0.678657998859856,0.24255596782449673
1,0.0,replacement,3,800,0.01,13,8,0.49,0.87,0.6803254789053704,0.3004190639175599
0,0.0,removal,1,600,0.01,4,8,0.11,0.88,0.5998810744580608,0.2858143385558747
1,0.0,removal,1,1000,0.03,25,10,1.0,0.89,0.9076588052800891,0.2251622540444569
0,0.2,removal,3,600,0.01,13,6,0.57,0.17,0.5073343452556384,0.24982033931462044
3,0.2,removal,1,600,0.01,25,7,0.41,0.09,0.5699786207193047,0.24511546438890508
0,0.2,removal,2,600,0.01,7,6,0.07,0.62,0.5463908907764573,0.3578497155003372
1,0.0,replacement,3,1000,0.05,10,8,0.8,0.88,0.9386810863515991,0.23946076139960704
1,0.25,replacement,5,600,0.05,4,6,0.4,0.8,0.8696104190352403,0.15706068201919632
3,0.25,removal,1,800,0.005,13,9,0.4,0.2,0.6044545494075029,0.26113409731747494
3,0.0,replacement,3,1000,0.01,4,8,0.47,0.73,0.7337633520710429,0.3785692426126418
1,0.2,removal,3,600,0.01,10,7,0.06,0.16,0.5251028150509822,0.3102725479484071
3,0.25,removal,2,800,0.05,13,7,0.74,0.88,0.935871679748275,0.15151916366434848
0,0.2,replacement,5,800,0.05,4,10,1.0,0.68,0.9528056915160633,0.193172145904694
1,0.0,replacement,3,1000,0.03,25,10,0.68,0.46,0.8772554138241146,0.2774371079368734
5,0.0,removal,4,600,0.01,25,10,0.17,0.07,0.5829086053513404,0.005139127232751894
3,0.2,replacement,4,1000,0.05,25,10,0.1,0.49,0.8289603153467857,0.269447971714628
3,0.25,replacement,2,600,0.01,10,6,0.36,0.96,0.6335965496698346,0.2737296941615728
1,0.0,replacement,4,1000,0.01,7,7,0.99,0.54,0.6989441809994439,0.25498548638622265
1,0.0,removal,1,1000,0.03,7,6,0.69,0.21,0.7820524432736612,0.2500400371545495
5,0.0,replacement,4,800,0.03,4,9,0.93,0.83,0.9048310104350101,-0.21779292095912184
1,0.25,replacement,1,600,0.005,10,9,0.35,0.91,0.5202946104200343,0.2816761711109771
1,0.25,removal,4,600,0.01,13,7,0.28,0.23,0.5977675179689794,0.26037190164723745
5,0.0,replacement,2,1000,0.05,25,8,0.98,0.44,0.9473862811983744,0.25054058661389
3,0.25,replacement,2,600,0.03,7,10,0.98,0.55,0.9002091690639211,0.19784613697210662
0,0.0,replacement,5,600,0.01,25,10,0.1,0.28,0.5711809575658802,0.2704260768843221
5,0.25,removal,4,600,0.03,4,10,0.35,0.44,0.8617885404660768,-0.17196314458183592
1,0.0,removal,3,1000,0.05,10,7,0.63,0.09,0.7870550510003159,0.2661811389934233
3,0.25,replacement,4,1000,0.05,7,9,0.61,0.63,0.9723983312339892,0.27182227520824065
1,0.25,removal,1,800,0.05,25,8,0.68,0.97,0.9285532551355105,0.19495011877025226
5,0.2,replacement,5,600,0.01,10,8,0.63,0.44,0.6829856340001859,0.28198404011479183
3,0.2,removal,1,1000,0.01,4,10,0.77,0.81,0.7866555539579186,0.24739998285803266
1,0.2,removal,4,1000,0.05,7,9,0.43,0.07,0.8048022331096552,0.27209011066548905
0,0.0,replacement,2,1000,0.03,13,6,0.64,0.56,0.8237318948786323,0.2969066561812166
3,0.0,removal,4,1000,0.05,4,9,0.97,0.18,0.9065829884520678,0.3448903352067113
3,0.0,removal,4,800,0.03,13,8,0.21,0.6,0.846686120843438,0.37904437593571694
3,0.2,removal,1,600,0.05,4,6,0.14,0.84,0.8629541736550674,0.23339046288551024
5,0.25,removal,2,1000,0.03,13,6,0.49,0.05,0.7619159921070626,0.22960333080935602
5,0.2,removal,1,800,0.005,10,6,0.72,0.29,0.578030352785918,0.3388950680607662
1,0.25,removal,4,1000,0.03,4,9,0.61,0.72,0.9037441609502008,0.22046156825782048
3,0.25,replacement,1,800,0.01,13,8,0.76,0.57,0.7264872325253804,0.2157185713481823
1,0.0,replacement,5,600,0.01,7,9,0.76,0.58,0.6578145213768152,0.1227586116204824
3,0.0,replacement,5,800,0.05,25,6,0.84,0.55,0.900599197695446,0.3290536190752593
3,0.2,replacement,2,800,0.005,25,8,0.26,0.33,0.5668949184952302,0.26531166106173176
1,0.25,replacement,2,600,0.005,10,7,0.59,0.09,0.4219296127972305,0.17980777460505926
1,0.2,removal,4,800,0.03,7,9,0.69,0.17,0.7992535141805628,0.23470667644394627
3,0.2,removal,4,800,0.03,4,6,0.62,0.22,0.7870635881856437,0.3802371279036957
3,0.25,removal,1,1000,0.03,10,10,0.35,0.78,0.9187018172158639,0.18996481624489092
0,0.2,removal,2,600,0.005,10,10,0.8,0.4,0.5317377129033618,0.3435180362970258
0,0.0,replacement,2,1000,0.05,13,9,0.29,0.61,0.9156401823350686,0.22442033653708326
3,0.25,removal,1,600,0.005,7,10,0.56,0.82,0.6315814667499953,0.2617794135437682
3,0.2,removal,5,600,0.01,4,10,0.8,0.86,0.7010748363030417,0.3283034840595379
1,0.0,replacement,2,1000,0.005,25,9,0.08,0.12,0.5304539290750322,0.20079711133915656
0,0.2,replacement,5,600,0.05,7,7,0.95,0.67,0.9093381493158943,0.22196647352720833
0,0.0,replacement,2,800,0.05,10,6,0.86,0.14,0.7577443683522568,0.31150021682061957
5,0.2,removal,4,1000,0.01,13,6,0.32,0.79,0.7355727500849959,-0.06068464232957549
1,0.2,removal,4,600,0.05,10,7,0.67,0.21,0.8201165917342721,0.22858008576701516
3,0.2,removal,2,600,0.05,4,10,0.77,0.25,0.8919961325425129,0.1988289910513258
1,0.2,replacement,2,600,0.01,10,10,0.89,0.71,0.6691584299133145,0.17673987356062681
3,0.25,replacement,2,800,0.05,25,9,0.37,0.96,0.9457665104729627,0.15957394027019578
5,0.2,removal,1,600,0.05,4,10,0.36,0.24,0.8953193671862464,0.3254625068722583
1,0.0,replacement,3,800,0.01,7,6,0.91,0.62,0.6268154674977666,0.3179169833322817
1,0.25,removal,3,1000,0.03,10,7,0.76,0.42,0.8551285991640224,0.25906183157860996
5,0.2,removal,2,1000,0.005,4,9,0.93,0.21,0.6359027015062757,0.2605994122931634
0,0.2,replacement,5,1000,0.05,4,9,0.85,0.05,0.863884444493231,0.1818963530840787
1,0.0,replacement,1,600,0.01,10,10,0.19,0.66,0.6395749320799912,0.2963386382678631
1,0.25,replacement,5,800,0.01,10,9,0.26,0.73,0.6731306532444838,0.14458162682330844
0,0.0,removal,5,800,0.05,25,6,0.27,0.56,0.8432878270399806,0.22129049406787338
5,0.0,replacement,5,1000,0.03,25,6,0.13,0.96,0.8601278951434951,0.273159009116696
3,0.2,removal,1,800,0.01,7,10,0.95,0.4,0.7343838538576319,0.2583586355629761
1,0.2,removal,4,600,0.03,25,10,0.99,0.85,0.8579378949005381,0.24723184943533127
5,0.2,replacement,1,1000,0.005,7,8,0.75,0.72,0.6637446223629867,0.3272956584942849
1,0.2,replacement,3,1000,0.01,7,8,0.85,0.18,0.6720692879169305,0.29899721248874966
3,0.0,removal,2,1000,0.05,10,7,0.35,0.81,0.9365921239007559,0.13167925787198365
3,0.2,removal,5,800,0.005,10,7,0.45,0.93,0.6130053284031022,0.325962938661048
0,0.25,replacement,1,1000,0.03,4,10,0.25,0.44,0.8647694104075361,0.27113188324046356
1,0.25,removal,4,600,0.05,10,7,0.75,0.17,0.8080191902165085,0.20670157791511423
1,0.0,removal,5,600,0.03,13,6,0.31,0.97,0.7717875253877671,0.11264999649742446
0,0.0,removal,1,1000,0.01,4,10,0.15,0.69,0.6883987341668771,0.28774318246928
1,0.0,removal,5,1000,0.005,7,8,0.53,0.61,0.6246120797308934,0.1314668266079474
5,0.25,removal,2,800,0.005,7,8,0.62,0.21,0.5984937789034528,0.24297404219379615
1,0.2,removal,1,800,0.03,25,10,0.84,0.09,0.7483691386201281,0.24457624330826988
1,0.0,replacement,2,800,0.01,13,8,0.29,0.5,0.6796248964893683,0.16889110186131195
1,0.2,replacement,5,1000,0.03,10,10,0.05,0.11,0.6704734985683749,0.12648010081724326
0,0.0,removal,1,1000,0.005,25,8,0.46,0.46,0.5754293625518692,0.28940924881987795
0,0.2,removal,2,1000,0.03,13,7,0.06,0.66,0.7870972484729768,0.33807987929664707
3,0.0,removal,4,1000,0.05,4,10,0.77,0.81,0.9497766646143819,0.3428527978666519
1,0.0,replacement,1,600,0.005,25,10,0.55,0.83,0.5675136971991447,0.2869847199340765
5,0.0,removal,2,1000,0.01,10,6,0.07,0.26,0.6318839899023758,0.2602474077294967
0,0.0,removal,3,600,0.005,10,9,0.44,0.72,0.5431259183604724,0.18628915214298103
5,0.0,replacement,3,800,0.03,7,9,0.45,0.67,0.8991508148712105,0.1176113252755926
5,0.0,replacement,2,1000,0.05,7,6,0.08,0.46,0.8597524588734186,0.2283751066512203
1,0.2,replacement,1,1000,0.01,4,7,0.18,0.91,0.6604589017417686,0.2956117959962571
1,0.25,removal,1,600,0.005,13,6,0.21,0.42,0.495495694714714,0.2695706979766833
3,0.0,removal,2,1000,0.01,10,9,0.85,0.97,0.7694268681232793,0.26913862946006517
3,0.25,removal,3,800,0.005,25,10,0.3,0.26,0.6021095982288036,0.37911979874318313
1,0.2,replacement,3,600,0.03,25,7,0.96,0.19,0.7952399629939357,0.2985887793601961
1,0.0,removal,1,600,0.005,4,10,0.19,0.4,0.5262290842735873,0.2871093477382195
5,0.2,replacement,2,600,0.01,13,6,0.3,0.84,0.6376653385166603,0.24643471783589999
5,0.25,replacement,4,1000,0.03,4,7,0.59,0.25,0.9177109674813141,-0.14907101525062694
3,0.25,replacement,5,1000,0.005,13,6,0.42,0.46,0.5963509040311563,0.2719921700460265
5,0.2,replacement,4,1000,0.005,13,6,0.73,0.33,0.5955298080635242,-0.03621582605042817
3,0.2,replacement,2,600,0.005,13,8,0.26,0.78,0.5540928206473741,0.2646540829239463
3,0.25,replacement,3,1000,0.03,4,6,0.1,0.82,0.7836540452178177,0.3666195527295396
1,0.25,removal,4,600,0.05,25,7,0.83,0.35,0.8593297106785237,0.21850615523600858
1,0.0,replacement,1,1000,0.005,25,9,0.31,0.94,0.6315980182809151,0.28996926963042247
1,0.2,replacement,1,800,0.05,10,7,0.57,0.34,0.9160062750028198,0.231494350168992
1,0.2,replacement,1,800,0.005,7,6,0.29,0.3,0.4829675495412047,0.26913472413851625
1,0.0,removal,4,800,0.03,13,6,0.52,0.33,0.7891250619101232,0.2481865494188923
3,0.25,replacement,2,600,0.05,10,8,0.45,0.33,0.9143545527024499,0.19892744104888715
3,0.0,replacement,1,1000,0.05,13,6,0.79,0.19,0.8834347362181303,0.17859856324375667
3,0.25,replacement,5,1000,0.03,7,9,0.48,0.96,0.9438620220488654,0.2855914402006987
1,0.2,replacement,3,600,0.005,10,6,0.73,0.41,0.4765048546586411,0.28749631288036814
3,0.25,replacement,2,1000,0.03,25,7,0.21,0.51,0.8181620991832451,0.22033229453021164
5,0.25,replacement,5,1000,0.05,4,7,0.23,0.3,0.9297143295309149,0.2868425281630054
0,0.0,removal,3,800,0.03,13,7,0.77,0.35,0.7945458234890836,0.1499104790593826
0,0.0,replacement,4,600,0.03,10,10,0.26,0.36,0.7672742271676517,0.26605695303990773
5,0.25,replacement,3,600,0.01,13,9,0.14,0.58,0.6351858745316392,0.18066440932495464
3,0.0,removal,3,1000,0.01,25,8,0.29,0.92,0.7401924240028579,0.3800793453138154
3,0.0,removal,2,600,0.03,7,7,0.55,0.71,0.8311412549053446,0.2287858873169396
1,0.25,removal,4,800,0.005,13,6,0.9,0.81,0.5896664231382058,0.2482371545830393
3,0.2,replacement,5,800,0.05,25,7,0.16,0.77,0.8307267316900797,0.26928563756687907
5,0.25,removal,2,600,0.01,10,9,0.73,0.65,0.7121730265922437,0.2684999544777913
5,0.0,removal,1,800,0.05,13,8,0.12,0.17,0.8563505155371143,0.30696002915192233
1,0.0,removal,5,1000,0.03,4,9,0.46,0.51,0.8798292839684314,0.05549881255104461
3,0.25,removal,5,600,0.01,4,9,0.81,0.54,0.6876671813131959,0.3361319958564274
1,0.2,replacement,2,1000,0.01,4,6,0.91,0.6,0.6976440112034965,0.1778300909791698
1,0.2,replacement,1,600,0.005,13,8,0.18,0.82,0.4906709352219577,0.2705781139191571
1,0.2,replacement,5,600,0.03,25,8,0.88,0.71,0.8570104650664883,0.10767958219082319
5,0.0,replacement,1,600,0.03,13,6,0.29,0.55,0.8081199267697237,0.3340537102808684
1,0.0,removal,5,600,0.01,10,8,0.21,0.37,0.6156150515543692,0.13587413216580801
1,0.25,replacement,3,1000,0.05,10,7,0.64,0.36,0.9373126511949452,0.27836982455415327
1,0.25,replacement,5,800,0.05,7,7,0.29,0.23,0.8698356429504295,0.12576873577095404
3,0.2,removal,4,800,0.005,13,7,0.29,0.09,0.49063803787778704,0.3159418731912621
5,0.2,removal,5,1000,0.01,25,7,0.29,0.67,0.7506562193091563,0.28024168847618536
5,0.2,replacement,1,600,0.03,4,6,0.42,1.0,0.8465788539252171,0.3384101033836917
3,0.2,replacement,1,1000,0.03,10,8,0.88,0.97,0.9468381416053404,0.1415746095176471
1,0.2,replacement,2,800,0.03,10,7,0.73,0.4,0.8755079461540498,0.13489290577708046
0,0.25,replacement,2,600,0.05,13,7,0.79,0.99,0.9043622446675978,0.3062149308314577
5,0.0,replacement,3,1000,0.05,13,9,0.76,0.54,0.9535667388952109,0.10961370677600724
0,0.25,removal,3,800,0.05,4,6,0.96,0.38,0.8574019435574126,0.10525515089608517
1,0.25,removal,2,600,0.01,25,6,0.18,0.45,0.603120842078213,0.18544276306617236
3,0.0,removal,4,600,0.05,25,8,0.52,0.24,0.8527213978978834,0.36913362782917625
3,0.25,removal,3,1000,0.01,10,7,0.97,0.93,0.7434867962387426,0.3718712751423189
0,0.0,replacement,3,1000,0.05,7,9,0.6,0.99,0.9406075347047914,-0.04286452434063093
1,0.0,replacement,5,800,0.01,4,6,0.92,0.35,0.6174373497048495,0.13958690981723443
1,0.25,replacement,3,1000,0.03,13,10,0.14,0.13,0.781896192890086,0.29915191661262175
5,0.25,replacement,1,800,0.05,25,9,0.39,0.1,0.9213295440133294,0.30360892539913753
0,0.0,replacement,4,1000,0.005,4,10,0.91,0.65,0.6150914879775089,0.26978345343329013
1,0.0,replacement,4,800,0.01,13,6,0.56,0.63,0.6463385629854042,0.25217597395851743
0,0.0,removal,3,1000,0.01,4,8,0.08,0.17,0.5759904336646906,0.23913630205492042
1,0.25,replacement,3,600,0.005,10,10,0.41,0.2,0.4747266356736264,0.282833513439985
1,0.0,removal,5,800,0.03,4,7,0.38,0.05,0.6427916570716261,0.13957175220906815
5,0.25,replacement,3,800,0.05,25,10,0.38,0.72,0.9599207720313598,0.13052480210374073
1,0.2,replacement,2,800,0.05,10,7,0.71,0.52,0.9385107882316494,0.10416284702987422
5,0.2,replacement,3,600,0.005,10,10,0.24,0.64,0.5634353642258068,0.17724045065002292
5,0.25,removal,3,600,0.03,10,6,0.82,0.98,0.8370093625888959,0.10684295981374436
5,0.2,removal,4,800,0.05,4,10,0.11,0.97,0.9197922292714473,-0.23170142865595977
3,0.25,removal,5,1000,0.01,25,10,0.31,0.61,0.7594604889040826,0.3259062795039198
3,0.2,removal,2,800,0.005,7,8,0.08,0.48,0.5936345930199993,0.2886775777820061
1,0.2,replacement,2,1000,0.05,13,6,0.45,0.63,0.9296823809170986,0.1017662331874496
3,0.25,replacement,4,1000,0.05,7,6,0.48,0.56,0.9449203976423084,0.2861451446423732
5,0.0,replacement,5,800,0.005,7,7,0.24,0.08,0.49065460383490267,0.27394662086971033
3,0.0,removal,5,800,0.005,4,9,0.3,0.42,0.5969209430997208,0.3298004749005836
1,0.0,replacement,4,800,0.01,13,6,0.05,0.23,0.5523385366959965,0.25516101890219445
1,0.2,removal,4,800,0.05,25,10,0.09,0.2,0.8303044679070808,0.23443492900548757
3,0.2,removal,2,800,0.005,13,9,0.57,0.19,0.5894986662466066,0.2905156645270309
3,0.25,removal,3,800,0.03,13,7,0.78,0.58,0.8645305402267199,0.339480663400227
1,0.2,removal,3,600,0.05,10,9,0.87,0.69,0.8948095208403951,0.26114668375128025
1,0.25,replacement,2,800,0.01,25,6,0.32,0.77,0.6116931296292807,0.18098518622239235
5,0.0,replacement,2,800,0.05,4,9,0.5,0.67,0.937570947715351,0.2528956303919795
0,0.25,removal,2,1000,0.05,10,7,0.23,0.07,0.7286242443808577,0.295998032654338
0,0.0,replacement,4,1000,0.005,7,10,0.24,0.21,0.5478189847427436,0.2740118796321893
3,0.25,replacement,3,800,0.03,25,10,0.95,0.66,0.9240491019564686,0.3630232338282683
0,0.25,removal,4,1000,0.01,25,8,0.8,0.86,0.6997023045358284,0.2690801848700196
1,0.2,removal,5,1000,0.005,4,10,0.2,0.5,0.6328747959745389,0.1291379005370521
3,0.0,replacement,4,1000,0.005,4,8,0.86,0.83,0.643128830347609,0.3704760022158109
5,0.2,replacement,5,1000,0.01,4,7,0.74,0.05,0.6462832812885132,0.2821387457937208
3,0.25,replacement,3,800,0.03,4,10,0.33,0.65,0.8982082281792167,0.36792528007665304
1,0.0,removal,3,600,0.005,7,9,0.3,0.59,0.5463901103851121,0.31185276138054485
1,0.25,replacement,1,1000,0.01,7,7,0.33,0.12,0.6131341079558483,0.2808413511949861
1,0.2,replacement,4,600,0.03,25,9,0.57,0.64,0.8645930685618086,0.16805816623001912
0,0.0,removal,3,600,0.01,4,10,0.63,0.34,0.6081273483754903,0.2026790110327542
3,0.25,replacement,3,600,0.01,25,9,0.39,0.56,0.659254206381388,0.3705666278497777
3,0.2,removal,5,1000,0.005,25,6,0.42,0.37,0.5943769847581049,0.33009986982111084
0,0.0,replacement,1,1000,0.03,25,8,0.07,0.12,0.681867443174687,0.30531064223035165
3,0.2,replacement,5,800,0.03,13,9,0.46,0.41,0.9101245622967603,0.290873986241981
0,0.2,removal,3,600,0.01,4,6,0.42,0.95,0.5939513207135851,0.19326415581525824
0,0.25,removal,4,800,0.01,7,7,0.56,0.24,0.5930222041589144,0.2657343999604511
1,0.2,replacement,4,1000,0.005,4,8,0.86,0.63,0.6169060399071276,0.19286450143526812
