leaves,trees,FP_type,state,accuracy_train,accuracy_test
8.0,400.0,1.0,2.0,0.698720913876437,0.4653082210184507
6.0,800.0,5.0,1.0,0.7258158133794768,0.4652899118370274
6.0,600.0,5.0,1.0,0.7249908172848809,0.4629231469077789
6.0,600.0,5.0,1.0,0.7249908172848807,0.4629231469077787
6.0,500.0,5.0,1.0,0.7252659437586073,0.46221952187090243
10.0,900.0,11.0,2.0,0.49898121641748217,0.46168405637528565
10.0,900.0,11.0,2.0,0.4989812164174823,0.46168405637528553
10.0,700.0,11.0,2.0,0.4987144392467575,0.46143002650871734
8.0,800.0,1.0,2.0,0.7003741883797987,0.46102592592693403
8.0,800.0,1.0,2.0,0.7003741883797987,0.4610259259269339
6.0,250.0,5.0,1.0,0.724561635235121,0.45917927875815556
10.0,200.0,9.0,3.0,0.5321176617332559,0.4588000507538349
6.0,400.0,5.0,1.0,0.7252495111751727,0.4583812736065117
10.0,400.0,9.0,3.0,0.5302646365982057,0.4552027911869355
6.0,800.0,2.0,2.0,0.7681443551302308,0.4541140715257528
6.0,700.0,2.0,2.0,0.7686181094367901,0.4538825613737535
10.0,500.0,9.0,3.0,0.5304569312979768,0.4532223634215863
4.0,400.0,11.0,3.0,0.6859458345229048,0.4525751771544755
