INCHIKEY,pH_aq,IE,IE_hat_CNL,class_CNL
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.38589625475,2.7293512939207787,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.38589625475,2.663913363834564,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.38589625475,2.6646665891467527,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.2506058870037573,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.2506058870037573,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.2506058870037573,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.2506058870037573,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.2506058870037573,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.305648633463793,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.305648633463793,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.335867557992012,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.335867557992012,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.335867557992012,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.335867557992012,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.3293451778947585,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.32509593098852,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.385134450220024,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.44424380719848,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.506950904150223,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.2506058870037573,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.21333696109742,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.1795831344658856,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.2356516349170805,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.255711110605971,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.3720872224328575,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.2752933318307096,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.3295932917149935,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.395480612127148,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.1872960506092594,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.1881227191090664,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.1881227191090664,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.4727649441815633,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.4727649441815633,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.5378027263944705,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.769621849592495,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.704183919506281,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,2.755716960333333,2.70493714481847,train
