INCHIKEY,pH_aq,IE,IE_hat_CNL,class_CNL
RWZYAGGXGHYGMB-UHFFFAOYSA-N,10.7,2.03,1.8827954228391117,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,10.7,2.03,1.856484258635228,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,10.7,2.03,1.856484258635228,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,10.7,2.03,1.856484258635228,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,10.7,2.03,1.856484258635228,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,10.7,2.03,1.856484258635228,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,10.7,2.03,1.8666037338299128,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,10.7,2.03,1.7336968125370071,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,10.7,2.03,1.7893411590746509,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.503700456865613,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.503700456865613,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.503700456865613,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.503700456865613,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.503700456865613,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.503700456865613,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.5284433908888992,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.505977991101661,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.505977991101661,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.505977991101661,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.505977991101661,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.505977991101661,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.4841821670127713,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.468830644639223,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.6725982334606075,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.6725982334606075,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.626422472849465,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.626422472849465,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.626422472849465,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.626422472849465,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.626422472849465,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.6524297717640684,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.53687004498386,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,1.9,2.48,2.5398517524701,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,2.01031123217739,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,2.01031123217739,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,2.01031123217739,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,2.01031123217739,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,2.01031123217739,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,2.01031123217739,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,2.019972947652365,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.976265442712074,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.976265442712074,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.976265442712074,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.976265442712074,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.976265442712074,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,2.028806798061946,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,2.037476964547119,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.871417230947382,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.871417230947382,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.9337369507669033,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.9337369507669033,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.9337369507669033,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.9337369507669033,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.9337369507669033,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.9611572725775526,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.82329284267466,train
RWZYAGGXGHYGMB-UHFFFAOYSA-N,7.0,1.57,1.8304920806762288,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.5120001294202114,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.5120001294202114,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.5120001294202114,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.5120001294202114,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.5120001294202114,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.6925364153428037,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.6925364153428037,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.6949544733457937,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.6949544733457937,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.6949544733457937,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.6949544733457937,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.678650858805922,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.72675687069984,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.7441383264548054,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.735615063039548,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.7846855590606707,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.5120001294202114,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.458532194279565,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.44704411532711,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.524148924534007,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.586876638190666,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.808707157988248,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.7809699810012094,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.7894606207825,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.6877560768091473,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.6282827629334666,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.653200249970942,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.6414622982896816,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.728466286728149,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.667362187705139,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.590230841831798,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.8825829897666315,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.791482825649901,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,3.914166666666667,3.978262159,3.8079634585647835,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,2.9080912109180352,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,2.9080912109180352,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,2.9080912109180352,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,2.9080912109180352,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,2.9080912109180352,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.03166371640151,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.03166371640151,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.0824614898300173,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.0824614898300173,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.0824614898300173,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.0824614898300173,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.0661578752901457,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.1284061608749463,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.1333756057726982,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.131398268044014,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.160447652326245,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,2.9080912109180352,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,2.805163078649233,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,2.786211015126418,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,2.877445238205075,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,2.931311095663876,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.156655702005942,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.1609797460696365,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.1570583749937144,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.0539606045747085,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.010363583420201,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.0073604177263893,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.007383921860085,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.3516764385976887,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.2675971244832187,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.21475523843244,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.586897175966435,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.501853023817267,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.022857142857143,3.285352394,3.4968015581514433,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.6067438319503955,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.6067438319503955,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.6067438319503955,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.6067438319503955,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.6067438319503955,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.7724650498831966,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.7724650498831966,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.7748831078861866,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.7748831078861866,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.7748831078861866,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.7748831078861866,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.7585794933463146,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.8066855052402335,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.8240669609951983,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.812830946762953,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.8817752200340427,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.6067438319503955,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.553275896809749,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.541787817857294,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.6040775590743994,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.6668052727310583,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.8886357925286403,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.854504823710402,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.8629954634916923,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.77845194595132,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.752252881595977,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.747060144399326,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.7353221927180655,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.8223261811565337,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.761222082133524,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.6895157606698543,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.9805327188163364,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.8894325546996056,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,2.9221428571428576,3.882115901,3.9059131876144884,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.707002820403022,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.707002820403022,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.707002820403022,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.707002820403022,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.707002820403022,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.8693843349604884,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.8693843349604884,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.898291115999196,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.898291115999196,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.898291115999196,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.898291115999196,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.8371634810580106,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.896021635915936,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.9180616226256544,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.8769425506144373,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.991939041568981,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.707002820403022,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.640894755940138,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.607275572113713,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.7487049318295176,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.76766550625263,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,3.003617287181728,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.965165334728429,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,3.015003213050089,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.9410341478383524,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.6868845432671606,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.705407024701998,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.7054305288356932,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,3.0521004745654334,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.9410477562327153,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.863586023662255,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,3.115270131025862,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.994706534126422,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,7.987500000000001,2.693481482,2.8285201908658264,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,2.995597594640517,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,2.995597594640517,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,2.995597594640517,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,2.995597594640517,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,2.995597594640517,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.1597150582366575,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.1597150582366575,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.1835600146136063,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.1835600146136063,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.1835600146136063,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.1835600146136063,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.1224323796724205,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.1812905345303464,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.2033305212400642,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.153510542147236,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.311401860048323,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,2.995597594640517,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,2.934551354839391,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,2.9009321710129665,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.0339954601585966,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.0579962295287983,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.2745357029899576,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.244050556577993,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.2938884348996527,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.2574650025621237,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,2.952691222755565,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,2.971213704190402,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,2.971237208324098,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.3179071540538385,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.2068544357211204,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.1293927031506596,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.3845209123908413,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.2639573154914014,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,9.24,3.433501733,3.0798080821431673,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.824285714285714,3.404350112,2.868875218922933,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.824285714285714,3.404350112,2.868875218922933,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.824285714285714,3.404350112,2.868875218922933,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.824285714285714,3.404350112,2.868875218922933,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.824285714285714,3.404350112,2.868875218922933,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.824285714285714,3.404350112,3.007734816167549,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.824285714285714,3.404350112,3.007734816167549,train
CDAWCLOXVUBKRW-UHFFFAOYSA-N,6.824285714285714,3.404350112,3.0619221687367846,train
